headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_FF3,ar_FF3,er_FF3_1,ar_FF3_1,er_FF3_2,ar_FF3_2,er_FF3_3,ar_FF3_3,er_FF3_4,ar_FF3_4,er_FF3_5,ar_FF3_5,er_FF3_6,ar_FF3_6,er_FF3_7,ar_FF3_7,er_FF3_8,ar_FF3_8,er_FF3_9,ar_FF3_9,er_FF3_10,ar_FF3_10,FF3_CAR_1,FF3_CAR_2,FF3_CAR_3,FF3_CAR_5,FF3_CAR_10
Abbvie CEO Says Believes It Is Highly Unlikely There Will Be A Botox Biosimilar For A Long Time,2019-06-25,ABBV,2019-06-25 12:57:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.1625239104032516,0.002106198109686375,0.002522045513615012,-0.01257866434752941,0.001698552747257054,0.003815182251855731,0.009290511719882488,0.0008368392591364682,-0.001045134500600398,-0.01150866784155369,0.07430139929056168,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,-0.98,0.34,0.71,0.009,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,866133.0,0.8548,-0.4644,-0.3035,-1.202085,1.0395610895967484,-0.094943,0.09704919810968637,-0.1102529999999999,0.11277504551361492,0.10791300000000004,-0.12049166434752945,0.940331,-0.938632447252743,0.741383,-0.7375678177481443,0.794475,-0.7851844882801176,-0.42696900000000004,0.4278058392591365,-0.29297899999999993,0.29193386549939954,0.363029,-0.3745376678415537,0.52984,-0.4555386007094383,1.1366102877064348,0.2098242436233013,-0.007716618833914529,-1.7966919293484165,-1.633088869820718
AbbVie Says Allergan Deal Mitigates Impact Of 2023 US Humira Loss Of Exclusivity,2019-06-25,ABBV,2019-06-25 11:17:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.1625239104032516,0.002106198109686375,0.002522045513615012,-0.01257866434752941,0.001698552747257054,0.003815182251855731,0.009290511719882488,0.0008368392591364682,-0.001045134500600398,-0.01150866784155369,0.07430139929056168,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,-0.98,0.34,0.71,0.009,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,866133.0,0.8548,-0.4644,-0.3035,-1.202085,1.0395610895967484,-0.094943,0.09704919810968637,-0.1102529999999999,0.11277504551361492,0.10791300000000004,-0.12049166434752945,0.940331,-0.938632447252743,0.741383,-0.7375678177481443,0.794475,-0.7851844882801176,-0.42696900000000004,0.4278058392591365,-0.29297899999999993,0.29193386549939954,0.363029,-0.3745376678415537,0.52984,-0.4555386007094383,1.1366102877064348,0.2098242436233013,-0.007716618833914529,-1.7966919293484165,-1.633088869820718
AbbVie shares are trading lower after the company announced it will acquire Allergan for $188.24/share.,2019-06-25,ABBV,2019-06-25 10:47:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.1625239104032516,-0.002520986134186387,0.002106198109686375,0.002522045513615012,-0.01257866434752941,0.001698552747257054,0.003815182251855731,0.009290511719882488,0.0008368392591364682,-0.001045134500600398,-0.01150866784155369,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,-0.98,0.34,0.71,0.009,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,866133.0,0.8548,-0.4644,-0.3035,-1.202085,1.0395610895967484,-0.094943,0.09242201386581361,-0.1102529999999999,0.11235919810968628,0.10791300000000004,-0.10539095448638502,0.940331,-0.9529096643475294,0.741383,-0.739684447252743,0.794475,-0.7906598177481443,-0.42696900000000004,0.43625951171988253,-0.29297899999999993,0.2938158392591364,0.363029,-0.3640741345006004,0.52984,-0.5413486678415537,1.131983103462562,0.2047812119754999,0.006968243623301257,-1.7979850660866572,-1.7056917163640226
AbbVie To Acquire Allergan For $188.24/Share In Cash And Stock,2019-06-25,ABBV,2019-06-25 10:45:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.1625239104032516,-0.002520986134186387,0.002106198109686375,0.002522045513615012,-0.01257866434752941,0.001698552747257054,0.003815182251855731,0.009290511719882488,0.0008368392591364682,-0.001045134500600398,-0.01150866784155369,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,-0.98,0.34,0.71,0.009,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,866133.0,0.8548,-0.4644,-0.3035,-1.202085,1.0395610895967484,-0.094943,0.09242201386581361,-0.1102529999999999,0.11235919810968628,0.10791300000000004,-0.10539095448638502,0.940331,-0.9529096643475294,0.741383,-0.739684447252743,0.794475,-0.7906598177481443,-0.42696900000000004,0.43625951171988253,-0.29297899999999993,0.2938158392591364,0.363029,-0.3640741345006004,0.52984,-0.5413486678415537,1.131983103462562,0.2047812119754999,0.006968243623301257,-1.7979850660866572,-1.7056917163640226
"UPDATE: AbbVie Would Pay $188/Share In Cash And Stock For Allergan, Representing 45% Premium To Allergan's Monday Close, According To Sources Cited By WSJ",2019-06-25,ABBV,2019-06-25 10:33:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.1625239104032516,0.005079235881567001,-0.003436466213315725,-0.02170384861528873,-0.01306243147701025,-0.002520986134186387,0.002106198109686375,0.002522045513615012,-0.01257866434752941,0.001698552747257054,0.003815182251855731,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,-0.98,0.34,0.71,0.009,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,866133.0,0.8548,-0.4644,-0.3035,-1.202085,1.0395610895967484,-0.094943,0.100022235881567,-0.1102529999999999,0.10681653378668418,0.10791300000000004,-0.12961684861528877,0.940331,-0.9533934314770103,0.741383,-0.7439039861341864,0.794475,-0.7923688018903137,-0.42696900000000004,0.42949104551361506,-0.29297899999999993,0.2804003356524705,0.363029,-0.36133044725274294,0.52984,-0.5260248177481442,1.1395833254783154,0.20683876966825118,-0.02280031482860459,-1.8269142662264852,-1.713736671859302
AbbVie Announces US FDA Lifts Partial Clinical Hold on Phase 3 Study of Venetoclax in Patients with Multiple Myeloma Positive for the t(11;14) Genetic Abnormality,2019-06-24,ABBV,2019-06-24 12:47:00+00:00,ABBVIE INC,13721.0,00287Y10,-0.004188903607428074,-0.006433524191379547,0.0171995609998703,0.001193582080304623,-0.01033181883394718,-0.004617537371814251,0.006050811149179935,-0.004410609602928162,-0.01691502518951893,0.008193395100533962,0.005079235881567001,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,-0.34,-0.9,0.08,0.009,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,858882.0,0.8051,-0.3251,-0.2053,0.01143199999999999,-0.015620903607428065,-1.036295,1.0298614758086204,-0.074376,0.0915755609998703,0.048895,-0.04770141791969538,0.22317100000000004,-0.23350281883394722,0.815068,-0.8196855373718143,0.5448360000000001,-0.5387851888508202,0.7177310000000001,-0.7221416096029283,-0.31034900000000004,0.2934339748104811,-0.321928,0.33012139510053395,0.290962,-0.285882764118433,1.0142405722011925,1.1214370368084907,0.04387414308017492,-1.1008897741254569,-1.7429397300329807
AbbVie Reports To Present New Long-Term Data from Upadacitinib Phase 3 Studies in Rheumatoid Arthritis Including Results on Clinical Remission at 48 Weeks at EULAR,2019-06-12,ABBV,2019-06-12 22:02:00+00:00,ABBVIE INC,13721.0,00287Y10,0.005117072258144617,0.0123773654922843,-0.01084192469716072,0.004197768401354551,0.004644610919058323,-0.008552911691367626,0.003031034488230944,0.0132496440783143,0.005735260434448719,-0.01254560332745314,0.00716095045208931,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,-0.2,0.41,-0.99,0.009,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,800887.0,0.8145,-0.3143,-0.2121,-0.07278399999999999,0.0779010722581446,0.230443,-0.2180656345077157,-0.030490000000000003,0.019648075302839282,0.170718,-0.16652023159864546,0.7357990000000001,-0.7311543890809418,0.362327,-0.37087991169136764,0.8958360000000001,-0.8928049655117691,-0.007961000000000003,0.0212106440783143,-0.0020279999999999916,0.007763260434448711,-1.046663,1.0341173966725468,-0.07718,0.08434095045208931,-0.1401645622495711,-0.19841755920487641,-0.1468721562958062,-1.2685545323709548,-0.11625262556573793
AbbVie shares are trading higher after the company's SKYRIZI maintained its complete skin clearance.,2019-06-11,ABBV,2019-06-11 15:44:00+00:00,ABBVIE INC,13721.0,00287Y10,0.01585446670651436,0.0123773654922843,-0.01084192469716072,0.004197768401354551,0.004644610919058323,-0.008552911691367626,0.003031034488230944,0.0132496440783143,0.005735260434448719,-0.01254560332745314,0.00716095045208931,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,-0.12,-0.25,0.55,0.009,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,793642.0,0.8176,-0.3198,-0.2041,-0.12141700000000001,0.13727146670651436,-0.08357899999999996,0.09595636549228426,0.22805000000000006,-0.23889192469716078,-0.024422000000000027,0.02861976840135458,0.15875800000000004,-0.15411338908094172,0.7407830000000001,-0.7493359116913677,0.357914,-0.35488296551176907,0.898735,-0.8854853559216856,-0.006267000000000012,0.012002260434448731,0.0025079999999999616,-0.015053603327453102,-1.045891,1.0530519504520892,0.2332278321987986,-0.14293555920487652,-0.2102721562958062,-0.8748295323709548,-0.9397036255657374
AbbVie Reports Recommendation From Pan-Canadian Oncology Drug Review Expert Review Committee For Combo VENCLEXTA With Rituxuimab As Treatment For Patients With Chronic Lymphocytic Leukemia,2019-06-06,ABBV,2019-06-06 13:17:00+00:00,ABBVIE INC,13721.0,00287Y10,0.0001297967392019928,0.003045234829187393,0.0123773654922843,-0.01084192469716072,0.004197768401354551,0.004644610919058323,-0.008552911691367626,0.003031034488230944,0.0132496440783143,0.005735260434448719,-0.01254560332745314,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,0.55,-1.04,0.01,0.009,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,771926.0,0.8184,-0.3182,-0.2248,0.7878000000000001,-0.7876702032607981,1.1139860000000001,-1.1109407651708127,0.43749600000000005,-0.42511863450771575,-0.13329800000000003,0.1224560753028393,-0.06259,0.06678776840135456,0.23036600000000002,-0.2257213890809417,-0.03252600000000003,0.0239730883086324,0.18307,-0.18003896551176907,0.73504,-0.7217903559216857,0.37076600000000004,-0.3650307395655513,0.903632,-0.9161776033274531,-1.8986109684316108,-1.5360593996785286,-0.30266255920487645,-0.03647754537674783,-2.3847859650987684
AbbVie Highlights Publication Of Data From Venetoclax Chemotherapy-Free Combination Regimen For Patients With Previously Untreated Chronic Lymphocytic Leukemia,2019-06-04,ABBV,2019-06-04 15:11:00+00:00,ABBVIE INC,13721.0,00287Y10,0.01387058291584253,0.007032331079244614,-0.002327711321413517,0.02286513149738312,-0.01163317356258631,-0.01569352112710476,-0.003282607300207019,-0.01364380214363337,0.0009539927123114467,0.004288784693926573,0.003558664349839091,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2.33,0.42,-0.03,0.009,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,757456.0,0.8223,-0.3358,-0.2354,1.790985,-1.7771144170841575,1.142032,-1.1349996689207553,0.8081430000000001,-0.8104707113214136,1.129882,-1.107016868502617,0.439419,-0.4510521735625863,-0.135196,0.11950247887289525,-0.060092000000000007,0.05680939269979299,0.22102600000000006,-0.23466980214363342,-0.023067000000000004,0.02402099271231145,0.18443900000000005,-0.18015021530607347,0.732782,-0.729223335650161,-2.912114086004913,-1.945470380242169,-1.9174875798240305,-1.438566563192308,-0.9437104888148682
"Argus Research Maintains Buy on AmerisourceBergen, Lowers Price Target to $100",2019-06-03,ABC,2019-06-03 14:04:00+00:00,AMERISOURCEBERGEN CORP,81540.0,03073E10,0.03223737701773643,0.008073228411376476,-0.009548787027597427,0.01088484842330217,0.001384346047416329,-0.003993888385593891,-0.004241115413606167,0.0037945497315377,-0.01064642518758774,-0.0003119817702099681,0.01162250805646181,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,754258.0,0.8277,0.1964,0.2917,0.23088199999999998,-0.19864462298226354,2.011278,-2.0032047715886234,0.11296899999999999,-0.12251778702759741,0.2628960000000001,-0.2520111515766979,0.5295880000000001,-0.5282036539525837,0.4631610000000001,-0.467154888385594,0.02101100000000003,-0.025252115413606196,-0.36479900000000004,0.36859354973153774,0.559324,-0.5699704251875878,-0.27629099999999995,0.27597901822979,-0.06981700000000007,0.08143950805646188,-2.201849394570887,-2.125722558616221,-0.3745289386042953,-1.2473696939148757,-0.33636535296899833
"A Look At Benzinga Pro's Most-Searched Tickers For June 4, 2019",2019-06-04,ABIO,2019-06-04 21:09:00+00:00,ARCA BIOPHARMA INC,85293.0,00211Y50,-0.00815216638147831,0.007180196698755026,-0.01425795629620552,0.00197236891835928,0.003937035333365202,0.006535910069942474,-0.0006493036053143442,0.01039635110646486,0.0,-0.01157558243721724,-0.002602469874545932,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2.33,0.42,-0.03,0.009,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,761817.0,0.8042,-0.1371,1.5373,1.779085,-1.7872371663814783,-0.7848830000000001,0.7920631966987551,0.609267,-0.6235249562962055,-1.006247,1.0082193689183592,0.563694,-0.5597569646666348,0.7922860000000002,-0.7857500899300577,-1.729978,1.7293286963946857,0.273835,-0.26343864889353513,0.39211100000000004,-0.39211100000000004,-1.678519,1.6669434175627829,1.3307410000000002,-1.333343469874546,-0.9951739696827232,0.1685382404025496,0.38469441262215365,-0.33728768567833334,0.6216289052593296
"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., June 4, 2019",2019-06-04,ABIO,2019-06-04 14:35:00+00:00,ARCA BIOPHARMA INC,85293.0,00211Y50,-0.00815216638147831,0.004608337767422199,0.0032765525393188,-0.009144372306764126,-0.001977569656446576,0.005944464821368456,-0.02035452798008919,0.01675603166222572,0.005273560993373394,-0.01049179304391146,0.007289573084563017,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2.33,0.42,-0.03,0.009,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,761817.0,0.8042,-0.1371,1.5373,1.779085,-1.7872371663814783,-0.7848830000000001,0.7894913377674223,0.609267,-0.6059904474606812,-1.006247,0.9971026276932358,0.563694,-0.5656715696564466,0.7922860000000002,-0.7863415351786317,-1.729978,1.7096234720199108,0.273835,-0.25707896833777427,0.39211100000000004,-0.38683743900662665,-1.678519,1.6680272069560886,1.3307410000000002,-1.3234514269154372,-0.997745828614056,0.1835008903067411,0.39111218023255456,-0.35491047714184254,0.6239413095375297
ARCA Biopharma Shares Halted On Circuit Breaker,2019-06-03,ABIO,2019-06-03 14:44:00+00:00,ARCA BIOPHARMA INC,85293.0,00211Y50,0.2711572051048279,0.01480486337095499,0.0,-0.0006631451542489231,0.003317862749099731,0.009259281679987907,-0.004587198607623577,0.0,-0.001316623063758016,-0.003295991569757462,-0.01322750095278025,2019-06-04,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,-0.4,0.35,1.66,0.009,2.33,0.42,-0.03,0.009,2019-06-04,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,754582.0,0.833,-0.1185,1.5621,2.227411,-1.9562537948951721,1.8532569999999997,-1.8384521366290447,-0.807007,0.807007,0.606011,-0.6066741451542489,-1.005125,1.0084428627490998,0.580198,-0.5709387183200121,0.7978200000000001,-0.8024071986076237,-1.752664,1.752664,0.300281,-0.30159762306375804,0.37757700000000005,-0.3808729915697575,-1.6902570000000003,1.67702949904722,-3.794705931524217,-1.0314451366290447,0.20033285484575114,-0.1691700007251612,1.373876967486069
"ABM Initiates Energy Performance Contracting Program In Warren County, Pennsylvania; Terms Not Disclosed",2019-06-18,ABM,2019-06-18 12:10:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,-0.002999973250553012,0.02554178982973099,-0.03320751711726189,-0.0234192181378603,0.008792937733232975,0.01188594102859497,0.001566131832078099,0.00781863834708929,-0.01008534617722034,0.01645768247544765,0.01079409290105104,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,1.04,0.16,0.33,0.009,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,832971.0,1.0542,0.5107,0.3936,1.316968,-1.319967973250553,0.16636100000000004,-0.14081921017026905,0.672858,-0.7060655171172618,-0.464219,0.4407997818621397,-0.7775700000000001,0.7863629377332331,-0.5710220000000001,0.5829079410285951,0.018613000000000005,-0.017046868167921905,1.33129,-1.3234713616529108,1.2928000000000002,-1.3028853461772205,0.4727040000000001,-0.45624631752455247,-0.5656810000000001,0.5764750929010511,-1.460787183420822,-0.8468847272875308,-0.26526573525512215,1.8100706606239678,-1.9402668595929593
ABM Industries shares are trading higher after the company reported better-than-expected Q2 EPS results; the company also provided FY19 EPS guidance above analyst estimates.,2019-06-06,ABM,2019-06-06 14:00:00+00:00,A B M INDUSTRIES INC,47730.0,00095710,0.06706009060144424,-0.02828745357692242,0.007081050425767899,0.01874998211860657,-0.003127440344542265,0.004705915227532387,0.008587013930082321,0.02554178982973099,-0.03320751711726189,-0.0234192181378603,0.008792937733232975,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,0.55,-1.04,0.01,0.009,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,774991.0,1.0986,0.51,0.5373,0.08820300000000007,-0.02114290939855583,0.532284,-0.5605714535769224,0.6138420000000001,-0.6067609495742322,0.04518300000000003,-0.026433017881393458,-0.5335470000000001,0.5304195596554578,0.9004800000000001,-0.8957740847724677,-0.5185860000000001,0.5271730139300824,-0.10668600000000006,0.13222778982973105,1.4104529999999997,-1.4436605171172616,0.09427200000000002,-0.11769121813786032,0.679575,-0.6707820622667671,-0.5817143629754782,-1.1673324031511547,-0.6331939674556256,-0.39178754299840324,-2.468507078534543
