headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
increase,0.7,0.8,5128,WEST PHARMACEUTICAL SERVICES INC,"West Pharmaceutical Servs Q2 EPS $0.89 Beats $0.72 Estimate, Sales $469.7M Beat $460.4M Estimate",1,,143,11,2.0,2019-07-25,62498.0,3.048323839902878,3.3268088287870423,7.6998312992226925,-0.811227411031723,-0.4806294767784047,0.8308838943246633,8.6612,9.1996,0.8464,-0.63,-0.66,-0.12,0.009,11.5449,14.0389,18.8223
increase,0.7,0.8,5127,WEST PHARMACEUTICAL SERVICES INC,West Pharmaceutical Servs Raises FY2019 EPS Guidance from $2.8-2.9 to $3-3.1 vs $2.89 Est; Raises FY2019 Sales Guidance from $1.795B-1.82B to $1.81B-1.825B vs $1.81B Est,1,,180,11,2.0,2019-07-25,62498.0,3.048323839902878,3.3268088287870423,7.6998312992226925,-0.811227411031723,-0.4806294767784047,0.8308838943246633,8.6612,9.1996,0.8464,-0.63,-0.66,-0.12,0.009,11.5449,14.0389,18.8223
increase,0.6,0.8,5015,WESTAMERICA BANCORPORATION,Westamerica Banc Q2 EPS $0.73 Up From $0.67 YoY,1,,130,11,2.0,2019-07-18,82107.0,0.2123159822076559,3.1357210707173566,2.0904766609736836,-0.2976195653900504,0.2660456229764296,-1.9033706671452433,1.5423,1.2637,0.7739,0.35,-0.29,0.02,0.009,1.9004,4.0360000000000005,4.437200000000001
increase,0.2,0.8,4155,WESTAMERICA BANCORPORATION,Westamerican Bancorp Raises Qtr. Dividend From $0.40 To $0.41/Share,1,,133,11,2.0,2019-04-25,82107.0,1.3627010397613049,1.3785436673390716,0.967376376315543,0.0473241525469347,1.2452087608183282,-0.1102591201306069,-0.4888,-0.3935,0.7628,-0.14,-0.75,-0.19,0.01,0.5549,1.2001,1.9141
increase,0.6,0.8,4468,WESTERN ALLIANCE BANCORPORATION,Western Alliance Added To Wedbush Best Ideas List,1,,126,11,2.0,2019-08-23,90776.0,0.5220721941441298,3.037491128394354,9.207406575058297,0.0229529876378364,0.6003193515020433,-0.0917242046442834,-3.2821,-0.4862,1.0573,-2.66,-0.55,-0.18,0.007,-1.113,-0.2882,3.9307
increase,0.6,0.8,3065,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorp Initiates $0.25/Share Qtr. Dividend,1,,132,11,2.0,2019-06-04,90776.0,1.6018323600292206,-0.0228882347750092,0.2974852219765012,2.2357184439897537,-0.8484577422909756,-3.575524426712251,3.8745,1.5199,1.0194,2.33,0.42,-0.03,0.009,2.3991,-1.2721000000000005,-2.2295000000000003
increase,0.5,0.8,5017,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorp Q2 EPS $1.19 Beats $1.16 Estimate,1,,133,11,2.0,2019-07-18,90776.0,3.4405186772346497,9.084769344753418,4.497413750735912,-1.3354462571442127,-1.0218000953207684,-3.3909547972187704,2.0188,1.6559,1.013,0.35,-0.29,0.02,0.009,5.6547,10.0644,7.804999999999999
increase,0.6,0.8,2922,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorp Q3 EPS $1.24 Beats $1.19 Estimate,1,,133,11,2.0,2019-10-17,90776.0,3.805401921272278,4.648652078166204,6.659463797608867,-0.1092401915229857,2.1676004671383753,1.9170766572260023,1.1592,0.724,1.1764,0.37,0.8,-0.28,0.007,5.0988,4.8825,5.7758
increase,0.6,0.8,2920,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorp Reports $250M Buyback Plan,1,,127,11,2.0,2019-10-29,90776.0,-0.8693981915712357,2.3117926703595915,3.240465232908285,0.8914072997868061,2.892557254581929,1.632651559152598,1.6265,1.7675,1.146,-0.13,0.3,0.51,0.007,0.5817000000000001,2.5307,2.7127
increase,0.7,0.8,4156,WESTERN ALLIANCE BANCORPORATION,Western Alliance Bancorp shares are trading higher after the company reported better-than-expected Q1 EPS.,1,,135,11,2.0,2019-04-23,90776.0,0.532028079032898,1.6812025800717834,1.468394699457476,-2.099323458969593,-4.027439059841543,-3.450577143672129,8.3468,7.4325,0.9711,0.97,0.72,-0.48,0.01,8.1779,8.787199999999999,10.509199999999998
increase,0.6,0.8,3729,WESTERN ASSET MORTGAGE CAP CORP,"Western Asset Mortgage Capital Extends 2.7M Share Buyback Plan Til Dec. 31, 2021",1,,142,11,2.0,2019-12-19,13401.0,1.6221381723880768,3.148859456429975,2.657672530195554,0.0953310693148523,1.9417456946040357,1.4492716484886037,-0.1905,-0.4146,0.4967,0.43,-0.02,-0.42,0.007,0.9621,2.1929,1.5698999999999996
decrease,0.5,0.7,4909,WESTERN ASSET MORTGAGE CAP CORP,Western Asset Mortgage Capital Prices 5M Share Common Stock Offering For Gross Proceeds ~$50.7M,1,,139,12,0.0,2019-05-15,13401.0,0.2999973250553012,-0.2000045835001795,-1.700000748953201,0.3802277613431215,-0.3773581266687364,-0.1890312450124165,-5.303,-5.5664,0.4255,0.58,0.05,-0.96,0.009,-5.662599999999999,-5.815799999999999,-6.306299999999999
uncertain,0.4,0.6,4910,WESTERN ASSET MORTGAGE CAP CORP,Western Asset Mortgage Capital Reports 5M Share Common Stock Offering,1,,130,12,1.0,2019-05-14,13401.0,-5.30303418636322,-5.776520824486864,-5.587122538324363,-0.7547162473201752,-0.5671027243621785,-0.0949598774277582,0.3802,-0.0366,0.4385,0.93,0.4,-0.02,0.009,-5.603,-6.3156,-4.870699999999999
uncertain,0.2,0.6,4911,WESTERN ASSET MORTGAGE CAP CORP,"Western Asset Mortgage Q1 EPS $0.32, Inline",1,,130,12,1.0,2019-05-07,13401.0,0.28571174480021,0.5714325771462025,-5.238097169157396,0.5698045715689659,1.24283093025932,0.9532925211963804,-0.8499,-0.1087,0.442,-1.69,-0.28,0.5,0.009,0.2653,1.2649,-5.0141
decrease,0.3,0.7,5105,WESTERN ASSET MORTGAGE CAP CORP,Western Asset Mortgage Q3 EPS $0.28 Misses $0.31 Estimate,1,,135,12,0.0,2019-11-05,13401.0,0.6965143606066704,1.890543066181305,1.3930287567236466,-0.0994058442302048,0.0996038882858263,1.5151574021390557,0.0,0.0091,0.5072,-0.03,0.24,0.45,0.006,0.725,1.5673000000000001,0.5953000000000003
uncertain,0.2,0.6,3420,WESTERN ASSET MORTGAGE CAP CORP,"Western Asset Mortgage Q4 EPS $0.34 Beats $0.32 Estimate, Sales $17.128M Miss $18.8M Estimate",1,,148,12,1.0,2019-03-05,13401.0,1.6932278871536257,3.2868518338857067,5.079683604909624,0.2996976254507899,0.0997031760739064,0.299697613217198,0.0,0.0627,0.4196,-0.17,-0.31,-0.23,0.009,2.0994,3.353,4.4681
increase,0.6,0.8,3130,WESTERN COPPER & GOLD CORP,Western Copper And Gold Earlier Reported Commencement Of ~10K Meter Drill Program At Casino Copper-Gold Project,1,,134,11,2.0,2019-06-03,12569.0,-1.9415521994233131,11.590514822933873,13.394785809503816,-0.9215696714818478,-1.86444807103604,-0.921569680212353,0.9103,1.1567,0.6391,-0.4,0.35,1.66,0.009,-2.2830000000000004,9.6863,11.622200000000001
uncertain,0.3,0.6,4267,WESTERN COPPER & GOLD CORP,"Western Copper and Gold Announces Kenneth Williamson CFO, Current CFO Resigns",1,,125,12,1.0,2019-04-15,12569.0,-2.5414763018488884,-5.577126059338788,-9.971764149322793,-3.1605172902345657,0.6456057624688594,1.3515825808611217,-4.3552,-4.3042,0.6828,-0.09,-0.22,-0.53,0.01,-6.9444,-10.6504,-15.4953
increase,0.6,0.8,4859,WESTERN DIGITAL CORP,"Western Digital 8-K Shows Co. Entered K1 Facility Deal With SanDisk, Flash Partners, Toshiba Memory For Construction, Operation Of New 300-mm Wafer Fabrication Facility In Kitakami, Iwate, Japan",1,,153,11,2.0,2019-05-17,66384.0,-6.004929915070534,-8.178358661422514,-16.916870017388774,-0.8793174289166927,1.0306948340326194,4.884853383770649,-1.0202,0.1752,1.6403,-0.73,-0.8,0.29,0.009,-4.7725,-5.9521999999999995,-10.5655
uncertain,0.4,0.6,4498,WESTERN DIGITAL CORP,Western Digital Analysts Guarded On V-Shaped Recovery Company Predicts For NAND Market,1,,122,12,1.0,2019-08-01,66384.0,-2.017652615904808,-0.5584537531065581,-2.6121368570242387,-4.771162196993828,-3.4056308391146373,-4.619469978503121,3.0061,4.8059,1.7181,-1.04,-0.42,-1.9,0.007,4.276,5.52,9.297
uncertain,0.3,0.6,4187,WESTERN DIGITAL CORP,Western Digital Analysts Maintain Mostly Bullish Stances Despite Long NAND Recovery,1,,119,12,1.0,2019-04-30,66384.0,-0.6259775254875422,-7.6486697181099235,-12.695614350877694,-0.8837332017719746,-4.683662787818177,-6.433069064120223,1.2879,1.3422,1.6061,-0.04,-0.7,0.28,0.01,2.0403000000000002,-3.3643,-5.700900000000001
increase,0.6,0.8,5053,WESTERN DIGITAL CORP,"Western Digital Announces Collaboration With lowRISC, Google And Others In Support Of OpenTitan",1,,123,11,2.0,2019-11-05,66384.0,-0.7757631596177816,-2.9552982551202867,-12.227556442870656,2.0991960540413857,6.40851382677512,-11.583012757141942,-1.492,-1.4461,1.7335,-0.03,0.24,0.45,0.006,-2.1412,-5.491999999999999,-16.9166
uncertain,0.4,0.6,3952,WESTERN DIGITAL CORP,Western Digital Announces Sale Of IntelliFlash Business To DDN And Intention To Exit Storage Systems; Terms Not Disclosed,1,,129,12,1.0,2019-09-19,66384.0,-3.1444553285837173,-1.3567475147345909,-6.975263673754251,-0.5476427264511585,0.9049050459501772,-1.6099026554614593,-1.4317,-1.356,1.6931,-0.05,-0.43,-0.46,0.009,-3.6968000000000005,-0.5681000000000003,-2.3504000000000005
increase,0.6,0.8,4080,WESTERN DIGITAL CORP,Western Digital Earlier Announced The Launch Of Its WD Black SN750 NVMe SSD,1,,122,11,2.0,2019-01-18,66384.0,-4.183671995997429,12.24489556371493,22.066320235461557,-3.5950317978858948,-3.2112501468997023,-4.17761450206513,7.4856,5.7545,1.3599,1.29,-0.36,0.12,0.01,3.6415,19.285899999999998,23.5602
uncertain,0.3,0.5,4197,WESTERN DIGITAL CORP,Western Digital Names Robert Eulau CFO,1,,114,12,1.0,2019-04-18,66384.0,-2.1303489804267883,-8.07005097947162,-8.286694681235273,0.2947132801637053,4.994215500970967,5.054985289452163,1.7264,1.5389,1.6132,0.11,-0.25,-0.51,0.01,-0.7789000000000001,-8.8062,-9.4764
increase,0.5,0.7,5051,WESTERN DIGITAL CORP,Western Digital Option Alert: Dec 20 $55 Calls Sweep (44) above Ask!: 554 @ $0.441 vs 3812 OI; Earnings 1/23 After Close [est] Ref=$50.26,1,,153,11,2.0,2019-11-29,66384.0,-3.636005893349647,-2.48360798334073,7.887934022057475,3.4900449216365814,1.3062733620183398,4.023939022334511,-0.1587,0.588,1.8444,-0.42,-0.04,-0.31,0.006,-1.4504000000000001,-2.0167,6.934200000000001
increase,0.5,0.7,5052,WESTERN DIGITAL CORP,Western Digital Option Alert: Feb 21 $50 Calls at the Ask: 1347 @ $4.22 vs 125 OI; Ref=$50.09,1,,140,11,2.0,2019-11-14,66384.0,-0.079398404341191,-5.041684942475532,-0.0992441757630024,-2.893034741282463,-1.865745740902669,-1.9223375858091307,-1.2544,-1.3823,1.7438,0.07,-0.11,-0.25,0.006,-2.7580999999999998,-7.001,-4.257300000000001
uncertain,0.3,0.5,2973,WESTERN DIGITAL CORP,Western Digital Option Alert: Jan 17 $65 Calls Sweep (2) near the Bid: 2340 @ $3.65 vs 21655 OI; Earnings 10/30 After Close Ref=$62.6,1,,152,12,1.0,2019-10-28,66384.0,0.0956502044573426,-12.386418684906207,-17.120991337955704,2.8729822486639023,6.20988356470451,4.026501534887861,2.4498,1.3151,1.8241,0.62,0.27,-0.24,0.007,1.6408999999999998,-12.395700000000001,-18.6578
increase,0.5,0.7,5031,WESTERN DIGITAL CORP,Western Digital Option Alert: Mar 20 $65 Calls Sweep (40) near the Ask: 758 @ $4.05 vs 43 OI; Earnings 7/31 After Close Ref=$55.755,1,,150,11,2.0,2019-07-29,66384.0,1.4339473098516464,-5.449006629157827,-2.9037511838762353,-0.8249977603554726,-1.4993037333601134,0.9289039247385888,-1.2566,-0.7073,1.7478,-0.32,-0.34,-0.46,0.009,1.0148,4.6471,5.3370999999999995
decrease,0.6,0.8,4078,WESTERN DIGITAL CORP,"Western Digital Q2 EPS $1.45 Misses $1.51 Estimate, Sales $4.233B Miss $4.27B Estimate",1,,136,12,0.0,2019-01-24,66384.0,7.523668557405472,12.082716526673366,14.250127993392336,0.1597378985024988,-4.03061700722157,3.1532698094643985,6.6986,6.3731,1.376,0.23,0.44,-0.01,0.01,12.648399999999999,14.9223,16.8383
decrease,0.6,0.8,4193,WESTERN DIGITAL CORP,"Western Digital Q3 Adj. EPS $0.17 May Not Compare To $0.47 Estimate, GAAP EPS $(1.99), Sales $3.674B Miss $3.68B Estimate",1,,148,12,0.0,2019-04-29,66384.0,1.287889201194048,-1.8030510942278255,-14.820684512739623,-3.8338102400302887,-5.5988144444999,-6.483016573226341,-0.8837,-1.1839,1.6076,0.18,0.08,0.65,0.01,0.1583000000000001,-2.4983999999999997,-9.1674
decrease,0.3,0.7,5030,WESTERN DIGITAL CORP,"Western Digital Q4 Adj. EPS $0.17, Inline, Sales $3.634B Miss $3.67B Estimate",1,,133,12,0.0,2019-07-31,66384.0,3.006121702492237,-1.9669652184224895,1.0020426248871894,1.4339473098516464,0.1592923131168655,-0.6670196052542376,-4.7712,-2.8992,1.7373,-1.09,0.12,0.61,0.009,1.9067000000000003,1.4834000000000003,7.3509
increase,0.6,0.8,3374,WESTERN DIGITAL CORP,Western Digital Reports Collaboration With WekaIO For Delivering 'fast scale-out architecture for data-centric high-performance computing and machine learning applications',1,,132,11,2.0,2019-03-05,66384.0,-5.163584277033806,-3.133622465077623,-5.63657963517501,1.838948391377926,4.5924481170224185,8.384836392926776,-3.5545,-3.3138,1.4703,-0.17,-0.31,-0.23,0.009,-7.2513000000000005,-6.0609,-10.799600000000002
uncertain,0.2,0.6,5029,WESTERN DIGITAL CORP,"Western Digital Sees Q1 Adj. EPS $0.15-$0.35 vs $0.35 Estimate, Sales $3.8B-$4B vs $3.92B Est.",1,,146,12,1.0,2019-07-31,66384.0,3.006121702492237,-1.9669652184224895,1.0020426248871894,1.4339473098516464,0.1592923131168655,-0.6670196052542376,-4.7712,-2.8992,1.7373,-1.09,0.12,0.61,0.009,1.9067000000000003,1.4834000000000003,7.3509
uncertain,0.3,0.7,4079,WESTERN DIGITAL CORP,Western Digital To Report Q2 Earnings After The Closing Bell; Co. Historically Issues Its Report At 4:10 p.m. ET,1,,133,12,1.0,2019-01-24,66384.0,7.523668557405472,12.082716526673366,14.250127993392336,0.1597378985024988,-4.03061700722157,3.1532698094643985,6.6986,6.3731,1.376,0.23,0.44,-0.01,0.01,12.648399999999999,14.9223,16.8383
increase,0.6,0.8,3953,WESTERN DIGITAL CORP,Western Digital shares are trading higher after Longbow maintained a Buy on Western Digital and raised the price target from $70 to $76.,1,,132,11,2.0,2019-09-11,66384.0,0.6220744457095861,-1.1508579140024011,-5.054438165302755,-0.7649395149201155,0.0481985312338784,0.5165450688643158,3.26,1.7758,1.6825,0.88,1.33,-0.04,0.009,2.0187,0.4511999999999998,-2.0326000000000004
increase,0.6,0.8,3958,WESTERN DIGITAL CORP,Western Digital shares are trading higher after Mizuho maintained a Buy rating on the stock and raised the price target from $61 to $64.,1,,134,11,2.0,2019-09-04,66384.0,4.415976628661156,8.376876871519713,7.1296130070952035,0.3492243122309446,4.3391417209893035,7.54117271534771,3.2365,1.4258,1.6734,1.08,-0.22,0.43,0.009,3.4565,5.358700000000001,4.0341000000000005
increase,0.6,0.8,4199,WESTERN DIGITAL CORP,Western Digital shares are trading higher after analysts at Deutsche Bank upgraded the company's stock from Hold to Buy.,1,,125,11,2.0,2019-04-16,66384.0,0.2947132801637053,-0.6446901837080854,-6.428442843985804,0.0578791776206344,2.0263598706284913,2.308151505833256,4.6857,4.4666,1.6115,0.13,0.12,0.7,0.01,5.2669999999999995,2.783699999999999,-2.6828000000000007
increase,0.6,0.8,3682,WESTERN DIGITAL CORP,Western Digital shares are trading higher after analysts at Susquehanna upgraded its rating of the stock from Neutral to Positive.,1,,129,11,2.0,2019-12-16,66384.0,1.3097374700009825,10.973452611235944,12.33628513714191,1.0608593001961708,6.324651531715886,10.27619266057298,4.0516,2.6574,1.8873,0.74,0.02,-0.04,0.007,3.7714,11.1683,12.2408
increase,0.6,0.8,3949,WESTERN DIGITAL CORP,Western Digital shares are trading higher after the company announced the sale of IntelliFlash business to DDN and it intends to exit storage systems.,1,,132,11,2.0,2019-09-19,66384.0,-3.1444553285837173,-1.3567475147345909,-6.975263673754251,-0.5476427264511585,0.9049050459501772,-1.6099026554614593,-1.4317,-1.356,1.6931,-0.05,-0.43,-0.46,0.009,-3.6968000000000005,-0.5681000000000003,-2.3504000000000005
increase,0.6,0.8,3948,WESTERN DIGITAL CORP,Western Digital shares are trading higher despite no company-specific news. The stock has rallied approximately 50% over the past 3 months.,1,,132,11,2.0,2019-09-25,66384.0,1.2285012751817703,-6.9287462541767875,-6.6024857662332685,-2.311854064464569,-1.8127858407567143,-4.900238928374945,2.4673,1.288,1.698,0.69,0.36,0.53,0.009,3.2037,0.2138,-1.1785
increase,0.6,0.8,3683,WESTERN DIGITAL CORP,"Western Digital shares are trading higher in sympathy with the overall market following multiple positive US-China trade developments, including a tweet from President Trump suggesting the US is 'very close' to a deal.",1,,143,11,2.0,2019-12-12,66384.0,1.0608593001961708,9.380236379032802,15.633727051923715,3.716486319899559,6.263000792309348,4.054600019076227,5.2085,3.5301,1.8781,0.9,-0.14,1.14,0.007,4.6403,10.3432,14.1256
uncertain,0.4,0.6,5054,WESTERN DIGITAL CORP,Western Digital shares are trading higher on a rebound after the stock dropped approximately 7% after the company issued Q2 EPS guidance below analyst estimates.,1,,134,12,1.0,2019-11-01,66384.0,2.0991960540413857,-3.362439691467134,-6.483376455650824,-16.90797656774521,-17.7416771663053,-17.662996912331696,4.2207,2.3152,1.7592,1.08,0.48,0.83,0.006,3.7047,-2.8287000000000004,-7.462000000000001
increase,0.5,0.7,4073,WESTERN DIGITAL CORP,"Western Digital shares are trading higher, despite weak Q2 financial results, after the company reported Q3 sales guidance of $3.6 billion to $3.8 billion and gross margin of 28%.",1,,146,11,2.0,2019-01-25,66384.0,1.9462468102574348,8.89712748065341,8.225206893551285,6.6985659301280975,6.869003977077193,2.397955385286843,7.5237,6.2753,1.3947,0.9,0.46,-0.35,0.01,9.3273,12.8112,12.1806
increase,0.6,0.8,3078,WESTERN DIGITAL CORP,"Western Digital shares are trading higher, potentially due to June 15th power outage at Japanese wafer fab which is expected to cut NAND output and possible stabilize NAND prices.",1,,138,11,2.0,2019-06-28,66384.0,4.416408762335777,4.879074369021397,14.910621177768558,2.154196798801422,9.610707930707418,9.79771051786782,6.734,5.5573,1.7337,0.68,0.64,0.61,0.009,8.6644,8.731200000000001,15.834
increase,0.6,0.8,3080,WESTERN DIGITAL CORP,Western Digital shares are trading higher. Craig-Hallum upgraded the stock from Hold to Buy after Micron on its earnings call said the NAND environment is improving.,1,,137,11,2.0,2019-06-26,66384.0,2.154196798801422,9.92754540541434,24.41945348870003,0.1706061302684247,2.6473465143068253,3.683146094608447,7.2993,7.393,1.7144,-0.06,-0.05,0.25,0.009,8.5267,12.1037,24.5059
increase,0.5,0.7,3680,WESTERN DIGITAL CORP,Western Digital shares are trading higher. Not currently seeing any company-specific news.,1,,120,11,2.0,2019-12-20,66384.0,2.60186567902565,2.078220255490071,11.56201457096646,2.6908980682492256,2.672953828390301,4.017699976237532,3.9816,3.0636,1.931,0.48,-0.3,-0.3,0.007,5.465400000000001,5.3923000000000005,13.2547
decrease,0.7,0.8,4194,WESTERN DIGITAL CORP,Western Digital shares are trading lower after Baird downgraded the stock from Neutral to Underperform and lowered the price target from $50 to $40.,1,,136,12,0.0,2019-04-26,66384.0,-0.8837332017719746,-0.2356617229443691,-9.937151965576684,-1.8353687599301336,-2.7548209405077406,-2.324291405538792,-3.8338,-4.703,1.612,0.53,0.43,0.07,0.01,-5.886900000000001,-5.373200000000001,-11.9215
decrease,0.7,0.8,5032,WESTERN DIGITAL CORP,Western Digital shares are trading lower after Benchmark downgraded the stock from Hold to Sell and announced a price target of $40 per share.,1,,133,12,0.0,2019-07-02,66384.0,-0.8069587871432304,11.81460559806644,6.538381244050417,4.416408762335777,11.447816882911432,13.848622186537174,-2.6586,-2.9118,1.7432,0.14,-0.79,-0.81,0.009,-5.087400000000001,7.2463999999999995,3.058299999999999
decrease,0.7,0.8,4082,WESTERN DIGITAL CORP,Western Digital shares are trading lower after Evercore ISI Group downgraded the stock from In-Line to Underperform and announced a $30 price target.,1,,136,12,0.0,2019-01-14,66384.0,-0.9984263218939304,-1.3137155463466388,11.79715589713397,0.5526184104382992,0.6031612177639589,5.038042800685383,-4.9213,-4.1234,1.3517,-0.6,-0.59,0.94,0.01,-6.5647,-7.526,5.0764
decrease,0.4,0.7,2975,WESTERN DIGITAL CORP,Western Digital shares are trading lower on seemingly no company-specific news.,1,,118,12,0.0,2019-10-23,66384.0,3.2437101006507874,7.823067144742302,-6.816999404522994,0.4436896648257971,1.2558051795173777,-1.2747371220567572,-2.0557,-2.516,1.8093,0.25,-0.09,0.26,0.007,0.2684000000000002,2.3728000000000002,-12.3282
decrease,0.4,0.7,3684,WESTERN DIGITAL CORP,Western Digital shares are trading lower potentially on profit-taking after a strong rally on December 6.,1,,124,12,0.0,2019-12-09,66384.0,2.455264888703823,17.561378101816505,30.461920216935233,3.566158562898636,3.4570053424026304,2.8715213836146836,-2.0782,-1.4764,1.8558,-0.33,0.37,0.11,0.007,1.1202999999999999,11.6083,20.1192
decrease,0.5,0.8,2978,WESTERN DIGITAL CORP,Western Digital shares trading lower in sympathy with overall market weakness. The stock broke below the $60 level yesterday.,1,,127,12,0.0,2019-10-02,66384.0,2.5695161893963814,0.3505491489719459,5.551807529927055,-1.7605621367692947,-3.1410174924030865,-5.194173297201177,-3.021,-0.1008,1.6936,-1.73,0.9,-0.36,0.007,1.1068,-1.4930999999999999,-0.5468
decrease,0.7,0.8,3178,YANDEX N V,Western Intelligence Agencies Hacked Russian Internet Company Yandex In Late 2018 To Spy On User Accounts,1,,126,12,0.0,2019-06-27,12799.0,-2.1627191454172134,0.9268812313782072,3.8362558304062766,0.212817289866507,-3.63264774688784,-3.4597701204922338,3.1059,2.3426,1.2829,0.6,1.42,-0.09,0.009,-0.7014999999999998,0.42830000000000035,2.3547000000000002
decrease,0.5,0.8,4944,WESTERN UNION CO,Western Union Cuts FY19 GAAP Sales Guidance From Down In Low Single Digit Range To Down In Mid Single Digit Range,1,,127,12,0.0,2019-05-07,91461.0,0.0,0.6249944740448932,1.0937453163622823,-0.414507370442152,-0.2594765844544766,-0.5176002900028953,-0.1041,0.9176,0.6015,-1.69,-0.28,0.5,0.009,1.0409,2.6584,2.4899999999999998
decrease,0.5,0.8,4945,WESTERN UNION CO,"Western Union Q1 EPS $0.39 Misses $0.43 Estimate, Sales $1.337B Miss $1.36B Estimate",1,,134,12,0.0,2019-05-07,91461.0,0.0,0.6249944740448932,1.0937453163622823,-0.414507370442152,-0.2594765844544766,-0.5176002900028953,-0.1041,0.9176,0.6015,-1.69,-0.28,0.5,0.009,1.0409,2.6584,2.4899999999999998
uncertain,0.4,0.6,4566,WESTERN UNION CO,Western Union Q2 Earnings Preview,1,,110,12,1.0,2019-08-01,91461.0,3.4613538533449173,2.4656256574475677,-0.995737306458433,0.4784707445651293,-0.6622488011131855,-0.3322244914496508,0.4286,1.0395,0.5901,-1.04,-0.42,-1.9,0.007,5.0072,3.8595,2.5053
increase,0.6,0.8,4439,WESTERN UNION CO,Western Union Reports $1B Buyback,1,,112,11,2.0,2019-02-28,91461.0,1.9026201218366623,-0.8953652305753512,2.909902940122122,0.3948093391954899,0.508188351430805,-0.1682596061153507,0.3933,0.5791,0.6278,-0.31,0.02,-0.24,0.01,2.0206999999999997,0.7121999999999997,3.1325999999999996
increase,0.6,0.8,5135,WESTERN UNION CO,"Western Union Reports Collaboration With UK Post Office To Offer Digital Int'l. Payments, No Terms Disclosed",1,,124,11,2.0,2019-07-18,91461.0,-0.5363266915082932,1.6089708903589406,2.8278884621641964,-0.6819351576268673,-1.8295669797147365,-0.536588395043236,0.5885,0.3719,0.5931,0.35,-0.29,0.02,0.009,0.1587,1.7176,3.9567
increase,0.6,0.8,5012,WABTEC CORP,"Westinghouse Air Brake Q2 Adj. EPS $1.06 Beats $0.98 Estimate, Adj. Sales $2.25B Beat $2.23B Estimate",1,,142,11,2.0,2019-07-30,81677.0,-0.1799015561118722,-6.001025585093489,-13.65707144599525,-1.030063908547163,-0.8644767849979695,-2.602741840744105,9.4515,9.6161,1.0156,-0.17,1.37,0.89,0.009,10.5342,8.3479,-1.3901000000000021
uncertain,0.3,0.6,4311,WABTEC CORP,"Westinghouse Air Brake Q4 EPS $0.97 Misses $1.02 Estimate, Sales $1.118B Beat $1.1B Estimate",1,,139,12,1.0,2019-02-25,81677.0,-5.252368003129959,-5.66230871304374,-8.903403661684806,-0.2989959437400102,-2.2908912997401387,-1.6226352580989478,6.4068,6.262,0.9012,0.15,-0.26,-0.18,0.01,1.1437999999999997,0.7631999999999994,-2.0951000000000004
increase,0.7,0.8,4309,WABTEC CORP,Westinghouse Air Brake Technologies shares are trading higher after the company beat Q4 sales estimates.,1,,124,11,2.0,2019-02-25,81677.0,-5.252368003129959,-5.66230871304374,-8.903403661684806,-0.2989959437400102,-2.2908912997401387,-1.6226352580989478,6.4068,6.262,0.9012,0.15,-0.26,-0.18,0.01,1.1437999999999997,0.7631999999999994,-2.0951000000000004
increase,0.7,0.8,5009,WABTEC CORP,Westinghouse Air Brake Technologies shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,1,,130,11,2.0,2019-07-30,81677.0,-0.1799015561118722,-6.001025585093489,-13.65707144599525,-1.030063908547163,-0.8644767849979695,-2.602741840744105,9.4515,9.6161,1.0156,-0.17,1.37,0.89,0.009,10.5342,8.3479,-1.3901000000000021
increase,0.7,0.8,5018,WABTEC CORP,Westinghouse Air Brake Technologies shares are trading higher after the company reported better-than-expected Q3 EPS results and narrowed guidance.,1,,131,11,2.0,2019-11-01,81677.0,3.58816459774971,5.569682413717736,7.018255880004531,1.566617377102375,-0.8858338061207949,-0.8999959970733551,7.669,6.4131,1.2068,1.08,0.48,0.83,0.006,9.5125,10.652999999999999,11.053499999999998
uncertain,0.3,0.6,4461,WABTEC CORP,Westinghouse Air Brake Technologies shares are trading higher on seemingly no company-specific news.,1,,122,12,1.0,2019-08-16,81677.0,2.221548557281494,-0.8555982863678868,3.887715952991111,-3.019453026354313,-7.110912773198663,-8.622966403587352,6.917,5.3962,1.005,1.55,0.52,0.61,0.007,6.465,6.131399999999999,8.1146
decrease,0.7,0.8,3063,WABTEC CORP,Westinghouse Air Brake Technologies shares are trading lower after Buckingham Research downgraded the stock from Buy to Neutral and lowered the price target from $93 to $81.,1,,139,12,0.0,2019-06-24,81677.0,0.5284800194203854,7.692304216785906,6.092180924263446,0.6501607596874237,2.6668538233414862,4.1660754337544015,-6.3771,-6.0424,1.0158,-0.34,-0.9,0.08,0.009,-4.5274,0.4367000000000001,-1.5129
