BillID,Year,Major,MajorText,Party,PassH,PassS,Description,Description_CBP,DW1,DW1_impute,Chamber,BillNum,BillType,Cong,Minor,MultNo,PLaw,ReportH,ReportS,Veto,ComC,CumHServ,MRef,NameFull,Postal,State
85-S-1701,1957,6,Education,200.0,0,0,"A bill to amend Public Law 815, 81st Congress, in order to provide elementary and secondary school facilities at the United States Air Force Academy.","A bill to amend Public Law 815, 81st Congress, in order to provide elementary and secondary school facilities at the United States Air Force Academy.",0.273,0.273,1,1701,S,85,602.0,1.0,0,0,0,0,0.0,0.0,1,"Allott, Gordon",CO,62.0
99-HR-5457,1986,3,Health,100.0,0,0,"A bill to amend title XVIII of the Social Security Act to provide for community nursing and ambulatory care to medicare beneficiaries on a prepaid, capitated basis.","A bill to amend title XVIII of the Social Security Act to provide for community nursing and ambulatory care to medicare beneficiaries on a prepaid, capitated basis.",-0.37,-0.37,0,5457,HR,99,334.0,2.0,0,0,0,0,0.0,3574.0,1,Richard Gephardt,MO,34.0
95-HR-9880,1977,11,"Law, Crime, and Family Issues",200.0,0,0,"A bill to amend title 18, United States Code, relating to the production of false documents or papers of the United States, and the use of false information in obtaining official documents and papers of the United States involving an element of identification.","A bill to amend title 18, United States Code, relating to the production of false documents or papers of the United States, and the use of false information in obtaining official documents and papers of the United States involving an element of identification.",0.18,0.18,0,9880,HR,95,1202.0,1.0,0,0,0,0,0.0,1370.0,1,Henry Hyde,IL,21.0
104-HR-3670,1996,8,Energy,200.0,0,0,"To extend certain programs under the Energy Policy and Conservation Act through fiscal year 1998, and for other purposes.","To extend certain programs under the Energy Policy and Conservation Act through fiscal year 1998, and for other purposes.",0.518,0.518,0,3670,HR,104,800.0,2.0,0,0,0,0,0.0,5023.0,1,Daniel Schaefer,CO,62.0
110-HR-118,2007,3,Health,200.0,0,0,To amend part D of title XVIII of the Social Security Act to authorize the Secretary of Health and Human Services to negotiate prices for part D covered drugs for Medicare beneficiaries.,To amend part D of title XVIII of the Social Security Act to authorize the Secretary of Health and Human Services to negotiate prices for part D covered drugs for Medicare beneficiaries.,0.531,0.531,0,118,HR,110,335.0,2.0,0,0,0,0,0.0,2467.0,0,Jo Ann Davis,VA,40.0
87-HR-7806,1961,16,"Space, Science, Technology, and Communications",100.0,0,0,"To amend the National Science Foundation Act of 1950 to provide additional criteria for selection of persons for scholarships and fellowships, and to require additional information on the affidavit filed by each applicant for scholarship or fellowship","To amend the National Science Foundation Act of 1950 to provide additional criteria for selection of persons for scholarships and fellowships, and to require additional information on the affidavit filed by each applicant for scholarship or fellowship",0.15,0.15,0,7806,HR,87,1798.0,1.0,0,0,0,0,0.0,24.0,1,"Brooks, Overton",LA,45.0
91-HR-14984,1969,20,Public Lands and Water Management,200.0,1,1,"To provide for the disposition of funds appropriated to .pay judgments in favor of the Mississippi Sioux Indians in Indian Claims Commission dockets Nos. 142, 359-363, and for other purposes","To provide for the disposition of funds appropriated to .pay judgments in favor of the Mississippi Sioux Indians in Indian Claims Commission dockets Nos. 142, 359-363, and for other purposes",0.11,0.11,0,14984,HR,91,2102.0,1.0,0,1,0,0,0.0,8.0,1,"Reifel, Benjamin",SD,37.0
90-S-3235,1968,17,Foreign Trade,100.0,0,0,"A bill to authorize and foster joint rates for international transportation of property, to facilitate the transportation of such property, and for other purposes.","A bill to authorize and foster joint rates for international transportation of property, to facilitate the transportation of such property, and for other purposes.",-0.32,-0.32,1,3235,S,90,1802.0,1.0,0,0,0,0,0.0,8000.0,1,"Magnuson, Warr",WA,73.0
91-HR-2042,1969,8,Energy,200.0,0,0,To authorize the Secretary of the Interior to consider a petition for reinstatement of an oil and gas lease (BLMA 080769),To authorize the Secretary of the Interior to consider a petition for rein??????statement of an oil and gas lease (BLM??????A 080769),0.16,0.16,0,2042,HR,91,803.0,1.0,0,0,0,0,0.0,4.0,1,"Vander Jagt, Guy A.",MI,23.0
96-HR-5984,1979,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to amend the jurisdiction and venue requirements and damage provisions in all suits involving the False Claims Act, and for other purposes.","A bill to amend the jurisdiction and venue requirements and damage provisions in all suits involving the False Claims Act, and for other purposes.",-0.493,-0.493,0,5984,HR,96,1204.0,1.0,0,0,0,0,1.0,2904.0,1,Peter Rodino,NJ,12.0
93-HR-14343,1974,8,Energy,100.0,0,0,A bill to amend the Emergency Petroleum Act of 1973 to require the President to roll back prices for crude oil and petroleum products.,A bill to amend the Emergency Petroleum Act of 1973 to require the President to roll back prices for crude oil and petroleum products.,-0.549,-0.549,0,14343,HR,93,803.0,1.0,0,0,0,0,0.0,716.0,0,Robert Eckhardt,TX,49.0
110-HR-1083,2007,20,Public Lands and Water Management,200.0,0,0,"To amend the Act establishing the Rivers of Steel National Heritage Area in order to include Butler County, Pennsylvania, within the boundaries of that heritage area.","To amend the Act establishing the Rivers of Steel National Heritage Area in order to include Butler County, Pennsylvania, within the boundaries of that heritage area.",0.514,0.514,0,1083,HR,110,2101.0,1.0,0,0,0,0,0.0,5113.0,0,Philip English,PA,14.0
93-HR-4553,1973,10,Transportation,100.0,0,0,A bill to amend section 4171 of the Revised Statutes to allow the endorsement on certificates of registry of alternate masters.,A bill to amend section 4171 of the Revised Statutes to allow the endorsement on certificates of registry of alternate masters.,-0.102,-0.102,0,4553,HR,93,1007.0,1.0,0,0,0,0,0.0,716.0,1,Paul Rogers,FL,43.0
95-HR-8022,1977,20,Public Lands and Water Management,100.0,0,0,A bill to provide for an expanded forest resources extension program.,A bill to provide for an expanded forest resources extension program.,-0.31,-0.31,0,8022,HR,95,2103.0,1.0,0,0,0,0,0.0,1370.0,1,James Weaver,OR,72.0
85-HR-3627,1957,14,"Banking, Finance, and Domestic Commerce",200.0,0,0,To amend the Small Business Act of 1953 to make the Small Business Administration a permanent agency of the Government.,To amend the Small Business Act of 1953 to make the Small Business Administration a permanent agency of the Government.,0.453,0.453,0,3627,HR,85,1521.0,1.0,0,0,0,0,0.0,2.0,1,"Henderson, John E.",OH,24.0
80-S-1160,1947,11,"Law, Crime, and Family Issues",100.0,0,0,A bill conferring jurisdiction on United States Circuit Courts of Appeals to hear certain appeals from convictions by general courts martial,A bill conferring jurisdiction on United States Circuit Courts of Appeals to hear certain appeals from convictions by general courts martial,,-0.0002153380151543,1,1160,S,80,1204.0,1.0,0,0,0,0,1.0,0.0,1,"McCarran, Patr",NV,65.0
93-S-3414,1974,15,Defense,100.0,0,0,"A bill to amend chapter 13 of title 38, United States Code, to make eligible for dependency and indemnity compensation widows of veterans who die of non-service-connected causes but who were at the time of death totally disabled as the result of one or more service-connected disabilities.","A bill to amend chapter 13 of title 38, United States Code, to make eligible for dependency and indemnity compensation widows of veterans who die of non-service-connected causes but who were at the time of death totally disabled as the result of one or more service-connected disabilities.",-0.321,-0.321,1,3414,S,93,1608.0,1.0,0,0,0,0,0.0,0.0,0,Daniel Inouye,HI,82.0
111-S-3630,2010,16,"Space, Science, Technology, and Communications",100.0,0,0,"A bill to improve the commercialization potential of National Science Foundation grants, enhance the metrics used to assess such potential, and for other purposes.","A bill to improve the commercialization potential of National Science Foundation grants, enhance the metrics used to assess such potential, and for other purposes.",-0.27,-0.27,1,3630,S,111,1798.0,1.0,0,0,0,0,0.0,0.0,0,Amy Klobuchar,MN,33.0
85-S-548,1957,11,"Law, Crime, and Family Issues",200.0,0,0,A bill to provide for a new third division of the Northern Judicial District of California.,A bill to provide for a new third division of the Northern Judicial District of California.,0.42,0.42,1,548,S,85,1204.0,1.0,0,0,0,0,0.0,0.0,0,"Knowland, Will",CA,71.0
94-HR-3411,1975,14,"Banking, Finance, and Domestic Commerce",200.0,0,0,A bill to repeal exemptions in the antitrust laws to fair trade laws.,A bill to repeal exemptions in the antitrust laws to fair trade laws.,0.463,0.463,0,3411,HR,94,1520.0,1.0,0,0,0,0,0.0,1367.0,0,Samuel Devine,OH,24.0
101-HR-5118,1990,19,Government Operations,200.0,0,0,"To deem certain national defense reserve vessels surplus property, to direct the Administrator of General Services to dispose of those vessels by selling them for scrapping in the United States, and for other purposes.","To deem certain national defense reserve vessels surplus property, to direct the Administrator of General Services to dispose of those vessels by selling them for scrapping in the United States, and for other purposes.",0.25,0.25,0,5118,HR,101,2008.0,2.0,0,0,0,0,0.0,6507.0,0,William Broomfield,MI,23.0
99-S-383,1985,10,Transportation,100.0,0,0,"A bill to authorize appropriations for a highway demonstrations project in the vicinity of Fort Smith, Arkansas, that would widen a segment of the Federal-aid urban system and would improve signalization on such segment.","A bill to authorize appropriations for a highway demonstrations project in the vicinity of Fort Smith, Arkansas, that would widen a segment of the Federal-aid urban system and would improve signalization on such segment.",-0.348,-0.348,1,383,S,99,1002.0,1.0,0,0,0,0,0.0,0.0,0,Dale Bumpers,AR,42.0
114-S-2074,2015,19,Government Operations,100.0,0,0,"A bill to prohibit paying Members of Congress during periods during which a Government shutdown is in effect, and for other purposes.","A bill to prohibit paying Members of Congress during periods during which a Government shutdown is in effect, and for other purposes.",-0.15,-0.15,1,2074,S,114,2004.0,1.0,0,0,0,0,0.0,0.0,1,Heidi Heitkamp,ND,36.0
104-S-1333,1995,11,"Law, Crime, and Family Issues",200.0,0,0,"A bill to provide for a reduction of sentence for providing useful investigative information, and for other purposes.","A bill to provide for a reduction of sentence for providing useful investigative information, and for other purposes.",0.399,0.399,1,1333,S,104,1204.0,1.0,0,0,0,0,1.0,0.0,1,Orrin Hatch,UT,67.0
106-S-2901,2000,15,Defense,200.0,0,0,"An original bill to authorize appropriations to carry out security assistance for fiscal year 2001, and for other purposes.","An original bill to authorize appropriations to carry out security assistance for fiscal year 2001, and for other purposes.",0.792,0.792,1,2901,S,106,1602.0,1.0,0,0,1,0,1.0,0.0,1,Jesse Helms,NC,47.0
88-HR-10100,1964,20,Public Lands and Water Management,100.0,0,0,"To modify the project for Bradley Lake, Cook Inlet, Alaska","To modify the project for Bradley Lake, Cook Inlet, Alaska",-0.466,-0.466,0,10100,HR,88,2104.0,1.0,0,0,0,0,0.0,4.0,1,"Rivers, Ralph J.",AK,81.0
106-HR-4719,2000,3,Health,200.0,0,0,To amend the Internal Revenue Code of 1986 to encourage charitable contributions to public charities for use in medical research.,To amend the Internal Revenue Code of 1986 to encourage charitable contributions to public charities for use in medical research.,0.497,0.497,0,4719,HR,106,398.0,1.0,0,0,0,0,0.0,2901.0,1,Jennifer Dunn,WA,73.0
97-HR-4989,1981,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to establish an Interagency Committee on Arson Control to coordinate Federal anti-arson programs, to amend certain provisions of the law relating to programs for arson investigation, prevention, and detection, and for other purposes.","A bill to establish an Interagency Committee on Arson Control to coordinate Federal anti-arson programs, to amend certain provisions of the law relating to programs for arson investigation, prevention, and detection, and for other purposes.",-0.46,-0.46,0,4989,HR,97,1201.0,3.0,0,0,0,0,0.0,2900.0,0,Stephen Solarz,NY,13.0
93-HR-11881,1973,20,Public Lands and Water Management,200.0,0,0,A bill to authorize and direct the Secretary of the Interior to sell interests of the United States in certain lands located in the State of Alaska to the Gospel Missionary Union.,A bill to authorize and direct the Secretary of the Interior to sell interests of the United States in certain lands located in the State of Alaska to the Gospel Missionary Union.,0.114,0.114,0,11881,HR,93,2103.0,1.0,0,1,0,0,0.0,716.0,0,Don Young,AK,81.0
84-S-4238,1956,15,Defense,200.0,0,0,"A bill to waive the $1,000 limitation on the authority of the Secretary of the Air Force and the Secretary of the Navy in the settlement of claims arising out of the crash of s United States Air Force aircraft and a United States Navy aircraft near Wold-C","A bill to waive the $1,000 limitation on the authority of the Secretary of the Air Force and the Secretary of the Navy in the settlement of claims arising out of the crash of s United States Air Force aircraft and a United States Navy aircraft near Wold-C",0.128,0.128,1,4238,S,84,1620.0,1.0,0,0,1,0,0.0,0.0,0,"Thye, Edward J",MN,33.0
104-HR-616,1995,19,Government Operations,100.0,0,0,"To require the Secretary of the Treasury to redesign the $1 coin to commemorate Dr. Martin Luther King, Jr.","To require the Secretary of the Treasury to redesign the $1 coin to commemorate Dr. Martin Luther King, Jr.",-0.496,-0.496,0,616,HR,104,2006.0,1.0,0,0,0,0,0.0,8675.0,0,Charles Rangel,NY,13.0
93-HR-5897,1973,16,"Space, Science, Technology, and Communications",100.0,0,0,"A bill to amend the Communications Act of 1934, as amended, with respect to penalties and forfeitures.","A bill to amend the Communications Act of 1934, as amended, with respect to penalties and forfeitures.",-0.336,-0.336,0,5897,HR,93,1707.0,1.0,0,0,0,0,0.0,716.0,0,Harley Staggers,WV,56.0
82-HR-3577,1951,19,Government Operations,100.0,0,0,To amend the District of Columbia Teachers Leave Act of 1949,To amend the District of Columbia Teachers Leave Act of 1949,0.153,0.153,0,3577,HR,82,2014.0,1.0,0,0,0,0,0.0,8.0,1,"Abernethy, Thomas G.",MS,46.0
83-S-768,1953,14,"Banking, Finance, and Domestic Commerce",200.0,0,0,"A bill to amend part 17 of the Interstate Commerce Act to provide for filing of equipment trust agreements and other documents evidencing or relating to the lease, mortgage, conditional sale, or bailment of trucks and trailers","A bill to amend part 17 of the Interstate Commerce Act to provide for filing of equipment trust agreements and other documents evidencing or relating to the lease, mortgage, conditional sale, or bailment of trucks and trailers",0.503,0.503,1,768,S,83,1500.0,1.0,0,0,0,0,0.0,15833.0,0,"Dirksen, Evere",IL,21.0
99-S-1797,1985,17,Foreign Trade,100.0,0,0,"A bill to call for a multilateral conference, under the auspices of the International Monetary Fund, to seek a new international monetary regime within a flexible exchange rate structure; to assist the development of the private sectors of Less Developed Countries and increase demand for United States exports; to strengthen the General Agreement on Tariffs and Trade and reform United States trade laws; to assist American industries in improving their competitive posture in international markets; and to provide transition assistance to workers and firms in response to changing global economic conditions.","A bill to call for a multilateral conference, under the auspices of the International Monetary Fund, to seek a new international monetary regime within a flexible exchange rate structure; to assist the development of the private sectors of Less Developed Countries and increase demand for United States exports; to strengthen the General Agreement on Tariffs and Trade and reform United States trade laws; to assist American industries in improving their competitive posture in international markets; and to provide transition assistance to workers and firms in response to changing global economic conditions.",-0.423,-0.423,1,1797,S,99,1806.0,1.0,0,0,0,0,0.0,0.0,0,Gary Hart,CO,62.0
113-HR-2477,2013,3,Health,100.0,0,0,To amend title XVIII of the Social Security Act to provide for coverage of cancer care planning and coordination under the Medicare program.,To amend title XVIII of the Social Security Act to provide for coverage of cancer care planning and coordination under the Medicare program.,-0.451,-0.451,0,2477,HR,113,331.0,2.0,0,0,0,0,0.0,6143.0,1,Lois Capps,CA,71.0
92-S-2121,1971,19,Government Operations,200.0,0,0,A bill to amend the Public Buildings Act of 1959 to require the use of recycled materials in projects subject to that Act,A bill to amend the Public Buildings Act of 1959 to require the use of recycled materials in projects subject to that Act,-0.319,-0.319,1,2121,S,92,2008.0,1.0,0,0,0,0,0.0,8000.0,0,"JAVITS, JACOB KOPPEL",NY,13.0
90-HR-20049,1968,19,Government Operations,100.0,0,0,To revise the laws relating to the transportation of mail so as to provide the Postmaster General greater flexibility in the procurement of such transportation,To revise the laws relating to the transportation of mail so as to provide the Postmaster General greater flexibility in the procurement of such transportation,-0.222,-0.222,0,20049,HR,90,2003.0,1.0,0,0,0,0,1.0,8.0,1,"Dulski, Thaddeus J.",NY,13.0
89-S-1715,1965,19,Government Operations,100.0,1,1,A bill to extend the penalty for assault on a police officer in the District of Columbia to assaults on employees of penal and correctional institutions and places of confinement of juveniles of the District of Columbia,A bill to extend the penalty for assault on a police officer in the District of Columbia to assaults on employees of penal and correctional institutions and places of confinement of juveniles of the District of Columbia,-0.129,-0.129,1,1715,S,89,2014.0,1.0,1,1,1,0,0.0,0.0,0,"Bible, Alan H.",NV,65.0
93-HR-11824,1973,8,Energy,100.0,0,0,A bill to amend section 15d of the Tennessee Valley Authority Act of 1933 to provide that expenditures for pollution control facilities will be credited against required power investment return payments and repayments.,A bill to amend section 15d of the Tennessee Valley Authority Act of 1933 to provide that expenditures for pollution control facilities will be credited against required power investment return payments and repayments.,-0.315,-0.315,0,11824,HR,93,802.0,1.0,0,0,0,0,0.0,716.0,0,Robert Jones,AL,41.0
102-S-1372,1991,16,"Space, Science, Technology, and Communications",100.0,0,0,A bill to amend the Federal Communications Act of 1934 to prevent the loss of existing spectrum to Amateur Radio Service.,A bill to amend the Federal Communications Act of 1934 to prevent the loss of existing spectrum to Amateur Radio Service.,-0.35,-0.35,1,1372,S,102,1707.0,1.0,0,0,0,0,0.0,2838.0,1,Albert Gore,TN,54.0
108-S-2293,2004,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to provide for the orderly termination of the United States Court of Federal Claims, and for other purposes.","A bill to provide for the orderly termination of the United States Court of Federal Claims, and for other purposes.",-0.357,-0.357,1,2293,S,108,1204.0,1.0,0,0,0,0,0.0,4295.0,0,Byron Dorgan,ND,36.0
113-HR-4053,2014,3,Health,100.0,0,0,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to establish standards for the provision of mammograms at health care facilities of the Department of Veterans Affairs.","To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to establish standards for the provision of mammograms at health care facilities of the Department of Veterans Affairs.",-0.4,-0.4,0,4053,HR,113,322.0,1.0,0,0,0,0,0.0,730.0,1,Gloria Negrete McLeod,CA,71.0
113-HR-79,2013,3,Health,100.0,0,0,To amend title XIX of the Social Security Act to increase the Federal medical assistance percentage for the territories.,To amend title XIX of the Social Security Act to increase the Federal medical assistance percentage for the territories.,-0.4,-0.4,0,79,HR,113,301.0,1.0,0,0,0,0,0.0,6570.0,1,Donna Christensen,VI,0.0
85-S-3500,1958,10,Transportation,100.0,1,1,"A bill to require the full and fair disclosure of certain information in connection with the distribution of new automobiles in commerce, and for other purposes.","A bill to require the full and fair disclosure of certain information in connection with the distribution of new automobiles in commerce, and for other purposes.",-0.251,-0.251,1,3500,S,85,1002.0,1.0,1,1,1,0,0.0,12000.0,1,"Monroney, A. S",OK,53.0
107-HR-2567,2001,18,International Affairs and Foreign Aid,100.0,0,0,To authorize a program of assistance to improve international building practices in eligible Latin American countries.,To authorize a program of assistance to improve international building practices in eligible Latin American countries.,-0.416,-0.416,0,2567,HR,107,1921.0,1.0,0,0,0,0,0.0,4341.0,0,Rosa DeLauro,CT,1.0
106-HR-4748,2000,5,Labor and Employment,200.0,0,0,"To amend title I of the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to modernize such title and such Code to take into account the evolution of employer-sponsored retirement plans, to increase the availability of critical retirement plan services, including investment advisory services, to participants, beneficiaries, and plan fiduciaries, and to harmonize the requirements of such title and such Code with other Federal and State laws.","To amend title I of the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to modernize such title and such Code to take into account the evolution of employer-sponsored retirement plans, to increase the availability of critical retirement plan services, including investment advisory services, to participants, beneficiaries, and plan fiduciaries, and to harmonize the requirements of such title and such Code with other Federal and State laws.",0.63,0.63,0,4748,HR,106,503.0,2.0,0,0,0,0,0.0,3634.0,1,John Boehner,OH,24.0
82-HR-3585,1951,15,Defense,100.0,1,1,"To authorize and direct the Administrator of General Services to transfer to the Department of the Navy certain property located at Decatur, Ill","To authorize and direct the Administrator of General Services to transfer to the Department of the Navy certain property located at Decatur, Ill",-0.534,-0.534,0,3585,HR,82,1611.0,1.0,1,1,0,0,0.0,8.0,1,"Dawson, William L.",IL,21.0
89-HR-12555,1966,10,Transportation,100.0,0,0,"To amend Public Law 660, 86th Congress, to establish a National Traffic Safety Agency to provide national leadership to reduce traffic accident losses by means of intensive research and vigorous application -of findings, ,and for- other","To amend Public Law 660, 86th Congress, to establish a National Traffic Safety Agency to provide national leadership to reduce traffic accident losses by means of intensive research and vigorous application -of findings, ,and for- other",-0.02,-0.02,0,12555,HR,89,1002.0,1.0,0,0,0,0,0.0,2.0,1,"Tuten, J. Russell",GA,44.0
101-S-3056,1990,2,"Civil Rights, Minority Issues, and Civil Liberties",200.0,0,0,"A bill to establish the Federal Interagency Advisory Council and promote the use of senior citizens in the support of Federal agencies, and for other purposes.","A bill to establish the Federal Interagency Advisory Council and promote the use of senior citizens in the support of Federal agencies, and for other purposes.",0.286,0.286,1,3056,S,101,204.0,1.0,0,0,0,0,0.0,2163.0,0,Charles Grassley,IA,31.0
85-S-2461,1957,2,"Civil Rights, Minority Issues, and Civil Liberties",100.0,0,0,"A bill to prohibit the unauthorized disclosure of certain information by members, officers, sad employees of regulatory agencies of the Governemnt.","A bill to prohibit the unauthorized disclosure of certain information by members, officers, sad employees of regulatory agencies of the Governemnt.",-0.325,-0.325,1,2461,S,85,208.0,1.0,0,0,0,0,0.0,12000.0,0,"Jackson, Henry",WA,73.0
99-HR-3634,1985,1,Macroeconomics,100.0,0,0,A bill to require the Secretary of the Treasury to deposit in trust funds amounts equal to interest lost to such trust funds through disinvestment by the Secretary during the current fiscal year.,A bill to require the Secretary of the Treasury to deposit in trust funds amounts equal to interest lost to such trust funds through disinvestment by the Secretary during the current fiscal year.,-0.39,-0.39,0,3634,HR,99,105.0,1.0,0,0,0,0,0.0,3574.0,0,Mary Oakar,OH,24.0
91-HR-16031,1970,7,Environment,200.0,0,0,"To amend the Land and Water. Conservation Fund Act of 1965, as amended, and for other purposes","To amend the Land and Water. Conservation Fund Act of 1965, as amended, and for other purposes",0.27,0.27,0,16031,HR,91,711.0,1.0,0,0,0,0,0.0,20.0,0,"Ford, Gerald R. Jr.",MI,23.0
90-S-763,1967,19,Government Operations,100.0,1,1,"A bill to amend the act approved August 17, 1937, so as to facilitate the addition to the District of Columbia registration of a motor vehicle or trailer of the name, of the spouse of the owner of any suchmotor vehicle or trailer","A bill to amend the act approved August 17, 1937, so as to facilitate the addition to the District of Columbia registration of a motor vehicle or trailer of the name, of the spouse of the owner of any suchmotor vehicle or trailer",-0.13,-0.13,1,763,S,90,2014.0,1.0,1,0,1,0,0.0,0.0,0,"Bible, Alan H.",NV,65.0
91-S-10,1969,19,Government Operations,100.0,0,0,"A bill to require the establishment, on the basis of the 18th and subsequent decennial censuses, of congressional districts composed of contiguous and compact territory for the election of Representatives, and for other purposes","A bill to require the establishment, on the basis of the 18th and subsequent decennial censuses, of congressional districts composed of contiguous and compact territory for the election of Representatives, and for other purposes",-0.581,-0.581,1,10,S,91,2013.0,1.0,0,0,0,0,0.0,0.0,1,"Kennedy, Edwar",MA,3.0
101-HR-4653,1990,17,Foreign Trade,100.0,1,1,"To reauthorize the Export Administration Act of 1979, and for other purposes.","To reauthorize the Export Administration Act of 1979, and for other purposes.",-0.41,-0.41,0,4653,HR,101,1803.0,2.0,0,1,0,1,0.0,3583.0,1,Sam Gejdenson,CT,1.0
110-HR-183,2007,20,Public Lands and Water Management,100.0,0,0,"To authorize the project for hurricane and storm damage reduction, Morganza to the Gulf of Mexico, Louisiana.","To authorize the project for hurricane and storm damage reduction, Morganza to the Gulf of Mexico, Louisiana.",-0.163,-0.163,0,183,HR,110,2104.0,1.0,0,0,0,0,0.0,1460.0,0,Charles Melancon,LA,45.0
90-S-4147,1968,11,"Law, Crime, and Family Issues",100.0,0,0,"A bill to amend title 28 of the United States Code, Judiciary and Judicial Procedure, to provide for appeals from decisions of the Court of Claims, and for other purposes.","A bill to amend title 28 of the United States Code, Judiciary and Judicial Procedure, to provide for appeals from decisions of the Court of Claims, and for other purposes.",-0.42,-0.42,1,4147,S,90,1204.0,1.0,0,0,0,0,0.0,0.0,1,"Tydings, Josep",MD,52.0
113-HR-1029,2013,14,"Banking, Finance, and Domestic Commerce",100.0,0,0,"To amend the Internal Revenue Code of 1986 to apply payroll taxes to remuneration and earnings from self-employment up to the contribution and benefit base and to remuneration in excess of $250,000.","To amend the Internal Revenue Code of 1986 to apply payroll taxes to remuneration and earnings from self-employment up to the contribution and benefit base and to remuneration in excess of $250,000.",-0.543,-0.543,0,1029,HR,113,1523.0,1.0,0,0,0,0,0.0,10224.0,0,Peter DeFazio,OR,72.0
97-HR-7420,1982,4,Agriculture,100.0,1,1,"A bill to name the fish hatchery at the Warm Springs Dam component of the Russian River, Dry Creek, California project as the Don H. Clausen Fish Hatchery.","A bill to name the fish hatchery at the Warm Springs Dam component of the Russian River, Dry Creek, California project as the Don H. Clausen Fish Hatchery.",-0.414,-0.414,0,7420,HR,97,408.0,2.0,1,0,0,0,0.0,3641.0,0,James Wright,TX,49.0
105-HR-2292,1997,19,Government Operations,200.0,0,0,"To restructure the Internal Revenue Service, and for other purposes.","To restructure the Internal Revenue Service, and for other purposes.",0.452,0.452,0,2292,HR,105,2009.0,4.0,0,0,0,0,0.0,2174.0,1,Robert Portman,OH,24.0
83-HR-5232,1953,19,Government Operations,200.0,0,0,"To prohibit the payment to John Carter Vincent of any annuity from the Foreign Service Retirement and Disability Fund, and to provide for the return to the said John Carter Vincent of the amount to his credit in such fund","To prohibit the payment to John Carter Vincent of any annuity from the Foreign Service Retirement and Disability Fund, and to provide for the return to the said John Carter Vincent of the amount to his credit in such fund",0.72,0.72,0,5232,HR,83,2004.0,1.0,0,0,0,0,0.0,0.0,1,"Clardy, Kit",MI,23.0
91-S-3301,1969,19,Government Operations,100.0,0,0,"A bill to amend title 5, United States Code, to include as creditable service for civil service retirement purposes service as an enrollee of the Civilian Conservation Corps, and for other purposes","A bill to amend title 5, United States Code, to include as creditable service for civil service retirement purposes service as an enrollee of the Civilian Conservation Corps, and for other purposes",-0.419,-0.419,1,3301,S,91,2004.0,1.0,0,0,0,0,0.0,0.0,0,"Harris, Fred R",OK,53.0
84-HR-267,1955,5,Labor and Employment,200.0,0,0,To permit the postponement of income tax with respect to a portion of earned net income paid to a restricted retirement fund.,To permit the postponement of income tax with respect to a portion of earned net income paid to a restricted retirement fund.,0.231,0.231,0,267,HR,84,503.0,1.0,0,0,0,0,0.0,8.0,1,"Coudert, Frederic R. Jr.",NY,13.0
97-HR-7116,1982,5,Labor and Employment,100.0,0,0,"A bill to amend the Internal Revenue Code of 1954 to permit an exemption of the first $10,000 of retirement income received by a taxpayer under a public retirement system or any other system if the taxpayer is at least 65 years of age, is disabled, or is handicapped.","A bill to amend the Internal Revenue Code of 1954 to permit an exemption of the first $10,000 of retirement income received by a taxpayer under a public retirement system or any other system if the taxpayer is at least 65 years of age, is disabled, or is handicapped.",-0.317,-0.317,0,7116,HR,97,503.0,1.0,0,0,0,0,0.0,3641.0,0,Robert Roe,NJ,12.0
106-S-2955,2000,7,Environment,200.0,0,0,A bill to amend the Internal Revenue Code of 1986 to provide relief for the payment of asbestos-related claims.,A bill to amend the Internal Revenue Code of 1986 to provide relief for the payment of asbestos-related claims.,0.198,0.198,1,2955,S,106,708.0,1.0,0,0,0,0,0.0,2855.0,0,Michael DeWine,OH,24.0
