headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Universal Technical Institute Sees FY 2019 Guidance at Higher End of Range,2019-10-21,UTI,2019-10-21 10:08:00+00:00,UNIVERSAL TECHNICAL INSTITUTE IN,89973.0,91391510,0.01010097842663527,0.0018182233907282352,0.0509091288360064,0.04909090542114525,0.014545440442786495,2.733944182153891e-10,0.21454542401351673,0.35454542581113846,0.025423772633075714,0.07185044410630703,0.057281567245832665,0.01775705941694028,0.03912221644729352,-0.0009173629221991275,0.5041437371048301,0.71,0.16,0.35,0.007,89973,252,1.0101%,0.0037,0.07,0.1584,0.0687,3.3150%,3.3174%,0.1401%,0.9005%,12
Universal Technical Institute Announces Jerome A. Grant to Succeed Kimberly J. McWaters as CEO,2019-10-21,UTI,2019-10-21 10:05:00+00:00,UNIVERSAL TECHNICAL INSTITUTE IN,89973.0,91391510,0.01010097842663527,0.0018182233907282352,0.0509091288360064,0.04909090542114525,0.014545440442786495,2.733944182153891e-10,0.21454542401351673,0.35454542581113846,0.025423772633075714,0.07185044410630703,0.057281567245832665,0.01775705941694028,0.03912221644729352,-0.0009173629221991275,0.5041437371048301,0.71,0.16,0.35,0.007,89973,252,1.0101%,0.0037,0.07,0.1584,0.0687,3.3150%,3.3174%,0.1401%,0.9005%,14
Vale Reiterates Its Iron Ore Production Guidance For 2019 Between 307M And 332M Tonnes,2019-10-21,VALE,2019-10-21 20:34:00+00:00,VALE S A,89330.0,91912E10,0.02062784694135189,0.016695920377969742,0.023725790612978193,0.01142356003899736,0.07469239111493065,0.08347976962331227,0.05448153187941229,0.18679205455111414,-0.0017905512358993292,-0.00535240139788018,-0.025349647441269663,-0.05588490989557704,-0.0262008929250952,-0.016754897227486798,-0.15912522760173176,0.71,0.16,0.35,0.007,89330,252,2.0628%,-0.0013,1.2954,-0.1059,0.1169,2.2842%,2.6556%,26.0178%,1.1081%,14
"Vale Says It Has Temporarily Suspended Operations At The Itabiruçu Dam To Evaluate Its 'Geotechnic Characteristics'; Says The Stability Certification For The Itabiruçu Dam Remains Valid, And Suspension Should Last 30 Days",2019-10-21,VALE,2019-10-21 20:33:00+00:00,VALE S A,89330.0,91912E10,0.02062784694135189,0.016695920377969742,0.023725790612978193,0.01142356003899736,0.07469239111493065,0.08347976962331227,0.05448153187941229,0.18679205455111414,-0.0017905512358993292,-0.00535240139788018,-0.025349647441269663,-0.05588490989557704,-0.0262008929250952,-0.016754897227486798,-0.15912522760173176,0.71,0.16,0.35,0.007,89330,252,2.0628%,-0.0013,1.2954,-0.1059,0.1169,2.2842%,2.6556%,26.0178%,1.1081%,32
Veritex Holdings Q3 EPS $0.53 Misses $0.56 Estimate,2019-10-21,VBTX,2019-10-21 21:01:00+00:00,VERITEX HOLDINGS INC,15022.0,92345110,0.03094463609158993,-0.01658768020570278,-0.01619272644651759,-0.01856237361205315,3.2401437088935836e-10,-0.0019746946140608568,0.016474546722343053,0.13157707689949816,0.010283834300935268,0.012783483483785218,0.015715432876609148,0.04023713881995494,0.03214958619573283,0.0020399540074262923,-0.03585920868335424,0.71,0.16,0.35,0.007,15022,252,3.0945%,0.0004,1.1372,0.9302,1.2828,1.2602%,1.9274%,57.2540%,1.6843%,8
Q3 Earnings Preview For Veritex Holdings,2019-10-21,VBTX,2019-10-21 13:19:00+00:00,VERITEX HOLDINGS INC,15022.0,92345110,0.03094463609158993,-0.01658768020570278,-0.01619272644651759,-0.01856237361205315,3.2401437088935836e-10,-0.0019746946140608568,0.016474546722343053,0.13157707689949816,0.010283834300935268,0.012783483483785218,0.015715432876609148,0.04023713881995494,0.03214958619573283,0.0020399540074262923,-0.03585920868335424,0.71,0.16,0.35,0.007,15022,252,3.0945%,0.0004,1.1372,0.9302,1.2828,1.2602%,1.9274%,57.2540%,1.6843%,6
Veracyte Highlights Data Showing Clinical Validity Of Next-Gen Percepta Classifier Will Be Presented At American College of Chest Physicians Thurs.,2019-10-21,VCYT,2019-10-21 20:16:00+00:00,VERACYTE INC,14263.0,92337F10,0.06161331385374069,0.0007635948713868856,-0.1561664730555049,-0.20656737716228268,-0.13745705305306244,-0.09125624908926222,0.002672770322666773,0.15196638419179553,-0.02567139081656933,0.011480144022880001,-0.03254901616378669,-0.024901153099633144,0.052474381724875174,-0.03895597752369828,-0.1352961984439639,0.71,0.16,0.35,0.007,14263,252,6.1613%,0.0038,1.794,0.4486,-0.6668,3.6783%,4.2560%,25.3056%,5.0606%,20
Veracyte Reports Data From 3 Studies Presented At American College of Chest Physicians Meeting Showing Envisia Improves Physicians' Ability To Diagnose Idiopathic Pulmonary Fibrosis,2019-10-21,VCYT,2019-10-21 13:58:00+00:00,VERACYTE INC,14263.0,92337F10,0.06161331385374069,0.0007635948713868856,-0.1561664730555049,-0.20656737716228268,-0.13745705305306244,-0.09125624908926222,0.002672770322666773,0.15196638419179553,-0.02567139081656933,0.011480144022880001,-0.03254901616378669,-0.024901153099633144,0.052474381724875174,-0.03895597752369828,-0.1352961984439639,0.71,0.16,0.35,0.007,14263,252,6.1613%,0.0038,1.794,0.4486,-0.6668,3.6783%,4.2560%,25.3056%,5.0606%,24
"Vertex Shares Resume Trade, Up 0.6%",2019-10-21,VRTX,2019-10-21 20:21:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,6
Vertex 8-K Shows Raised FY19 CF Net Product Sales From $3.6B-$3.7B To $3.7B-$3.75B,2019-10-21,VRTX,2019-10-21 20:05:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,13
Vertex Issues Press Release Confirming FDA Approval Of TRIKAFTA,2019-10-21,VRTX,2019-10-21 19:55:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,9
Vertex Pharmaceuticals shares are trading higher after the FDA approved Trikafta for cystic fibrosis treatment.,2019-10-21,VRTX,2019-10-21 19:45:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,15
"Vertex Pharmaceuticals Shares Halted, News Pending",2019-10-21,VRTX,2019-10-21 19:00:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,6
FDA Approves Vertex's Trikafta For Cystic Fibrosis Treatment,2019-10-21,VRTX,2019-10-21 18:52:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,8
"Vertex Pharma Reports Spanish Gov't. Has Approved Terms For National Reimbursement Of ORKAMBI, SYMKEVI In Combo With KALYDECO For Cystic Fibrosis Patients In Spain",2019-10-21,VRTX,2019-10-21 17:27:00+00:00,VERTEX PHARMACEUTICALS INC,76744.0,92532F10,0.04142315685749054,0.0410287082195282,0.03803190623472319,0.05960879749743775,0.0571568987697153,0.08657984882520697,0.20487117145939293,0.28316897242523953,-0.0083840060979129,0.0007950441680544262,0.0005109360396269302,0.022156440513253273,0.02209719062459503,-0.028125548430689817,0.039337099053582625,0.71,0.16,0.35,0.007,76744,252,4.1423%,-0.0002,0.9465,0.3825,-0.7266,1.4702%,1.9497%,43.1412%,3.6668%,24
Wayfair Court Case Marks A Game-Changer For Legal Cannabis,2019-10-21,W,2019-10-21 14:10:00+00:00,WAYFAIR INC,14983.0,94419L10,0.03287549689412117,0.007181466091424227,0.012146491113473434,0.014362999697317358,-0.030853829081868733,-0.22484263069645705,-0.264119164467711,-0.056831312033656545,-0.046954136341810226,0.012048148157505434,0.002018658145978902,0.013268999543385673,0.022759202753215302,-0.06506854532961592,-0.18864700421360725,0.71,0.16,0.35,0.007,14983,252,3.2875%,-0.0003,1.7752,0.6285,-0.8696,3.0437%,3.7642%,34.6181%,2.2407%,9
WSFS Financial Q3 EPS $0.98 Beats $0.87 Estimate,2019-10-21,WSFS,2019-10-21 20:19:00+00:00,WSFS FINANCIAL CORP,10892.0,92932810,0.002153403591364622,0.026012249290943146,-0.0052024333447392435,-0.021262128399373803,-0.01334540164494391,-0.02035733530658501,-0.01859284343179768,-0.022675430635712313,0.003754287026822567,0.007882138891814883,0.017412386397945623,0.029521662773348112,0.01297365051430499,0.06224423587732453,0.07343960185385101,0.71,0.16,0.35,0.007,10892,252,0.2153%,0.0005,0.9028,0.9408,1.0388,1.0733%,1.6251%,56.3827%,-0.9501%,8
"Morgan Stanley Maintains Equal-Weight on Watsco, Raises Price Target to $158",2019-10-21,WSO,2019-10-21 12:25:00+00:00,WATSCO INC,66376.0,94262220,0.007097493857145309,0.014037683606147766,0.012547999790774922,0.0036669879996671373,0.004239990536300198,0.022804078270737937,0.013923154182564623,0.017620941422124226,-0.00875135138630867,0.047066696310148926,0.03934267392156632,0.022962041014847,0.06623230696763738,0.050229542162874674,0.06486939328571473,0.71,0.16,0.35,0.007,46068,252,0.6726%,0.0004,0.6448,0.1473,0.1521,1.5316%,1.6811%,16.9884%,0.1326%,11
"Morgan Stanley Maintains Equal-Weight on Watsco, Raises Price Target to $158",2019-10-21,WSO,2019-10-21 12:25:00+00:00,WATSCO INC,66376.0,94262220,0.007097493857145309,0.014037683606147766,0.012547999790774922,0.0036669879996671373,0.004239990536300198,0.022804078270737937,0.013923154182564623,0.017620941422124226,-0.00875135138630867,0.047066696310148926,0.03934267392156632,0.022962041014847,0.06623230696763738,0.050229542162874674,0.06486939328571473,0.71,0.16,0.35,0.007,66376,252,0.7097%,0.0003,0.7874,0.1288,0.1992,1.2409%,1.4963%,31.2224%,0.0538%,11
"UBS Maintains Neutral on Wintrust Financial, Lowers Price Target to $67",2019-10-21,WTFC,2019-10-21 12:11:00+00:00,WINTRUST FINANCIAL CORP,84636.0,97650W10,0.004951256327331066,-0.01323358780444106,-0.012429737525817108,-0.0038549935233502808,0.04920127256363416,0.10212363043364081,0.18572743737517583,0.1756048586437431,-0.006517318459240529,0.019555464840088632,-0.009682928957961301,0.0017550684064389088,0.018163791715047672,0.05937618830022129,-0.022964426935853766,0.71,0.16,0.35,0.007,84636,252,0.4951%,-0.0003,1.1751,0.5844,1.3942,1.0412%,1.7700%,65.3974%,-0.9419%,11
Macau Government Reports Lowest Gambling Rate among Locals Since 2003,2019-10-21,WYNN,2019-10-21 07:48:00+00:00,WYNN RESORTS LTD,89533.0,98313410,0.02951027266681194,-0.010011172853410355,-0.008642099042693974,0.0020535454437149436,0.05245141835551648,0.08428166710949436,0.00608493921931319,0.31334645810569595,-0.004647140856832266,-0.0027234050727151793,-0.011838446025708271,0.006561427303869216,0.042328463272123695,0.018664700064504602,-0.16870324307916207,0.71,0.16,0.35,0.007,89533,252,2.9510%,0.0005,1.7233,0.7793,0.244,2.2481%,2.9738%,42.8535%,1.5140%,10
"KeyBanc Maintains Overweight on Xcel Energy, Raises Price Target to $73",2019-10-21,XEL,2019-10-21 10:06:00+00:00,X C E L ENERGY INC,23931.0,98389B10,0.004374297335743904,-0.0012443899177013718,0.0023332015450925336,0.0038886296168867407,-0.02877589580827955,-0.04106392098887124,-0.0440193174905783,0.018027356163022645,0.00534009700641036,0.0081902730985981,0.013618377997902664,0.01073741132097017,-0.009592993927702964,-0.005848222474290954,0.07029472523042801,0.71,0.16,0.35,0.007,23931,252,0.4374%,0.0007,0.2341,-0.8162,-0.1898,0.8846%,1.0016%,21.9930%,0.4633%,11
Yandex NV shares are trading higher after Russia softened its draft law which was limiting foreign ownership in Major IT companies.,2019-10-21,YNDX,2019-10-21 12:22:00+00:00,YANDEX N V,12799.0,N9728410,0.1008063852787018,-0.01770445890724659,-0.0238094884196709,-0.0018314274401836084,0.025030633153424908,0.045177150488827866,0.23962157228714331,0.34706970277599103,-0.01749754697084427,-0.014569554589624722,-0.02490171202482061,-0.007669209017724166,-0.1583710554462867,-0.2166359920601938,-0.225201770891993,0.71,0.16,0.35,0.007,12799,252,10.0806%,0.0004,0.9002,0.326,-0.2738,2.3153%,2.5532%,17.7709%,9.4661%,21
Yandex Shares Rise 9% Premarket after Moscow Softens Draft Law Limiting Foreign Ownership in Major IT Companies,2019-10-21,YNDX,2019-10-21 08:13:00+00:00,YANDEX N V,12799.0,N9728410,0.1008063852787018,-0.01770445890724659,-0.0238094884196709,-0.0018314274401836084,0.025030633153424908,0.045177150488827866,0.23962157228714331,0.34706970277599103,-0.01749754697084427,-0.014569554589624722,-0.02490171202482061,-0.007669209017724166,-0.1583710554462867,-0.2166359920601938,-0.225201770891993,0.71,0.16,0.35,0.007,12799,252,10.0806%,0.0004,0.9002,0.326,-0.2738,2.3153%,2.5532%,17.7709%,9.4661%,17
Zions Bancorp Q3 EPS $1.17 Beats $1.08 Estimate,2019-10-21,ZION,2019-10-21 20:11:00+00:00,ZIONS BANCORPORATION N A,84129.0,98970110,0.02124322205781937,0.05276995152235031,0.049704411601457554,0.040289033419114606,0.06853516716899688,0.09929940370152424,0.07078549017014946,0.11862585740059561,0.015440515242516994,0.0013435146386928665,-0.0008935905360077934,0.014288978765292892,0.035185195543038894,0.09233030761697214,0.01928760862624701,0.71,0.16,0.35,0.007,84129,252,2.1243%,0.0003,1.1232,0.587,1.2328,1.0292%,1.6982%,63.2668%,0.7952%,8
A Preview Of Zions Bancorp's Earnings,2019-10-21,ZION,2019-10-21 13:18:00+00:00,ZIONS BANCORPORATION N A,84129.0,98970110,0.02124322205781937,0.05276995152235031,0.049704411601457554,0.040289033419114606,0.06853516716899688,0.09929940370152424,0.07078549017014946,0.11862585740059561,0.015440515242516994,0.0013435146386928665,-0.0008935905360077934,0.014288978765292892,0.035185195543038894,0.09233030761697214,0.01928760862624701,0.71,0.16,0.35,0.007,84129,252,2.1243%,0.0003,1.1232,0.587,1.2328,1.0292%,1.6982%,63.2668%,0.7952%,6
Citi Steps To Sidelines On Adobe,2019-10-16,ADBE,2019-10-16 14:57:00+00:00,ADOBE INC,75510.0,00724F10,-0.02394502982497215,-0.012688015587627888,-0.026329383649435933,-0.02148887310746006,-0.0417308569999324,0.02093872657114182,0.13333327303213593,0.2674367054026263,0.005796010605990887,0.003952732883510723,0.016037542561496254,0.03160664761530696,0.024494970358918122,-0.010833765639609916,-0.09450647850559601,-0.24,0.4,0.23,0.007,75510,252,-2.3945%,-0.0002,1.3675,-0.1002,-1.0928,1.0972%,2.1092%,72.9394%,-1.7644%,6
Adobe shares are trading lower after Citigroup downgraded the company's stock from Buy to Neutral.,2019-10-16,ADBE,2019-10-16 11:18:00+00:00,ADOBE INC,75510.0,00724F10,-0.02394502982497215,-0.012688015587627888,-0.026329383649435933,-0.02148887310746006,-0.0417308569999324,0.02093872657114182,0.13333327303213593,0.2674367054026263,0.005796010605990887,0.003952732883510723,0.016037542561496254,0.03160664761530696,0.024494970358918122,-0.010833765639609916,-0.09450647850559601,-0.24,0.4,0.23,0.007,75510,252,-2.3945%,-0.0002,1.3675,-0.1002,-1.0928,1.0972%,2.1092%,72.9394%,-1.7644%,15
Citigroup Downgrades Adobe to Neutral,2019-10-16,ADBE,2019-10-16 10:41:00+00:00,ADOBE INC,75510.0,00724F10,-0.02394502982497215,-0.012688015587627888,-0.026329383649435933,-0.02148887310746006,-0.0417308569999324,0.02093872657114182,0.13333327303213593,0.2674367054026263,0.005796010605990887,0.003952732883510723,0.016037542561496254,0.03160664761530696,0.024494970358918122,-0.010833765639609916,-0.09450647850559601,-0.24,0.4,0.23,0.007,75510,252,-2.3945%,-0.0002,1.3675,-0.1002,-1.0928,1.0972%,2.1092%,72.9394%,-1.7644%,5
Archer-Daniels Midland Announced Partnership With Concern Worldwide To Fight Hunger In Ethiopia And Kenya,2019-10-16,ADM,2019-10-16 14:25:00+00:00,ARCHER DANIELS MIDLAND CO,10516.0,03948310,-0.01562115177512169,0.003778279758989811,-0.0015113696341526595,0.017632260459576887,0.025944552695034373,0.020906749883376596,0.09051942833470084,0.12810602060771314,0.0032338574528694153,-0.0032129822146027553,0.014080999014807194,0.05026042205792214,-5.174651818151688e-10,0.06159515655449477,0.00803656747296011,-0.24,0.4,0.23,0.007,10516,252,-1.5621%,-0.0008,0.8437,-0.047,0.4426,1.0521%,1.3651%,40.5930%,-1.4605%,14
Adamis Pharmaceuticals 8K Filing Showing Notice Of Delisting,2019-10-16,ADMP,2019-10-16 20:39:00+00:00,ADAMIS PHARMACEUTICALS CORP,82163.0,00547W30,0.1132811829447746,-0.014210479333996773,-0.05263153079684746,-0.028245598096938274,0.263157950949388,0.23859644737370922,0.08771933558796285,0.3456141101758212,-0.027355631813406944,-0.05167619995273476,-0.051851844602561314,-0.21832053818786112,-0.24293947414093353,-0.39047614058253133,-0.5586206584102194,-0.24,0.4,0.23,0.007,82163,252,11.3281%,-0.005,0.8007,1.384,-0.0184,4.1421%,4.3302%,8.4999%,11.0263%,8
"SunTrust Robinson Humphrey Maintains Hold on Ameren, Lowers Price Target to $81",2019-10-16,AEE,2019-10-16 12:37:00+00:00,AMEREN CORP,24985.0,02360810,-0.001055433065630496,0.0010565482079982758,0.011885915433463179,0.012414189517385266,0.01769672884154949,0.024564190708403322,-0.020338101861912317,0.03202812961803003,-0.006422832142561674,-0.016223230859981674,-0.013662920297764503,-0.020924762743179226,-0.048455942721728706,-0.028090426336374263,6.792916659303927e-05,-0.24,0.4,0.23,0.007,24985,252,-0.1055%,0.0003,0.2738,-0.6433,-0.0956,0.9457%,1.0282%,15.4151%,0.2272%,12
First Majestic Silver shares are trading higher after the company reported its Q3 production results.,2019-10-16,AG,2019-10-16 19:27:00+00:00,FIRST MAJESTIC SILVER CORP,12447.0,32076V10,0.08269861340522766,0.04221106320619583,0.02914572527060555,0.0010050486823034444,0.009045241763451672,0.04221106549752185,0.06130659390790383,0.0683417351213873,-0.026483051478862762,-0.0032538707850223725,-0.057435941814275915,-0.06795132916030622,-0.00217160097644431,-0.18528370849202813,-0.09009909346810063,-0.24,0.4,0.23,0.007,12447,252,8.2699%,0.0025,-0.6446,0.7127,-0.7875,3.1311%,3.2203%,5.4603%,8.0216%,15
"Wells Fargo Initiates Coverage On Albemarle with Market Perform Rating, Announces $75 Price Target",2019-10-16,ALB,2019-10-16 10:59:00+00:00,ALBEMARLE CORP,80191.0,01265310,-0.004272887948900461,0.009470248594880104,-0.0066588424711075955,-0.0050311329302656915,-0.0017757139468423944,-0.07265468308000034,-0.030778363283040844,0.12858621670637738,0.004588590934872627,-0.015092161870316367,0.03681643083592978,0.06546313603349652,-0.00644114984197941,0.13282456934919784,-0.06764111544275053,-0.24,0.4,0.23,0.007,80191,252,-0.4273%,-0.001,1.3859,0.7063,0.6236,1.6021%,2.2445%,49.0513%,-0.5355%,14
"Ally Financial Q3 Adj. EPS $1.01 Beats $0.98 Estimate, Sales $1.6B Beat $1.57B Estimate",2019-10-16,ALLY,2019-10-16 11:32:00+00:00,ALLY FINANCIAL INC,14558.0,02005N10,-0.04341040924191475,-0.0032647233456373215,-0.011100171233397571,0.001958908785730351,0.0058766017157372286,0.018935682277956056,0.05709159026979416,-0.014803785690700844,0.021697521209716797,0.0223499611028124,0.03691714172336025,0.0630809957862748,-0.013858968126166826,0.03691713910592265,-0.030560168730522363,-0.24,0.4,0.23,0.007,14558,252,-4.3410%,0.0007,1.2952,0.0255,0.6863,0.9923%,1.6737%,64.8445%,-4.2210%,14
"American National Bankshares Announces William W Traynham To Step Down, Jeffrey W. Farrar To Succeed As CFO",2019-10-16,AMNB,2019-10-16 12:16:00+00:00,AMERICAN NATIONAL BANKSHARES INC,86814.0,02774510,0.002802647883072495,-0.001676846295595058,-0.011458911754095413,-0.007825567029317249,0.019005039073660246,0.007546126655961771,0.04667417675028185,0.07192832394472837,0.010192543268203735,0.011624606061915177,0.021764094708120574,0.026762598978928187,0.017393801306987422,0.06682027820980418,0.02166220856549894,-0.24,0.4,0.23,0.007,86814,252,0.2803%,0.0006,0.7748,1.0387,0.8269,1.2252%,1.6551%,45.2021%,-0.1409%,17
America Movil shares are trading higher after the company reported better-than-expected Q3 sales results.,2019-10-16,AMX,2019-10-16 14:22:00+00:00,AMERICA MOVIL S A B DE C V NEW,88885.0,02390A10,0.03825857117772102,0.010800513438880444,0.01651843920146545,0.031130862682160698,0.033036877899778494,0.025412936058971436,-0.01070097600989206,0.026558335283016543,-0.0059016491286456585,-0.014944801313317102,-0.0032873239232104057,0.02571042703562898,0.020188440927712437,0.05792044415275166,0.02432430227460758,-0.24,0.4,0.23,0.007,88885,252,3.8259%,0.0001,0.635,0.0818,-0.1467,1.7962%,1.9393%,14.2134%,3.9827%,14
Apollo Global Said to Offer $5B to Acquire Tech Data,2019-10-16,APO,2019-10-16 07:46:00+00:00,APOLLO GLOBAL MANAGEMENT INC NEW,12591.0,03769M10,0.001269016065634787,0.014702104032039642,0.013181253394318304,0.013181253394318304,0.04638778207452421,0.039290221396169445,0.1334883111007119,0.2850474838980628,0.018877770751714706,0.017561990875551103,0.012072982783261743,0.040951204964982724,0.06256741120225984,0.06775067469382212,0.13892565104065224,-0.24,0.4,0.23,0.007,12591,252,0.1269%,0.0012,1.2506,0.5635,0.0165,1.6450%,2.1941%,43.7897%,0.1893%,10
"Wells Fargo Initiates Coverage On Ashland Global Holdings with Outperform Rating, Announces $90 Price Target",2019-10-16,ASH,2019-10-16 11:11:00+00:00,ASHLAND INC 2022,24272.0,04418610,0.00129046943038702,-0.004381961189210415,-0.013017071566543303,-0.006959574096480958,-0.015208051949302415,0.006959671795952804,-0.06766336421462049,-0.031355014957864524,0.007410292513668537,0.009378679787573896,0.030041132202407006,0.02000785307256181,0.02949384001529265,0.07030381581110468,0.0232024197947045,-0.24,0.4,0.23,0.007,24272,252,0.1290%,0.0002,0.9369,0.4675,0.2008,1.0314%,1.4882%,51.9662%,0.1169%,15
"Mizuho Initiates Coverage On Assembly Biosciences with Buy Rating, Announces $20 Price Target",2019-10-16,ASMB,2019-10-16 10:53:00+00:00,ASSEMBLY BIOSCIENCES INC,12497.0,04539610,0.3672042787075043,0.219819113612175,0.183641367321131,0.18521427359915021,0.11049938725217001,0.2048760929320903,0.23869441895751775,0.5171057927205029,0.03218645602464676,0.06773825249919607,0.09799290766014979,0.035634817981222255,-0.001074136471530096,-0.14757099643164096,-0.29598786988510306,-0.24,0.4,0.23,0.007,12497,252,36.7204%,-0.0008,0.7135,2.4137,-0.5307,4.5817%,4.8954%,12.4030%,36.1884%,13
ASML Holding shares are trading lower after the company reported Q3 earnings.,2019-10-16,ASML,2019-10-16 13:18:00+00:00,A S M L HOLDING N V,81472.0,N0705921,-0.04885253310203552,-0.0027901390567421913,-0.00019649881778527334,0.023421195287237406,0.01253586821486219,0.04393442372284406,0.0714128623815049,0.18969134619026962,0.02255004458129406,0.029000033205718978,0.06381964698140785,0.10517187114498361,0.09026451474906194,0.2159803778056033,0.17476069860279364,-0.24,0.4,0.23,0.007,81472,252,-4.8853%,0.0012,1.4102,0.0217,-0.1911,1.4029%,2.1036%,55.5250%,-4.5365%,12
ASML Sees Q4 Net Sales EUR 3.9B,2019-10-16,ASML,2019-10-16 13:15:00+00:00,A S M L HOLDING N V,81472.0,N0705921,-0.04885253310203552,-0.0027901390567421913,-0.00019649881778527334,0.023421195287237406,0.01253586821486219,0.04393442372284406,0.0714128623815049,0.18969134619026962,0.02255004458129406,0.029000033205718978,0.06381964698140785,0.10517187114498361,0.09026451474906194,0.2159803778056033,0.17476069860279364,-0.24,0.4,0.23,0.007,81472,252,-4.8853%,0.0012,1.4102,0.0217,-0.1911,1.4029%,2.1036%,55.5250%,-4.5365%,7
"ASML Earlier Reported Q3 Net Sales EUR 3.0B, Net Income EUR 627M, Net Bookings EUR 5.1B",2019-10-16,ASML,2019-10-16 13:14:00+00:00,A S M L HOLDING N V,81472.0,N0705921,-0.04885253310203552,-0.0027901390567421913,-0.00019649881778527334,0.023421195287237406,0.01253586821486219,0.04393442372284406,0.0714128623815049,0.18969134619026962,0.02255004458129406,0.029000033205718978,0.06381964698140785,0.10517187114498361,0.09026451474906194,0.2159803778056033,0.17476069860279364,-0.24,0.4,0.23,0.007,81472,252,-4.8853%,0.0012,1.4102,0.0217,-0.1911,1.4029%,2.1036%,55.5250%,-4.5365%,16
Aurinia Pharmaceuticals Option Alert: Jan 17 $12 Calls at the Ask: 500 @ $0.801 vs 1876 OI; Earnings 11/7 After Close [est] Ref=$5.07,2019-10-16,AUPH,2019-10-16 14:16:00+00:00,AURINIA PHARMACEUTICALS INC,14924.0,05156V10,0.06209849193692207,-0.034274209290742985,-0.05040322545340359,-0.01814519110313706,-0.016129016229922355,-0.032258032015600846,0.457661271594783,2.989919384505475,0.20360822975635529,0.13763703837772412,0.11190482866159557,-0.03312626737423485,-0.08431369825958213,-0.16007193053490654,-0.24919611682002962,-0.24,0.4,0.23,0.007,14924,252,6.2098%,0.0003,0.772,1.5333,-0.1043,2.9996%,3.2730%,16.0075%,5.8471%,23
