,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
29551,T G THERAPEUTICS INC,TG Therapeutics shares are trading higher after the company announced a 100% overall response rate in its phase 1/2 study of ublituximab.,6,positive,0.9,0.8,"The announcement of a 100% overall response rate in its phase 1/2 study of ublituximab is a significant achievement for TG Therapeutics Inc, leading to a positive impact on their shares.",2.0
29552,T G THERAPEUTICS INC,TG Therapeutics shares are trading higher after the company announced a 100% overall response rate in its phase 1/2 study of ublituximab.,7,positive,0.9,0.8,"The announcement of a 100% overall response rate in its phase 1/2 study of ublituximab is a significant achievement for TG Therapeutics Inc, leading to a positive impact on their shares.",2.0
29553,T G THERAPEUTICS INC,TG Therapeutics shares are trading higher after the company announced a 100% overall response rate in its phase 1/2 study of ublituximab.,8,positive,0.9,0.8,"The announcement of a 100% overall response rate in its phase 1/2 study of ublituximab is a significant achievement for TG Therapeutics Inc, leading to a positive impact on their shares.",2.0
29554,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",0,neutral,0.6,0.0,,1.0
29555,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",2,neutral,0.7,0.0,,1.0
29556,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",3,neutral,0.6,0.0,,1.0
29557,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",4,neutral,0.6,0.0,,1.0
29558,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",5,neutral,0.7,0.0,,1.0
29559,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",6,neutral,0.7,0.0,"The news maintains an underweight rating on Tenet Healthcare but raises the price target, resulting in a neutral overall impact.",1.0
29560,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",7,neutral,0.6,0.0,"The news maintains an underweight rating but raises the price target, resulting in a neutral overall impact.",1.0
29561,TENET HEALTHCARE CORP,"JP Morgan Maintains Underweight on Tenet Healthcare, Raises Price Target to $31",8,neutral,0.7,0.0,"The news states that JP Morgan maintains an underweight rating on Tenet Healthcare, but raises the price target, resulting in a neutral overall sentiment.",1.0
29562,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",0,positive,0.8,0.6,,2.0
29563,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",2,positive,0.8,0.6,,2.0
29564,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",3,positive,0.8,0.6,,2.0
29565,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",4,positive,0.8,0.6,,2.0
29566,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",5,positive,0.8,0.6,,2.0
29567,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",6,positive,0.8,0.6,"The news indicates that SunTrust Robinson Humphrey has raised the price target for Tenet Healthcare, which suggests a positive outlook for the company.",2.0
29568,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",7,positive,0.8,0.6,"The news indicates that SunTrust Robinson Humphrey has raised the price target for Tenet Healthcare, which suggests a positive outlook for the company.",2.0
29569,TENET HEALTHCARE CORP,"SunTrust Robinson Humphrey Maintains Hold on Tenet Healthcare, Raises Price Target to $42",8,positive,0.8,0.6,"The news indicates that SunTrust Robinson Humphrey raised the price target for Tenet Healthcare, which suggests a positive outlook for the company's performance.",2.0
29570,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",0,neutral,0.7,0.3,,1.0
29571,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",2,neutral,0.8,0.0,,1.0
29572,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",3,positive,0.8,0.6,,2.0
29573,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",4,positive,0.8,0.6,,2.0
29574,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",5,positive,0.9,0.7,,2.0
29575,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",6,neutral,0.8,0.0,"The news of divesting Memphis-area hospitals could have both positive and negative implications for Tenet Healthcare Corp, resulting in a neutral overall impact.",1.0
29576,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",7,neutral,0.8,0.0,The news of divesting Memphis-area hospitals and operations does not provide enough information to determine if it is positive or negative for Tenet Healthcare Corp.,1.0
29577,TENET HEALTHCARE CORP,"Tenet Healthcare Reports Deal To Divest Memphis-Area Hospitals, Operations, No Terms Disclosed",8,neutral,0.8,0.0,"The news of Tenet Healthcare Corp divesting Memphis-area hospitals and operations does not provide enough information to determine if it is positive or negative, resulting in a neutral assessment.",1.0
29578,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",0,positive,0.9,0.8,,2.0
29579,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",2,positive,0.9,0.8,,2.0
29580,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",3,positive,0.9,0.8,,2.0
29581,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",4,positive,0.9,0.8,,2.0
29582,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",5,positive,0.9,0.8,,2.0
29583,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",6,positive,0.9,0.8,The news of UBS upgrading Tenet Healthcare to Buy and raising the price target indicates a positive outlook for the company's stock.,2.0
29584,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",7,positive,0.9,0.8,The news of UBS upgrading Tenet Healthcare to Buy and raising the price target indicates a positive outlook for the company's stock.,2.0
29585,TENET HEALTHCARE CORP,"UBS Upgrades Tenet Healthcare to Buy, Raises Price Target to $53",8,positive,0.9,0.8,The news of UBS upgrading Tenet Healthcare to Buy and raising the price target indicates a positive outlook for the company's stock.,2.0
29586,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",0,positive,0.9,0.8,,2.0
29587,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",2,positive,0.9,0.8,,2.0
29588,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",3,positive,0.9,0.8,,2.0
29589,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",4,positive,0.9,0.8,,2.0
29590,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",5,positive,0.9,0.8,,2.0
29591,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",6,positive,0.9,0.8,The announcement of a $150M accelerated buyback and a special dividend of $2.50/share indicates a positive financial move by Hanover Insurance Group Inc.,2.0
29592,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",7,positive,0.9,0.8,The announcement of a $150M accelerated buyback and a special dividend of $2.50/share is a positive sign of financial strength and shareholder value for Hanover Insurance Group Inc.,2.0
29593,HANOVER INSURANCE GROUP INC,"Hanover Insurance Group Announces $150M Accelerated Buyback, Declares Special Dividend Of $2.50/Share",8,positive,0.9,0.8,"The announcement of a $150M accelerated buyback and a special dividend of $2.50 per share indicates a positive financial move by Hanover Insurance Group Inc, showing confidence in their financial position and returning value to shareholders.",2.0
29594,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,0,neutral,0.7,0.0,,1.0
29595,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,2,neutral,0.7,0.0,,1.0
29596,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,3,positive,0.8,0.6,,2.0
29597,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,4,positive,0.8,0.6,,2.0
29598,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,5,positive,0.9,0.7,,2.0
29599,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,6,positive,0.9,0.7,"Participating in a prestigious forum like the J.P. Morgan Tech/Auto Forum is typically seen as a positive sign for a company, indicating potential growth opportunities and investor interest.",2.0
29600,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,7,neutral,0.8,0.0,"Participation in a forum does not inherently indicate positive or negative news, making this headline neutral.",1.0
29601,GENTHERM INC,Gentherm to Participate In 18th Annual J.P. Morgan Tech/Auto Forum Jan. 7,8,neutral,0.8,0.0,"Participating in a forum does not inherently indicate positive or negative news, making this headline neutral.",1.0
29602,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,0,positive,0.9,0.8,,2.0
29603,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,2,positive,0.9,0.8,,2.0
29604,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,3,positive,0.9,0.8,,2.0
29605,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,4,positive,0.9,0.8,,2.0
29606,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,William Blair Upgrades Treehouse Foods to Outperform,5,positive,0.9,0.8,,2.0
29607,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,6,positive,0.9,0.8,The upgrade to Outperform by William Blair suggests a positive outlook for TREEHOUSE FOODS INC.,2.0
29608,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,7,positive,0.9,0.8,The upgrade to Outperform by William Blair suggests a positive outlook for TREEHOUSE FOODS INC.,2.0
29609,TREEHOUSE FOODS INC,William Blair Upgrades Treehouse Foods to Outperform,8,positive,0.9,0.8,The upgrade to Outperform by William Blair suggests a positive outlook for TREEHOUSE FOODS INC.,2.0
29610,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",0,positive,0.9,0.8,,2.0
29611,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",2,positive,0.9,0.8,,2.0
29612,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",3,positive,0.9,0.8,,2.0
29613,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",4,positive,0.9,0.8,,2.0
29614,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",5,positive,0.9,0.8,,2.0
29615,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",6,positive,0.9,0.8,"The acquisition of Smart AutoCare shows Tiptree Inc's growth and expansion in the vehicle warranty solutions market, which is a positive sign for the company's future prospects.",2.0
29616,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",7,positive,0.9,0.8,"The acquisition of Smart AutoCare shows Tiptree Inc's growth and expansion in the vehicle warranty solutions market, indicating a positive strategic move.",2.0
29617,TIPTREE INC,"Tiptree to Acquire Growing Vehicle Warranty Solutions Provider, Smart AutoCare",8,positive,0.9,0.8,"The acquisition of Smart AutoCare indicates growth and expansion for TIPTREE INC, which is generally seen as a positive development.",2.0
29618,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",0,positive,0.9,0.8,,2.0
29619,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",2,positive,0.9,0.8,,2.0
29620,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",3,positive,0.9,0.8,,2.0
29621,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",4,positive,0.9,0.8,,2.0
29622,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",5,positive,0.9,0.8,,2.0
29623,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",6,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on TJX Companies and raises the price target, suggesting a positive outlook for the company.",2.0
29624,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",7,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on TJX Companies and raises the price target, suggesting a positive outlook for the company.",2.0
29625,T J X COMPANIES INC NEW,"Cowen & Co. Maintains Outperform on TJX Companies, Raises Price Target to $71",8,positive,0.9,0.8,"The news indicates that Cowen & Co. maintains an outperform rating on T J X COMPANIES INC NEW and raises the price target, suggesting a positive outlook for the company.",2.0
29626,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",0,positive,0.9,0.8,,2.0
29627,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",2,positive,0.9,0.8,,2.0
29628,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",3,positive,0.9,0.8,,2.0
29629,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",4,positive,0.9,0.8,,2.0
29630,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",5,positive,0.9,0.8,,2.0
29631,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",6,positive,0.9,0.8,"The news states that Baird maintains an outperform rating on TJX Companies and raises the price target, indicating a positive outlook for the company.",2.0
29632,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",7,positive,0.9,0.8,"The news indicates that Baird maintains an outperform rating on TJX Companies and raises the price target, suggesting confidence in the company's performance.",2.0
29633,T J X COMPANIES INC NEW,"Baird Maintains Outperform on TJX Companies, Raises Price Target to $69",8,positive,0.9,0.8,"The news states that Baird maintains an outperform rating on TJX Companies and raises the price target, indicating a positive outlook for the company.",2.0
29634,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",0,positive,0.9,0.8,,2.0
29635,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",2,positive,0.9,0.8,,2.0
29636,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",3,positive,0.9,0.8,,2.0
29637,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",4,positive,0.9,0.8,,2.0
29638,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",5,positive,0.9,0.8,,2.0
29639,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",6,positive,0.9,0.8,The fact that Stifel Nicolaus maintains a Buy rating and raises the price target for Timken suggests confidence in the company's performance and potential growth.,2.0
29640,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",7,positive,0.9,0.8,"The news indicates that Stifel Nicolaus maintains a Buy rating on Timken and raises the price target, suggesting confidence in the company's performance.",2.0
29641,TIMKEN CO,"Stifel Nicolaus Maintains Buy on Timken, Raises Price Target to $64",8,positive,0.9,0.8,"The news states that Stifel Nicolaus maintains a Buy rating on Timken and raises the price target, indicating confidence in the company's performance and potential growth.",2.0
29642,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",0,positive,0.9,0.7,,2.0
29643,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",2,positive,0.8,0.6,,2.0
29644,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",3,positive,0.8,0.6,,2.0
29645,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",4,positive,0.8,0.6,,2.0
29646,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",5,positive,0.9,0.8,,2.0
29647,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",6,positive,0.8,0.6,The fact that Morgan Stanley raised the price target for Timken suggests a positive outlook on the company's performance.,2.0
29648,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",7,positive,0.8,0.6,"The news indicates that Morgan Stanley has maintained an Equal-Weight rating on Timken and raised the price target, suggesting confidence in the company's performance.",2.0
29649,TIMKEN CO,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",8,positive,0.8,0.6,"The news indicates that Morgan Stanley has maintained an Equal-Weight rating on Timken and raised the price target, suggesting a positive outlook for the company.",2.0
29650,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",0,positive,0.9,0.8,,2.0
29651,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",2,positive,0.9,0.8,,2.0
29652,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",3,positive,0.9,0.8,,2.0
29653,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",4,positive,0.9,0.8,,2.0
29654,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",5,positive,0.9,0.8,,2.0
29655,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",6,positive,0.9,0.8,"The news indicates that KeyBanc maintains an overweight rating on Timken and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
29656,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",7,positive,0.9,0.8,"The news indicates that KeyBanc maintains an overweight rating on Timken and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
29657,TIMKEN CO,"KeyBanc Maintains Overweight on Timken, Raises Price Target to $70",8,positive,0.9,0.8,"The news indicates that KeyBanc maintains an overweight rating on Timken and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
29658,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",0,negative,0.8,0.6,,0.0
29659,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",2,negative,0.8,0.7,,0.0
29660,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",3,negative,0.8,0.7,,0.0
29661,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",4,neutral,0.6,0.0,,1.0
29662,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",5,negative,0.9,0.8,,0.0
29663,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",6,negative,0.8,0.7,"The news indicates that Bank of America has reiterated an underperform rating on Timken, which suggests a negative outlook on the company's performance.",0.0
29664,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",7,negative,0.8,0.6,"The news indicates that Bank of America has reiterated an underperform rating on Timken, despite raising the price target, suggesting potential concerns about the company's performance.",0.0
29665,TIMKEN CO,"Bank of America Reiterates Underperform on Timken, Raises Price Target to $53",8,negative,0.8,0.7,"The news indicates that Bank of America has reiterated an underperform rating on Timken, despite raising the price target, suggesting a negative outlook on the company.",0.0
29666,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,0,neutral,0.6,0.0,,1.0
29667,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,2,neutral,0.7,0.0,,1.0
29668,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,3,neutral,0.7,0.0,,1.0
29669,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,4,neutral,0.6,0.0,,1.0
29670,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,What Is The TED Spread Telling Investors About The Credit Market?,5,neutral,0.7,0.2,,1.0
29671,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,6,neutral,0.7,0.0,"The news is providing information about the TED Spread, which is a neutral indicator of credit market conditions.",1.0
29672,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,7,neutral,0.7,0.0,The news is neutral as it simply discusses the TED Spread and its implications for the credit market without directly impacting ISHARES TRUST.,1.0
29673,ISHARES TRUST,What Is The TED Spread Telling Investors About The Credit Market?,8,negative,0.8,0.9,"The news about the TED Spread suggests increased credit risk and financial stress, which is typically negative for investments like ISHARES TRUST.",0.0
29674,TILLYS INC,Two Retailers Among Top Charts To Watch,0,neutral,0.7,0.0,,1.0
29675,TILLYS INC,Two Retailers Among Top Charts To Watch,2,neutral,0.7,0.0,,1.0
29676,TILLYS INC,Two Retailers Among Top Charts To Watch,3,positive,0.8,0.6,,2.0
29677,TILLYS INC,Two Retailers Among Top Charts To Watch,4,positive,0.8,0.6,,2.0
29678,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Two Retailers Among Top Charts To Watch,5,positive,0.9,0.7,,2.0
29679,TILLYS INC,Two Retailers Among Top Charts To Watch,6,positive,0.8,0.6,"The news indicates that TILLYS INC is among the top charts to watch, which is generally seen as a positive sign for the company's performance.",2.0
29680,TILLYS INC,Two Retailers Among Top Charts To Watch,7,positive,0.8,0.5,"The news indicates that TILLYS INC is among the top charts to watch, which suggests a positive outlook for the company.",2.0
29681,TILLYS INC,Two Retailers Among Top Charts To Watch,8,positive,0.8,0.6,"The news mentions TILLYS INC as one of the top retailers to watch, indicating a positive outlook for the company.",2.0
29682,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,0,positive,0.9,0.8,,2.0
29683,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,2,positive,0.9,0.8,,2.0
29684,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,3,positive,0.9,0.8,,2.0
29685,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,4,positive,0.9,0.8,,2.0
29686,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,5,positive,0.9,0.8,,2.0
29687,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,6,positive,0.9,0.8,"The news of Tilly's shares trading higher, better-than-expected Q3 results, and above analyst estimates for Q4 guidance indicate a positive trend for the company.",2.0
29688,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,7,positive,0.9,0.8,The news of Tilly's better-than-expected Q3 results and positive Q4 guidance indicates strong performance and growth potential for the company.,2.0
29689,TILLYS INC,Tilly's shares are trading higher after the company reported better-than-expected Q3 EPS and sales results. The company also issued Q4 EPS and sales guidance above analyst estimates.,8,positive,0.9,0.8,"The news of Tilly's shares trading higher, better-than-expected Q3 results, and above analyst estimates for Q4 guidance indicate positive performance and outlook for TILLYS INC.",2.0
29690,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",0,positive,0.8,0.2,,2.0
29691,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",2,positive,0.8,0.6,,2.0
29692,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",3,positive,0.8,0.6,,2.0
29693,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",4,positive,0.8,0.6,,2.0
29694,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",5,positive,0.9,0.7,,2.0
29695,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",6,positive,0.8,0.6,The news of Tilly's exceeding earnings per share and sales estimates for Q4 suggests strong performance and potential growth for the company.,2.0
29696,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",7,positive,0.8,0.6,The news of Tilly's exceeding earnings per share and sales estimates for Q4 is positive as it indicates strong performance and potential growth.,2.0
29697,TILLYS INC,"Tilly's Sees Q4 EPS $0.29-$0.32 vs $0.27 Est., Sales $179M-$184M vs $178.39M Est.",8,positive,0.8,0.6,The news of Tilly's exceeding earnings per share and sales estimates for Q4 suggests strong performance and potential growth.,2.0
