"headline","headline.type","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3"
"Groupon Falls After Q3 Earnings Miss","decrease",0.7,0.85,31097,"GROUPON INC",4,NA,123,34,0,"2019-11-04",13108,4.52962070703506,0,-1.99999814085412,-5.00000301829456,3.23740690946579,3.23740690946579,-0.347230445480284
"Groupon Q3 Sales $495.7M vs $525.4M Estimate","decrease",0.6,0.8,31105,"GROUPON INC",4,NA,132,30,0,"2019-11-04",13108,4.52962070703506,0,-1.99999814085412,-5.00000301829456,3.23740690946579,3.23740690946579,-0.347230445480284
"Groupon Q3 Adj. EPS $0.01 Misses $0.03 Estimate","decrease",0.6,0.75,31113,"GROUPON INC",4,NA,133,34,0,"2019-11-04",13108,4.52962070703506,0,-1.99999814085412,-5.00000301829456,3.23740690946579,3.23740690946579,-0.347230445480284
"Halozyme Scraps Oncology Program Following Failed Study, Charts Out Profitability Plan","decrease",0.6,0.8,31129,"HALOZYME THERAPEUTICS INC",4,NA,143,34,0,"2019-11-04",90436,-0.675244349986315,10.4564569890499,7.47815266023839,22.2725839617243,1.50130875408649,1.07247292842654,1.40202250636843
"Halozyme's Phase 3 Study of PEGPH20 Misses its Primary Endpoint, Company to Halt Oncology Operations in Effort to Achieve $130M to $140M of Annual Cost Savings","decrease",0.7,0.85,31137,"HALOZYME THERAPEUTICS INC",4,NA,167,34,0,"2019-11-04",90436,-0.675244349986315,10.4564569890499,7.47815266023839,22.2725839617243,1.50130875408649,1.07247292842654,1.40202250636843
"Hasbro Reports $875M Common Stock Offering","uncertain",0.3,0.6,31145,"HASBRO INC",4,NA,123,34,1,"2019-11-04",52978,1.30650606006384,-1.95496026426554,-2.24155060481996,-2.39508340957723,-0.894044991582632,-2.1916386419498,-1.54711730481621
"Hasbro shares are trading lower after the company announced a public offering of common stock.","decrease",0.6,0.8,31153,"HASBRO INC",4,NA,130,34,0,"2019-11-04",52978,1.30650606006384,-1.95496026426554,-2.24155060481996,-2.39508340957723,-0.894044991582632,-2.1916386419498,-1.54711730481621
"Hartford Financial Servs Q3 Adj. EPS $1.5 Beats $1.24 Estimate, Book Value Excluding AOCI $42.55/Share vs $39.12/Share In Same Qtr. Last Year","increase",0.7,0.85,31169,"HARTFORD FINANCIAL SVCS GRP INC",4,NA,177,29,2,"2019-11-04",82775,0.0173823384102433,4.97132055461407,6.64001361818745,7.82200619797491,0.77084549702704,1.01861931308798,1.24977832243951
"UPDATE: KeyBanc Downgrades Harley Davidson To Underweight, Announces $33 Target As Firm Notes 'Indian introduced the Challenger bike on Oct. 29 to immediate fanfare and, on paper, the bike surpasses its competition in almost every important metric'","decrease",0.7,0.85,31185,"HARLEY DAVIDSON INC",4,NA,172,30,0,"2019-11-04",70033,-1.22045092284679,1.54440747573972,-0.849415657928032,-3.34620138377069,1.0794191621244,-1.99351911722657,-2.84090352272318
"KeyBanc Downgrades Harley-Davidson to Underweight","decrease",0.7,0.85,31193,"HARLEY DAVIDSON INC",4,NA,132,30,0,"2019-11-04",70033,-1.22045092284679,1.54440747573972,-0.849415657928032,-3.34620138377069,1.0794191621244,-1.99351911722657,-2.84090352272318
"Goldman Sachs Upgrades Hollysys Automation to Buy, Announces $18.7 Price Target","increase",0.7,0.85,31201,"HOLLYSYS AUTOMATION TECHNLGS LTD",4,NA,144,33,2,"2019-11-04",92769,6.51432424783707,-1.95324588567019,1.12071852457034,-2.72174315832602,3.89794632792473,3.0217874097251,1.31305882260251
"Wells Fargo Upgrades Hercules Capital to Outperform","increase",0.7,0.85,31209,"HERCULES CAPITAL INC",4,NA,130,29,2,"2019-11-04",90731,0.913563743233681,0.557102542370558,-0.685818821135853,1.17052262519377,0.707710022106767,2.8179146000985,3.56622836237546
"Hertz Global Holdings Q3 Adj. EPS $1.6 Beats $1.47 Estimate, Sales $2.836B Miss $2.85B Estimate","uncertain",0.2,0.7,31217,"HERTZ GLOBAL HOLDINGS INC NEW",4,NA,157,30,1,"2019-11-04",16086,2.8384305536747,13.9419689774513,18.8251998753985,14.9327643446488,1.70243922621012,1.40221091331849,-0.794228223743121
"Hubspot Acquires PieSync, Terms Not Disclosed","increase",0.6,0.75,31225,"HUBSPOT INC",4,NA,127,33,2,"2019-11-04",14970,-1.34927779436111,-1.7501762136817,-8.54346778758868,-3.50684103741344,0.825273152440786,-1.50532179206899,-0.629084539300395
"Horizon Therapeutics to Present an Integrated Analysis of Efficacy Data From Phase 2 and 3 Trials of Teprotumumab During the American College of Rheumatology Annual Meeting","increase",0.6,0.75,31233,"HORIZON THERAPEUTICS PLC",4,NA,163,33,2,"2019-11-04",12919,1.27011006698012,-0.167221529409289,0.367895010831454,2.75920000023118,2.12729088962078,1.35599208557018,1.18231437984524
"Nomura Maintains Neutral on Installed Building Prods, Raises Price Target to $65","uncertain",0.3,0.6,31241,"INSTALLED BUILDING PRODUCTS INC",4,NA,137,30,1,"2019-11-04",14479,-5.16512058675289,-1.69940274208784,-2.17300118043052,-0.612902198520882,16.0686835646629,19.9873145252765,22.096769149007
"ICU Medical to Acquire Pursuit Vascular for $75M","increase",0.6,0.7,31249,"I C U MEDICAL INC",4,NA,133,33,2,"2019-11-04",77447,-0.437752297148108,0.716739427298307,1.24676714862293,7.45045810848199,3.18668037652969,2.67840097353578,0.858835391138713
"Bank of America Upgrades Idacorp to Neutral","increase",0.6,0.75,31257,"IDACORP INC",4,NA,128,33,2,"2019-11-04",21928,-0.925667118281126,-0.911998096853495,-4.03347209737311,-2.80180845253537,0.380966393277049,-0.808011011371823,0.269167410382343
"International Game Technology Wins a 5-Year Contract Extension with Kentucky to Provide New Self-Service Lottery Vending Machines and Updated Technology","increase",0.7,0.8,31289,"INTERNATIONAL GAME TECH PLC",4,NA,140,29,2,"2019-11-04",15331,3.74724641442299,1.2039665132761,-4.46175718113739,8.49858278196527,2.79456116259098,0.964392572749229,1.0393421444191
"Infosys shares are trading higher after the company said it has not received any evidence supporting whistleblower claims from an allegation made on October 22nd.","increase",0.6,0.8,31297,"INFOSYS LTD",4,NA,145,29,2,"2019-11-04",86776,2.52100583165884,-0.409835670143366,0.307374335799437,1.02458429481325,-0.729923835024238,2.14593095180691,2.25563935902808
"BMO Capital Maintains Outperform on Ingersoll-Rand, Raises Price Target to $145","increase",0.7,0.85,31305,"INGERSOLL RAND INC",4,NA,138,29,2,"2019-11-04",16692,1.79604310542345,-2.39234231412411,1.13636686882066,0.897138309735057,3.20451930165291,2.30457115529674,-0.514845577832224
"Bank of America Maintains Buy on Gartner, Raises Price Target to $172","increase",0.7,0.85,31313,"GARTNER INC",4,NA,131,29,2,"2019-11-04",79698,1.1724017560482,-0.120315630920231,1.6527359554998,1.2854602640797,1.30451358854771,6.42258018009376,7.56667062959677
"KeyBanc Maintains Overweight on ITT, Raises Price Target to $70","increase",0.7,0.85,31329,"I T T INC",4,NA,133,33,2,"2019-11-04",12570,8.0997422337532,-2.59313061833382,-1.64756663979498,-1.24642228060605,8.61227735877037,6.88627690440868,5.6446348477388
"CLSA Initiates Coverage On James Hardie Industries with Underperform Rating","decrease",0.7,0.85,31337,"JAMES HARDIE INDUSTRIES PLC",4,NA,136,34,0,"2019-11-04",89191,1.03329680860043,-0.7386424113065,10.909091081097,11.1891190692758,1.39697184786201,0.693646499547196,-0.740735968763118
"KB Home shares are trading lower after Seaport Global downgraded the stock from Buy to Neutral.","decrease",0.7,0.85,31345,"K B HOME",4,NA,133,34,0,"2019-11-04",70092,-5.12114726006985,-2.55367755889893,-2.61171712461066,1.10569491426793,1.76520347595215,1.08544228155121,2.54094186055971
"Seaport Global Downgrades KB Home to Neutral","decrease",0.7,0.85,31353,"K B HOME",4,NA,124,34,0,"2019-11-04",70092,-5.12114726006985,-2.55367755889893,-2.61171712461066,1.10569491426793,1.76520347595215,1.08544228155121,2.54094186055971
"Kemper Q3 EPS $2.01 Beats $1.39 Estimate, Sales $1.24B Beat $1.13B Estimate","increase",0.7,0.85,31361,"KEMPER CORP DE",4,NA,149,29,2,"2019-11-04",76136,-1.06907729059458,2.50761639326811,2.78470776686688,2.3254713411367,1.50250680744648,1.08063010856358,-2.485967140098
"Kennametal Q1 Adj. EPS $0.17 Misses $0.29 Estimate, Sales $518.09M Miss $539.75M Estimate","decrease",0.7,0.85,31377,"KENNAMETAL INC",4,NA,153,34,0,"2019-11-04",44134,5.44176883995533,-2.75442358106375,-0.28670730955056,-2.1823907339094,5.6865856051445,1.61540988465185,-1.14838658867249
"Karyopharm Therapeutics shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.","increase",0.7,0.85,31385,"KARYOPHARM THERAPEUTICS INC",4,NA,154,29,2,"2019-11-04",14316,6.22009374201298,6.38138428330422,14.7147154250874,15.9159154626208,7.17948824167252,8.01033843200765,8.85416165657271
"Karyopharm Therapeutics Q3 EPS $(0.67) Beats $(0.84) Estimate, Sales $13.149M Beat $1.8M Estimate","increase",0.6,0.75,31393,"KARYOPHARM THERAPEUTICS INC",4,NA,165,33,2,"2019-11-04",14316,6.22009374201298,6.38138428330422,14.7147154250874,15.9159154626208,7.17948824167252,8.01033843200765,8.85416165657271
"Kratos Defense & Security Solutions shares are trading lower in anticipation of the company's Q3 earnings scheduled for tomorrow after the close.","decrease",0.6,0.8,31401,"KRATOS DEFENSE & SECUR SOLS INC",4,NA,154,30,0,"2019-11-04",87430,-9.14713442325592,1.81509703397751,10.8338166429883,11.1741426087137,2.78072860091925,2.37404788629643,0.336093863745957
"Lancaster Colony Q1 EPS $1.48 Beats $1.29 Estimate, Sales $337.1M Beat $333.31M Estimate","increase",0.7,0.85,31409,"LANCASTER COLONY CORP",4,NA,152,29,2,"2019-11-04",48523,15.4891341924667,-3.53560782968998,-4.21052824632038,-3.2817356650776,0.474208733066916,1.27461946394773,1.42888327077046
"Benchmark Maintains Buy on Liberty Broadband, Raises Price Target to $136","increase",0.7,0.85,31417,"LIBERTY BROADBAND CORP",4,NA,138,33,2,"2019-11-04",14944,-1.01145124062896,-0.32933575566858,-1.21600648207483,-1.24134549743289,1.38994781300426,1.47595036061021,2.46680707620739
"Boehringer Ingelheim, Eli Lilly Report Modernization Of Alliance To Focus Full Expertise On Jardiance","increase",0.6,0.75,31425,"LILLY ELI & CO",4,NA,144,33,2,"2019-11-04",50876,0.53328457288444,-1.64441745728254,-0.274067256090416,1.43269175211553,-1.26370759680867,-0.186301476096506,0.752219924509179
"Live Nation Entertainment shares are trading lower. Not seeing any news to justify the price action.","uncertain",0.3,0.7,31433,"LIVE NATION ENTERTAINMENT INC",4,NA,139,34,1,"2019-11-04",91041,-5.83156421780586,-0.353864254429936,3.69953864656844,7.57600017227471,-6.35461434721947,-7.31434256338266,-5.68571864516424
"Barclays Maintains Overweight on Mastercard, Raises Price Target to $320","increase",0.7,0.85,31441,"MASTERCARD INC",4,NA,134,29,2,"2019-11-04",91233,-0.974736176431179,-2.65262071043253,0.242468584822353,1.63934392507623,0.809215754270554,0.685547113044938,1.73538190368729
"Marriott International Q3 EPS $1.47 Misses $1.49 Estimate, Sales $5.284B Beat $5.13B Estimate","uncertain",0.2,0.7,31457,"MARRIOTT INTERNATIONAL INC NEW",4,NA,153,30,1,"2019-11-04",85913,1.62398647516966,2.71204560995102,1.22157045540299,4.240925457904,1.20900729671121,1.29705737637997,1.22500834052068
"What's Next For McDonald's After Easterbrook's Abrupt Departure?","uncertain",0.5,0.7,31465,"MCDONALDS CORP",4,NA,134,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Large Option Traders Bet Against McDonald's Following CEO Exit","decrease",0.6,0.8,31473,"MCDONALDS CORP",4,NA,132,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"UPDATE: McDonald's Has Confirmed Fairhurst Left Co.","uncertain",0.3,0.6,31481,"MCDONALDS CORP",4,NA,133,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"McDonald's Shares Unaffected As Hearing Co. Chief People Officer David Fairhurst Has Left Co.","uncertain",0.2,0.6,31489,"MCDONALDS CORP",4,NA,140,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"McDonald's CEO Firing: Management Expert, Asset Manager On What It Means For Investors","uncertain",0.5,0.7,31497,"MCDONALDS CORP",4,NA,139,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"McDonald's shares are trading lower after the CEO separated from the company following the board's determination that he violated company policy and demonstrated poor judgement involving a recent consensual relationship with an employee.","decrease",0.7,0.85,31505,"MCDONALDS CORP",4,NA,158,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"UPDATE: MKM On McDonald's Also Notes 'shares have been under pressure for a couple of months and we do not believe this news will ease any recent concerns (and could actually hinder the company's ability to generate multiple expansion in the near term)'","decrease",0.7,0.8,31513,"MCDONALDS CORP",4,NA,171,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"UPDATE: MKM Maintains Buy On McDonald's, Lowers Target To $225 As Firm Notes 'We believe there is more of a psychological impact on the company and stock than actually impacting results'","uncertain",0.3,0.7,31521,"MCDONALDS CORP",4,NA,161,30,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"MKM Partners Maintains Buy on McDonald's, Lowers Price Target to $225","uncertain",0.3,0.6,31529,"MCDONALDS CORP",4,NA,139,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"BTIG On McDonald's Also Notes 'While the executive ranks might be seeing more transition than normal, we still believe the turnaround efforts can continue largely unimpeded and the concept's current momentum can be sustained'","increase",0.6,0.75,31537,"MCDONALDS CORP",4,NA,163,33,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"BTIG Maintains Buy, $240 Target On McDonald's As Firm Notes 'We are definitely surprised by the news and view Mr. Easterbrook's departure as a loss but also believe the company's strategy is on very solid footing'","uncertain",0.3,0.7,31545,"MCDONALDS CORP",4,NA,167,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Raymond James Maintains Market Perform On McDonald's As Firm Notes 'While clearly a loss, McDonald's maintains one of the deepest and longest-tenured management teams, which should help provide some stability through this unexpected transition'","uncertain",0.3,0.7,31553,"MCDONALDS CORP",4,NA,165,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Bank Of America Reiterates Buy, $230 Target On McDonald's As Firm Notes 'we believe that the company's strategy, co-authored by incoming CEO Chris Kempczinski (the former head of the U.S. business), will remain largely intact'","increase",0.6,0.8,31561,"MCDONALDS CORP",4,NA,173,29,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"UBS On McDonald's Also Notes The 'news likely adds uncertainty to investors' list of concerns, which already include: decelerating US comps, negative EPS revisions, & US breakfast competition, against the backdrop of valuation re-ratings across QSR'","decrease",0.7,0.85,31569,"MCDONALDS CORP",4,NA,172,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"UBS Maintains Neutral, $212 Target On McDonald's Notes 'We don't expect significant changes to strategy over the near to medium-term, and anticipate Kempczinski and new US President, Joe Erlinger, will be heavily involved in 2020 strategic planning'","uncertain",0.3,0.6,31577,"MCDONALDS CORP",4,NA,175,30,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Barclays Maintains Overweight, $225 Target On McDonald's As Firm Notes 'We're buyers on any stock weakness'; Firm Is 'confident MCD has the depth in leadership to maintain momentum as the global QSR leader'","increase",0.7,0.85,31585,"MCDONALDS CORP",4,NA,168,33,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Credit Suisse On McDonald's Notes Co. 'has a talented bench, we expect mgmt and the Board have a like-minded strategy, and view momentum as sustainable despite Easterbrook's departure'","increase",0.6,0.8,31593,"MCDONALDS CORP",4,NA,159,33,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Credit Suisse Maintains Outperform, $230 Target On McDonald's As Firm Views 'any material pullback in the stock around the CEO change as a buying opportunity'","increase",0.6,0.8,31601,"MCDONALDS CORP",4,NA,154,33,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Stephens On McDonald's Also Notes 'However, we like the quick choice of Mr. Kempczinski' And The Firm Likes 'the stock here and view it as attractive on the recent pullback'","increase",0.6,0.8,31609,"MCDONALDS CORP",4,NA,163,33,2,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Stephens Maintains Overweight, $225 On McDonald's As Firm Notes 'We expect Mr. Easterbrook's departure to come as a fairly significant negative for investors, given his history of impressive and consistent global results'","decrease",0.6,0.8,31617,"MCDONALDS CORP",4,NA,165,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Citigroup Maintains Neutral on McDonald's, Lowers Price Target to $216","decrease",0.6,0.75,31625,"MCDONALDS CORP",4,NA,138,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Hearing Analyst at Stephens Likes McDonald's Following a Decline in the Stock Price and Quick Decision to Replace CEO","uncertain",0.3,0.6,31633,"MCDONALDS CORP",4,NA,144,34,1,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Piper Jaffray Downgrades McDonald's to Neutral, Lowers Price Target to $195","decrease",0.7,0.85,31641,"MCDONALDS CORP",4,NA,142,34,0,"2019-11-04",43449,-2.72249076515436,1.86578445136547,2.10961283965667,2.97890111418042,-1.40314921736717,-1.49829697607091,0.685290909038949
"Allscripts Sees Q4 Adj. Sales $460M-$470M vs $462.74M Est.; Sees FY19 Adj. EPS $0.67-$0.70 vs $0.68 Est.","uncertain",0.3,0.6,31649,"VERADIGM INC",4,NA,162,34,1,"2019-11-04",87078,3.52994166314602,-2.02848222106695,-4.79068021902036,-8.41605861660247,2.28519197553396,0.629493657362445,0.0894389571683529
"MISTRAS Group Q3 EPS $0.12 Misses $0.22 Estimate","decrease",0.7,0.85,31665,"MISTRAS GROUP INC",4,NA,136,34,0,"2019-11-04",93065,4.62025627493858,-15.1240214705467,-14.4585609271963,-20.7501516235597,1.93548519164324,3.47085613823868,3.47085613823868
"Bank of America Downgrades Magellan Midstream to Underperform","decrease",0.7,0.85,31673,"MAGELLAN MIDSTREAM PTNRS L P",4,NA,141,34,0,"2019-11-04",88901,0.095726503059268,-1.03602409362793,-2.00883007572178,-2.85162614370339,0.577664654701948,-2.24579290446171,-1.64757457138521
"Bank of America Upgrades MakeMyTrip to Buy","increase",0.7,0.85,31681,"MAKEMYTRIP LTD",4,NA,128,33,2,"2019-11-04",12082,15.0343641638756,2.53920238465071,-1.26960475395719,-4.77968875694724,1.12945362925529,1.52638629592736,2.2397901532839
"MakeMyTrip Shares Spike ~6% On Very Large Uptick In Volume, Hearing Bank Of America Upgrades From Underperform To Buy","increase",0.7,0.85,31689,"MAKEMYTRIP LTD",4,NA,145,33,2,"2019-11-04",12082,15.0343641638756,2.53920238465071,-1.26960475395719,-4.77968875694724,1.12945362925529,1.52638629592736,2.2397901532839
"Cannabis Stock Gainers And Losers From November 4, 2019","uncertain",0.3,0.6,31697,"ALTRIA GROUP INC",4,NA,134,34,1,"2019-11-04",13901,1.19839562103152,1.42544200643897,1.77631888233294,6.00877576667043,0.602814136072993,-1.95821955941791,-2.84605360369236
"Former Juul Exec Says Company Sold 1 Million Contaminated Pods","decrease",0.7,0.85,31705,"ALTRIA GROUP INC",4,NA,132,34,0,"2019-11-04",13901,1.19839562103152,1.42544200643897,1.77631888233294,6.00877576667043,0.602814136072993,-1.95821955941791,-2.84605360369236
"The Mosaic Company Sees FY19 Adj. EPS $0.50-$0.60","uncertain",0.3,0.6,31713,"MOSAIC CO NEW",4,NA,136,34,1,"2019-11-04",90386,3.29138599336147,1.45266856998205,-1.92127383651487,-11.1996223289113,3.92354503273964,2.37859050780789,0.242597102081299
"Mosaic Q3 EPS $0.08 Misses $0.24 Estimate, Sales $2.75B Beat $2.69B Estimate","decrease",0.6,0.75,31721,"MOSAIC CO NEW",4,NA,148,30,0,"2019-11-04",90386,3.29138599336147,1.45266856998205,-1.92127383651487,-11.1996223289113,3.92354503273964,2.37859050780789,0.242597102081299
"Wells Fargo Upgrades Marvell As Several Catalysts Seem To Be Aligning","increase",0.7,0.85,31729,"MARVELL TECHNOLOGY INC",4,NA,137,33,2,"2019-11-04",88360,6.60302266478539,0.895528681576252,0.559707260650755,-2.53730746554223,3.07503081858158,3.03278598449199,1.74018740535442
"UPDATE: Wells Fargo Upgrades Marvell Technology Group To Outperform, Raises Target To $32 As Firm Sees 'a confluence of three main catalysts including:'","increase",0.7,0.85,31737,"MARVELL TECHNOLOGY INC",4,NA,153,29,2,"2019-11-04",88360,6.60302266478539,0.895528681576252,0.559707260650755,-2.53730746554223,3.07503081858158,3.03278598449199,1.74018740535442
"Marvell Technology Group shares are trading higher after Wells Fargo upgraded the stock from Market Perform to Outperform and raised the price target from $25 to $ 32 per share.","increase",0.7,0.85,31745,"MARVELL TECHNOLOGY INC",4,NA,154,33,2,"2019-11-04",88360,6.60302266478539,0.895528681576252,0.559707260650755,-2.53730746554223,3.07503081858158,3.03278598449199,1.74018740535442
"Wells Fargo Upgrades Marvell Technology Group to Outperform, Raises Price Target to $32","increase",0.7,0.85,31753,"MARVELL TECHNOLOGY INC",4,NA,139,29,2,"2019-11-04",88360,6.60302266478539,0.895528681576252,0.559707260650755,-2.53730746554223,3.07503081858158,3.03278598449199,1.74018740535442
"BMO Capital Maintains Outperform on MSCI, Raises Price Target to $268","increase",0.7,0.85,31761,"M S C I INC",4,NA,135,29,2,"2019-11-04",92402,-0.0488025601953268,-2.97814887017012,-0.321409857952171,3.04611581838665,4.83884997665882,7.31867189977455,7.82215822186298
"ArcelorMittal SA shares are trading higher after the company said it would pull out of a contract to take over the struggling Italian steel maker Ilva.","increase",0.6,0.75,31769,"ARCELORMITTAL S A LUXEMBOURG",4,NA,163,33,2,"2019-11-04",85261,4.04807291924954,-0.547113362699747,4.74163366260307,-1.21581003057145,6.68016672134399,2.99674270744892,0.190118370706438
"Micron shares are trading higher amid optimism of a US-China trade deal. The semiconductor space has heavy China exposure and has been volatile amid trade tensions this year.","increase",0.6,0.8,31777,"MICRON TECHNOLOGY INC",4,NA,149,29,2,"2019-11-04",53613,2.50103157013655,-1.83504708111286,-6.71506711068427,-3.56926886268693,1.74553487449884,1.04427732479495,0.561214810606758
"Myriad Genetics Sees Q2 Adj. EPS $0.30-$0.32 vs $0.48 Estimate, Sales $210M-$212M vs $221.4M Est.","decrease",0.7,0.85,31801,"MYRIAD GENETICS INC",4,NA,161,30,0,"2019-11-04",82508,3.84615175426006,-40.3703659772873,-30.9401674176735,-29.4871751516403,0.386103568598628,1.19759791305751,1.89930994479361
"Myriad Genetics Q1 Adj. EPS $0.08 May Not Compare To $0.32 Estimate, Sales $186.3M Miss $202.1M Estimate","decrease",0.7,0.85,31809,"MYRIAD GENETICS INC",4,NA,157,34,0,"2019-11-04",82508,3.84615175426006,-40.3703659772873,-30.9401674176735,-29.4871751516403,0.386103568598628,1.19759791305751,1.89930994479361
"Neurocrine Biosciences Q3 EPS $0.56 Misses $0.64 Estimate, Sales $222.1M Beat $211.63M Estimate","uncertain",0.2,0.7,31817,"NEUROCRINE BIOSCIENCES INC",4,NA,161,30,1,"2019-11-04",83534,-1.19622368365526,-0.0488141202367842,8.2308147128217,11.9312647621622,4.19138185679913,6.10031408738072,5.88355670855432
"NationalCineMedia Sees FY19 Sales $435M-$445M vs $455.02M Est.","decrease",0.6,0.8,31825,"NATIONAL CINEMEDIA INC",4,NA,140,34,0,"2019-11-04",91822,0.355026428587735,-16.8632000684738,-10.8490516295809,-19.1353691838834,0.655144127085805,-0.937865420533779,-1.05386589533911
"National CineMedia Q3 EPS $0.12 Misses $0.13 Estimate, Sales $110.5M Miss $118.75M Estimate","decrease",0.7,0.8,31833,"NATIONAL CINEMEDIA INC",4,NA,149,34,0,"2019-11-04",91822,0.355026428587735,-16.8632000684738,-10.8490516295809,-19.1353691838834,0.655144127085805,-0.937865420533779,-1.05386589533911
"Centralized Cryptocurrency Exchange DX.Exchange Shuts Down","decrease",0.6,0.75,31841,"NASDAQ INC",4,NA,123,34,0,"2019-11-04",90601,-0.650009326636791,-0.167369190603495,4.00162263934953,6.10133321906161,-0.541238160803914,-0.829496532763363,0.598138640588353
"Minerva Neurosciences Q3 EPS $(0.36) Beats $(0.37) Estimate","increase",0.5,0.7,31849,"MINERVA NEUROSCIENCES INC",4,NA,146,29,2,"2019-11-04",14822,0.64935521222651,5.16128540039062,12.0430093631251,10.107522201788,-2.53164321184158,0.653589028062651,4.99999511325884
"Netflix shares are trading higher. The stock has been volatile recently as investors assess new competitive risks posed by Disney and Apple.","uncertain",0.3,0.6,31857,"NETFLIX INC",4,NA,139,34,1,"2019-11-04",89393,2.1094061434269,-1.64924766868353,0.450729866778654,3.31558517092836,-0.208763126283884,-1.59204479390904,1.99139652958882
"Nio October Deliveries Jump 25.1%, Despite Holiday Impact","increase",0.7,0.85,31865,"N I O INC",4,NA,130,33,2,"2019-11-04",18087,12.5000044703484,36.8420958518982,8.77192753777254,5.26315196430212,4.827581346035,6.29370876822577,9.35251763132241
"NIO shares are trading higher after the company reported it delivered 2,526 vehicles in October, up 25.1% versus September.","increase",0.7,0.85,31873,"N I O INC",4,NA,144,33,2,"2019-11-04",18087,12.5000044703484,36.8420958518982,8.77192753777254,5.26315196430212,4.827581346035,6.29370876822577,9.35251763132241
"NIO Delivered 2,526 Vehicles in October; Up 25.1% vs September","increase",0.6,0.8,31881,"N I O INC",4,NA,135,33,2,"2019-11-04",18087,12.5000044703484,36.8420958518982,8.77192753777254,5.26315196430212,4.827581346035,6.29370876822577,9.35251763132241
"CFRA Upgrades ServiceNow to Buy","increase",0.7,0.85,31889,"SERVICENOW INC",4,NA,126,33,2,"2019-11-04",13447,-2.85736694931984,-1.60293020308018,1.11879558783323,8.34417961435701,2.33357772231102,1.23224712898373,4.97428031287077
