"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"Lexicon Pharmaceuticals shares are trading higher on seemingly no company-specific news.",0.3,0.6,22575,"LEXICON PHARMACEUTICALS INC",3,NA,140,35,1,"2019-09-16",88173,17.0940220355987,7.29927197098732,22.6277342342626,9.85401404605477,-3.30579169094563,6.3636300044734,36.0465049684582,"uncertain"
"Gabelli & Co. Upgrades Lexicon Pharmaceuticals to Buy",0.7,0.85,22583,"LEXICON PHARMACEUTICALS INC",3,NA,139,35,2,"2019-09-11",88173,27.9069781303406,10.0000008940697,72.7272687083102,58.8636287928797,21.1267665028572,24.6376839522092,33.333339538755,"increase"
"Lexicon Pharma Shares Resume Trade, Up 35.5%",0.75,0.85,22591,"LEXICON PHARMACEUTICALS INC",3,NA,139,35,2,"2019-09-10",88173,21.1267665028572,27.9069781303406,70.9302344282574,84.8837245281769,2.89854798465967,10.0775191052507,13.5999961932912,"increase"
"Bank of America Reiterates Buy on LyondellBasell Industries, Raises Price Target to $90",0.7,0.85,22599,"LYONDELLBASELL INDUSTRIES N V",3,NA,148,24,2,"2019-09-26",12345,0.748418597504497,1.37142511084676,-2.5714286066974,-4.09143070049394,0.648971553891897,-1.55293894335803,-1.63099154229276,"increase"
"LyondellBasell's Houston Refinery Gas Unit Product Cut By Compressor Shutdown",0.6,0.8,22607,"LYONDELLBASELL INDUSTRIES N V",3,NA,143,35,0,"2019-09-19",12345,0.248945993371308,-0.338633521459997,-1.23038308664359,-3.77017327067909,-0.707862060517073,-1.44975512256825,2.43422518849499,"decrease"
"Nomura Maintains Neutral on LyondellBasell Industries, Lowers Price Target to $85",0.6,0.8,22615,"LYONDELLBASELL INDUSTRIES N V",3,NA,147,35,0,"2019-09-18",12345,-0.707862060517073,0.248945993371308,-1.72004553947114,-4.48115763377249,-0.74718208052218,3.16448745511666,6.23060529465009,"decrease"
"LSI Industries Files for Up to $100M Mixed Shelf Offering",0.5,0.6,22623,"L S I INDUSTRIES INC",3,NA,132,35,1,"2019-09-06",89456,-2.36050765961409,0,3.95603994596005,9.01098514429684,1.30434660241008,4.25056077463462,4.25056077463462,"uncertain"
"Live Nation Issues Press Release Highlighting Oprah and Weight Watchers 'Oprah's 2020 Vision: Your Life In Focus' Tour",0.7,0.8,22631,"LIVE NATION ENTERTAINMENT INC",3,NA,148,35,2,"2019-09-04",91041,2.9798436909914,0.680855847895145,-0.326245886951149,-3.4609965463416,-1.51057839393616,-0.580890979449733,-1.06936112826667,"increase"
"Macy's Option Alert: Feb 21 $19 Calls Sweep (21) near the Ask: 540 @ $1.171 vs 517 OI; Ref=$17.08",0.6,0.75,22639,"MACYS INC",3,NA,151,35,2,"2019-09-13",77462,0.823525805026293,1.63360964506865,-10.0933464572532,-10.7934625590124,-2.59248968213797,1.62280459335058,7.40111018784482,"increase"
"Mike Khouw Sees Unusual Options Activity In Macy's",0.4,0.6,22647,"MACYS INC",3,NA,125,35,1,"2019-09-06",77462,0.522533757612109,5.13320304453373,13.8441050447861,2.35342510145657,2.68276706337929,6.39332888598902,3.72628826971451,"uncertain"
"Macy's shares are trading higher after the company said it expects a reduction in annual costs over the next 2-4 years. The company is also targeting $400 million to $550 million in annual gross margin and SG&A revenue over the next 2 to 4 years.",0.75,0.85,22655,"MACYS INC",3,NA,169,35,2,"2019-09-05",77462,2.68276706337929,0.522533757612109,13.5042422003768,4.95804230827781,3.61361689865589,1.01625738785469,-1.47457734911427e-07,"increase"
"Macy's At Goldman Sachs Retail Conference Says Expects Reduction In Annual Costs Over Next 2-4 Years; Co. Targeting $400M-$550M In Annual Gross Margin And SG&A Benefits Over Next 2-4 Years",0.7,0.8,22663,"MACYS INC",3,NA,161,35,2,"2019-09-05",77462,2.68276706337929,0.522533757612109,13.5042422003768,4.95804230827781,3.61361689865589,1.01625738785469,-1.47457734911427e-07,"increase"
"Exela Technologies Reports Partnership With Mastercard On UK 'Request To Pay' Solution, No Terms Disclosed",0.6,0.8,22671,"MASTERCARD INC",3,NA,137,35,2,"2019-09-30",91233,0.90662594884634,-0.231986190192401,0.228300222850497,1.89693306111796,-1.73792745918036,-1.32722094396435,-0.733988741041924,"increase"
"Meet MyGini: A White Label App For Loyalty Programs",0.6,0.8,22679,"MASTERCARD INC",3,NA,129,35,2,"2019-09-16",91233,-0.810661818832159,0.791744608432055,-0.339314323208739,-0.915783476372634,-0.0289387040538713,2.35969431286611,1.46514184764843,"increase"
"UPDATE: Morgan Stanley Maintains Overweight On MasterCard, Raises Target To $315 After Investment Community Meeting Firm Notes 'Intra-quarter points should quell near-term macro concerns, and new products keep long-term prospects high'",0.75,0.85,22687,"MASTERCARD INC",3,NA,160,35,2,"2019-09-16",91233,-0.810661818832159,0.791744608432055,-0.339314323208739,-0.915783476372634,-0.0289387040538713,2.35969431286611,1.46514184764843,"increase"
"Morgan Stanley Maintains Overweight on Mastercard, Raises Price Target to $315",0.75,0.85,22695,"MASTERCARD INC",3,NA,132,35,2,"2019-09-16",91233,-0.810661818832159,0.791744608432055,-0.339314323208739,-0.915783476372634,-0.0289387040538713,2.35969431286611,1.46514184764843,"increase"
"UPDATE: Suntrust Maintains Buy On MasterCard, Raises Target To $325 As Firm Notes Co. 'has a differentiated competitive strategy, rooted in Real-Time Payments (RTP), by which it can add value for Payments ecosystem stakeholders'",0.75,0.85,22703,"MASTERCARD INC",3,NA,164,35,2,"2019-09-13",91233,-0.0289387040538713,-0.810661818832159,-1.86377886572083,-2.60205641837242,2.38932445645332,1.49451304440928,-2.45623644796286,"increase"
"RBC Maintains Outperform, $315 Target On Mastercard As Firm Notes Co's 'recent investor day reinforces our belief that the company has expanded its non-card-based solutions, especially via acquisitions, greatly expanding its TAM'",0.75,0.85,22711,"MASTERCARD INC",3,NA,160,24,2,"2019-09-13",91233,-0.0289387040538713,-0.810661818832159,-1.86377886572083,-2.60205641837242,2.38932445645332,1.49451304440928,-2.45623644796286,"increase"
"SunTrust Robinson Humphrey Maintains Buy on Mastercard, Raises Price Target to $325",0.7,0.85,22719,"MASTERCARD INC",3,NA,134,24,2,"2019-09-13",91233,-0.0289387040538713,-0.810661818832159,-1.86377886572083,-2.60205641837242,2.38932445645332,1.49451304440928,-2.45623644796286,"increase"
"Mastercard And R3 Partner To Develop New Blockchain-Powered Cross-Border Payments Solution",0.7,0.85,22735,"MASTERCARD INC",3,NA,134,35,2,"2019-09-11",91233,-0.873930379748344,2.38932445645332,1.90775837662083,1.03722452223114,-3.89257445931435,-6.53786048411671,-6.76184635041984,"increase"
"Citigroup Maintains Neutral on Macerich, Lowers Price Target to $33",0.6,0.8,22751,"MACERICH CO",3,NA,132,35,0,"2019-09-27",80399,0.217120628803968,-2.22841594368219,-10.2135592383997,-13.4014286302041,0.592831335961819,1.92855682466415,-0.463098804630557,"decrease"
"BMO Capital Downgrades Macerich to Market Perform, Lowers Price Target to $33",0.7,0.85,22759,"MACERICH CO",3,NA,135,25,0,"2019-09-26",80399,0.592831335961819,0.217120628803968,-9.1811440249053,-14.671219426182,1.3278535567224,-1.04970714768506,-1.14126754725653,"decrease"
"Morgan Stanley Maintains Underweight on Macerich, Lowers Price Target to $26.5",0.7,0.85,22767,"MACERICH CO",3,NA,135,25,0,"2019-09-03",80399,0.105148192960769,1.19047677144408,17.8571441344713,12.9901993817425,1.17021249607205,0.884016981106228,2.77377696528911,"decrease"
"JFL Capital Reports Ended Campaign At Merrimack Pharma",0.4,0.6,22775,"MERRIMACK PHARMACEUTICALS INC",3,NA,141,35,1,"2019-09-24",13325,-1.73611771315336,-5.30034862458706,-20.3180150676457,-19.611301901224,-1.36986169964075,3.22581177244763,7.46268780177068,"uncertain"
"2 Recent 13D Filings On Merrimack Pharma: Western Standard Shows 6.3% Stake, Newtyn Mgmt. Shows 8.8% Stake",0.7,0.8,22783,"MERRIMACK PHARMACEUTICALS INC",3,NA,165,35,2,"2019-09-19",13325,4.10447344183922,4.65950220823288,-9.13978106855572,-16.3082415021372,-0.740740029141307,-2.36793518991505,-2.01096270592284,"increase"
"UPDATE: Suntrust Maintains Hold On ManpowerGroup, Lowers Target To $90 'based on weaker PMI data out of Europe generally and Germany specifically, as well as stiffer currency translation headwind from Euro and British Pound softness vs. the USD'",0.7,0.8,22791,"MANPOWERGROUP",3,NA,164,25,0,"2019-09-26",75285,-0.697642611339688,-1.1669484898448,-2.85782507192586,-2.40533960471455,2.07604262977839,0.822606778227652,-1.54831391153519,"decrease"
"SunTrust Robinson Humphrey Maintains Hold on ManpowerGroup, Lowers Price Target to $90",0.6,0.8,22799,"MANPOWERGROUP",3,NA,133,35,0,"2019-09-26",75285,-0.697642611339688,-1.1669484898448,-2.85782507192586,-2.40533960471455,2.07604262977839,0.822606778227652,-1.54831391153519,"decrease"
"Marriott International shares are trading higher on seemingly no company-specific news.",0.3,0.5,22807,"MARRIOTT INTERNATIONAL INC NEW",3,NA,134,35,1,"2019-09-30",85913,2.98087783157826,-0.779931806027889,-4.15695547280848,-3.43330702646657,-0.739707006141543,-1.8369520902027,-1.2267931817682,"uncertain"
"RBC Capital Maintains Outperform on Marriott International, Raises Price Target to $148",0.7,0.85,22815,"MARRIOTT INTERNATIONAL INC NEW",3,NA,138,35,2,"2019-09-16",85913,-2.61960569769144,0.0613134820014238,-3.54843453924271,-4.68270469952546,1.11690517514944,0.676241033181002,1.74652824533363,"increase"
"Bernstein Initiates Coverage On Marriott International with Market Perform Rating, Announces $136 Price Target",0.3,0.6,22823,"MARRIOTT INTERNATIONAL INC NEW",3,NA,139,35,1,"2019-09-11",85913,1.06309810653329,-0.435796706005931,-2.17897213202953,-7.55879310466596,1.37017834931612,1.74612520437107,2.51439787595491,"uncertain"
"JP Morgan Maintains Neutral on Marriott International, Lowers Price Target to $128",0.6,0.8,22831,"MARRIOTT INTERNATIONAL INC NEW",3,NA,137,35,0,"2019-09-06",85913,0.755087891593575,0.370865338481963,3.52315001959793,-1.90063478239638,2.20383815467358,3.37169887134543,1.90386261631468,"decrease"
"Remark Holdings Shares Spike To Session High As Traders Circulate Note On Co. From Roth Capital, Highlights Belief 'Megvii's IPO filing in Hong Kong acts as a proof point for the value investors are putting on AI businesses at scale'",0.7,0.8,22839,"REMARK HOLDINGS INC",3,NA,165,35,2,"2019-09-04",89756,-3.20348963141441,5.56349568068981,12.1495301917543,37.4381528642319,13.2594048976898,13.7530296390698,21.5838463435118,"increase"
"SunTrust Robinson Humphrey Maintains Buy on Masco, Lowers Price Target to $48",0.4,0.6,22847,"MASCO CORP",3,NA,134,35,1,"2019-09-19",34032,-1.03664491325617,-1.02313803508878,0.998781676854366,1.04750374551881,0.46015651896596,-2.90262563276777,-3.98148428893546,"uncertain"
"Bank of America Maintains Buy on Masco, Lowers Price Target to $54",0.4,0.6,22855,"MASCO CORP",3,NA,132,35,1,"2019-09-18",34032,0.460156518965959,-1.03664491325617,-1.90453450814205,-1.37415552979356,-3.3473789691925,-4.42129592647298,-4.39916137543425,"uncertain"
"Baird Maintains Outperform on Masco, Lowers Price Target to $46",0.5,0.7,22863,"MASCO CORP",3,NA,132,25,0,"2019-09-18",34032,0.460156518965959,-1.03664491325617,-1.90453450814205,-1.37415552979356,-3.3473789691925,-4.42129592647298,-4.39916137543425,"decrease"
"Buckingham Downgrades Masco to Neutral",0.7,0.85,22871,"MASCO CORP",3,NA,124,35,0,"2019-09-18",34032,0.460156518965959,-1.03664491325617,-1.90453450814205,-1.37415552979356,-3.3473789691925,-4.42129592647298,-4.39916137543425,"decrease"
"JP Morgan Maintains Neutral on Masco, Raises Price Target to $45",0.5,0.7,22879,"MASCO CORP",3,NA,130,35,2,"2019-09-18",34032,0.460156518965959,-1.03664491325617,-1.90453450814205,-1.37415552979356,-3.3473789691925,-4.42129592647298,-4.39916137543425,"increase"
"Masco shares are trading lower following bearish call activity in this week's $43 contract. The move lower comes despite news of an increased quarterly dividend from $0.12 to $0.135 per share and $2 billion buyback.",0.4,0.6,22887,"MASCO CORP",3,NA,161,35,1,"2019-09-17",34032,-3.3473789691925,0.46015651896596,-2.54298665281831,1.76798147770754,-1.1111100204289,-1.08820888148132,-0.881664174273311,"uncertain"
"Masco Reports $2B Buyback",0.75,0.85,22895,"MASCO CORP",3,NA,123,35,2,"2019-09-17",34032,-3.3473789691925,0.46015651896596,-2.54298665281831,1.76798147770754,-1.1111100204289,-1.08820888148132,-0.881664174273311,"increase"
"Argus Research Maintains Buy on Masco, Raises Price Target to $48",0.7,0.85,22903,"MASCO CORP",3,NA,131,24,2,"2019-09-09",34032,0.742518249899149,0.737036485224962,1.56918638176693,-3.68521883701471,1.18759498000145,2.68076772503543,4.79417635276906,"increase"
"Ocean Rate Report: ""Sizzling"" Bulkers Hit Near Nine-Year High",0.7,0.8,22911,"MATSON INC",3,NA,128,35,2,"2019-09-05",11691,3.90625409781933,1.20836980640888,8.51234708868205,4.72609635900696,2.02106200158596,0.872506078329405,0.532955528491041,"increase"
"KeyBanc Reiterates Overweight On Malibu Boats As Firm Notes Co's 'F4Q19 results offered headline beats and an initial FY20 guide that was better than feared and conservatively appropriate'",0.7,0.85,22927,"MALIBU BOATS INC",3,NA,159,35,2,"2019-09-03",14434,1.43781313672662,-1.59460976719856,7.90220201453748,10.0637853707515,-2.21441499888897,7.49613845707433,8.84194179209084,"increase"
"Analyst: Beyond Meat Set Up For 'Whopper Of A Short Squeeze'",0.3,0.6,22935,"MCDONALDS CORP",3,NA,137,35,1,"2019-09-27",43449,0.263404310680926,0.727154733613133,-0.689623299130548,-1.94220269449384,-0.0141084412462078,0.273559956844616,0.501093346470882,"uncertain"
"Hearing Jefferies Analyst On Beyond Meat Responded To McDonald's News, Said Broader Roll Out Of PLT In US Could Conceivably Add 40+% To Firm's FY20 Sales Estimate, Sees Shares Squeezing Sharply Higher",0.7,0.8,22943,"MCDONALDS CORP",3,NA,173,35,2,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"increase"
"Stephens Maintains Overweight, $230 Target On McDonald's After Co. Announced Plant Based Burger Test In Ontario Called The PLT With Beyond Meat; Firm Doesn't See Co. Launching Full Blown Beef Alternative In U.S. In Near Term Due To Supply Chain Reasons",0.4,0.6,22951,"MCDONALDS CORP",3,NA,177,35,1,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"uncertain"
"Keurig Dr Pepper Reports Co. Entered Deal With McDonald's USA For McCafe Packaged Coffee, No Terms Disclosed",0.6,0.8,22959,"MCDONALDS CORP",3,NA,147,35,2,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"increase"
"Beyond Meat Rallies As McDonald's Announces Testing Of Plant-Based Burger In Canada",0.7,0.8,22967,"MCDONALDS CORP",3,NA,137,35,2,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"increase"
"McDonald's PLT Will be Priced at C$6.49; Available Beginning Sept 30",0.3,0.6,22975,"MCDONALDS CORP",3,NA,141,35,1,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"uncertain"
"McDonald's Tests New Plant-Based Burger in Southwestern Ontario with Beyond Meat Plant- Based Patty",0.6,0.8,22983,"MCDONALDS CORP",3,NA,138,35,2,"2019-09-26",43449,-0.0141084412462078,0.263404310680926,-1.20884622827003,-0.395113566850347,0.287708989344537,0.51527448491504,1.54735445974614,"increase"
"BTIG Maintains Buy on McDonald's, Raises Price Target to $240",0.7,0.85,22991,"MCDONALDS CORP",3,NA,136,24,2,"2019-09-24",43449,0.226912647485733,0.287708989344537,-1.41496073381991,-0.429206423355455,1.0267891921103,0.484509294204183,0.527491621761667,"increase"
"McDonald's Board Raises Quarterly Cash Dividend 8% to $1.25/Share",0.7,0.9,22999,"MCDONALDS CORP",3,NA,138,35,2,"2019-09-19",43449,0.042775078327395,-0.536768417805433,0.988030484511349,-0.232759513004832,0.276381499134004,1.46094451040226,0.295503115157647,"increase"
"McDonalds shares are trading lower after Wendy's issued soft FY19 guidance.",0.6,0.8,23007,"MCDONALDS CORP",3,NA,135,35,0,"2019-09-10",43449,-3.48890833556652,0.247999001294374,0.0810823132470384,1.11599181752908,-1.25892115756869,-1.01599657463632,-0.567508232436365,"decrease"
"McDonald's To Acquire Voice Technology Company Apprente; Terms Not Disclosed",0.6,0.8,23015,"MCDONALDS CORP",3,NA,136,35,2,"2019-09-10",43449,-3.48890833556652,0.247999001294374,0.0810823132470384,1.11599181752908,-1.25892115756869,-1.01599657463632,-0.567508232436365,"increase"
"McDonald's Adds Grubhub As McDelivery Partner In NYC And Tri-State Area",0.6,0.8,23023,"MCDONALDS CORP",3,NA,137,35,2,"2019-09-05",43449,0.45309173874557,0.246021803468466,-3.34412115480164,-4.0867470947466,0.630956143140793,0.243152154854287,-0.397738635199596,"increase"
"Microchip Technology Reaffirms Prelim. Q2 Guidance; Sees Adj. EPS $1.37-$1.49 vs $1.45 Est., Sales $1.323B-$1.375B vs $1.35B Est.",0.3,0.6,23031,"MICROCHIP TECHNOLOGY INC",3,NA,170,35,1,"2019-09-03",78987,-1.6680208966136,1.92012879997492,9.04700243593046,10.4488194362423,-0.277229840867221,1.70829957689962,2.347366271792,"uncertain"
"McKesson shares are trading lower potentially after Citron released a bearish report on the company.",0.7,0.85,23039,"MCKESSON H B O C INC",3,NA,143,25,0,"2019-09-27",81061,-2.61550582945347,0.833767373114824,-3.57854798948934,-0.582891762623294,-2.19958182424307,-0.812486261769318,-2.63065475978685,"decrease"
"'$MCK as a public nuisance.  The whole story has changed.  Citron is proud to present to changing status of the opioid lawsuit and why $MCK will trade down to $80...' -Tweet From Citron",0.8,0.9,23047,"MCKESSON H B O C INC",3,NA,171,35,0,"2019-09-27",81061,-2.61550582945347,0.833767373114824,-3.57854798948934,-0.582891762623294,-2.19958182424307,-0.812486261769318,-2.63065475978685,"decrease"
"McKesson shares are trading lower. Not seeing any news to justify the price action.",0.5,0.7,23055,"MCKESSON H B O C INC",3,NA,142,35,0,"2019-09-23",81061,-2.64951270073652,-1.83306187391281,-4.38675538981905,-8.88546680978437,0.768709974363446,2.15697617475035,2.13565732616747,"decrease"
"Deutsche Bank Initiates Coverage On McKesson with Hold Rating, Announces $155 Price Target",0.3,0.6,23063,"MCKESSON H B O C INC",3,NA,144,35,1,"2019-09-12",81061,-1.63602828979492,-1.75907406955957,-0.273791284347946,-4.74333181638037,3.98347973823547,3.2964779057912,3.43314229109288,"uncertain"
"McKesson shares are trading higher on no company-specific news.",0.3,0.6,23071,"MCKESSON H B O C INC",3,NA,137,35,1,"2019-09-11",81061,3.98347973823547,-1.63602828979492,-3.23840146434502,-4.1944360852991,-0.660683633759618,-0.529254693657089,1.03982541910113,"uncertain"
"Morgan Stanley Maintains Underweight on Moody's, Raises Price Target to $173",0.3,0.6,23079,"MOODYS CORP",3,NA,133,35,1,"2019-09-10",48506,-2.71886121481657,0.770826451480389,3.16844635510614,-0.41615658846641,-1.43738016486168,-1.00646992192207,1.71735989602062,"uncertain"
"Monarch Casino & Resort Offers Comment On Suit Filed By Black Hawk Contractor, Offers Update On Timing For Completion Of Project",0.6,0.75,23087,"MONARCH CASINO & RESORT INC",3,NA,146,35,0,"2019-09-03",79507,-4.97972704470158,2.06308458000422,4.36329194711571,8.20489209883095,-1.26807494089007,-0.336846447215733,1.11643123645049,"decrease"
"MEDNAX Acquires a Pediatric Otolaryngology Practice in Florida, Terms Not Disclosed",0.6,0.8,23095,"PEDIATRIX MEDICAL GROUP INC",3,NA,140,35,2,"2019-09-30",82272,1.20805576443672,-3.89036722481251,-1.6357243760139,-4.95137430563187,-0.22321087308228,-0.798936064991718,-0.930847010723768,"increase"
"Bank of America Downgrades Mednax to Underperform",0.7,0.85,23103,"PEDIATRIX MEDICAL GROUP INC",3,NA,133,35,0,"2019-09-06",82272,-4.26410064101219,7.27969631552696,12.7873575559964,10.1532616664664,2.10673622786999,5.41323798540003,3.4629960618942,"decrease"
"UPDATE: Raymond James Upgrades M.D.C. Holdings To Strong Buy, Raises Target To $49 As Firm Notes Co. 'released preliminary 3Q19 net order activity through July and August that is tracking dramatically ahead of our prior expectations'",0.8,0.9,23119,"M D C HOLDINGS INC",3,NA,167,35,2,"2019-09-13",66245,5.23963384330273,-0.235965754836798,0.117978372758598,-0.377536268810186,2.07857973873615,5.17106166703585,2.00101551347731,"increase"
"M.D.C. Holdings shares are trading higher after Raymond James upgraded the stock from Outperform to Strong Buy and raised the price target from $42 to $49 per shares.",0.8,0.9,23127,"M D C HOLDINGS INC",3,NA,153,24,2,"2019-09-13",66245,5.23963384330273,-0.235965754836798,0.117978372758598,-0.377536268810186,2.07857973873615,5.17106166703585,2.00101551347731,"increase"
"Wedbush Maintains Neutral on M.D.C. Holdings, Raises Price Target to $41",0.5,0.7,23135,"M D C HOLDINGS INC",3,NA,138,35,2,"2019-09-13",66245,5.23963384330273,-0.235965754836798,0.117978372758598,-0.377536268810186,2.07857973873615,5.17106166703585,2.00101551347731,"increase"
"Raymond James Upgrades M.D.C. Holdings to Strong Buy, Raises Price Target to $49",0.8,0.9,23143,"M D C HOLDINGS INC",3,NA,139,35,2,"2019-09-13",66245,5.23963384330273,-0.235965754836798,0.117978372758598,-0.377536268810186,2.07857973873615,5.17106166703585,2.00101551347731,"increase"
"Mondelez International shares are trading lower after the President Vinzenz Gruber sold 40,377 shares at an average price of $56.68 per share. When an insider sells shares, the market may perceive it as a sign of weak confidence in the company's outlook.",0.6,0.8,23151,"MONDELEZ INTERNATIONAL INC",3,NA,174,25,0,"2019-09-10",89006,-3.80665324628353,0.331302196718752,0.681021363585566,1.32522984248709,-0.26487996801734,0.605629092325466,0.498218495761837,"decrease"
"Deutsche Bank Initiates Coverage On Allscripts Healthcare with Hold Rating, Announces $11 Price Target",0.3,0.6,23159,"VERADIGM INC",3,NA,136,35,1,"2019-09-26",87078,-1.19375679641962,-1.11524052917957,-3.25279171593662,-1.34758816228482,0.461256364360452,-1.80342471536761,-0.0917364095692319,"uncertain"
"Medtronic Announces Early Feasibility Trial For Intrepid Transcatheter Mitral Valve Replacement System With Transfemoral Transseptal Approach",0.7,0.8,23167,"MEDTRONIC PLC",3,NA,146,35,2,"2019-09-27",60097,-0.0744896009564399,1.21133346110582,1.15542097025001,0.242268082506958,0.297341379337013,-1.65816369991163,-2.61637932068803,"increase"
"Medtronic Shares Unaffected Following Earlier Co. Press Release Highlighting New Trial To Study Infuse Bone Graft In Transforaminal Lumbar Interbody Fusion In Spine Procedures",0.3,0.6,23175,"MEDTRONIC PLC",3,NA,153,35,1,"2019-09-26",60097,0.297341379337013,-0.0744896009564399,-0.437617609077945,0.0186188122445418,-1.94970779120922,-2.90508268709236,-3.20201250843816,"uncertain"
"Medtronic shares are trading lower despite no company-specific news. Stocks in the broader healthcare space have been volatile amid the 2020 Democratic primaries, in which healthcare policy has been a key issue.",0.5,0.7,23183,"MEDTRONIC PLC",3,NA,157,35,0,"2019-09-25",60097,-1.94970779120922,0.297341379337013,-1.06610398624364,-0.309673783641362,-0.974372308701277,-1.27720651210528,-1.12602468834289,"decrease"
"Medtronic Announces FDA Approval and US Launch of Next-Generation Evolut PRO+ TAVR System for Treatment of Symptomatic Severe Aortic Stenosis",0.75,0.85,23191,"MEDTRONIC PLC",3,NA,149,24,2,"2019-09-23",60097,-0.305813970044255,-0.974372308701277,-1.51015831761807,-2.74332210651373,0.153137708548456,1.0727275492409,1.68282788702887,"increase"
"Medtronic Announces Reimbursement In Germany For MiniMed 670G Insulin Pump System For Individuals With Type 1 Diabetes",0.7,0.85,23199,"MEDTRONIC PLC",3,NA,142,35,2,"2019-09-09",60097,-0.699238292872906,-0.416934071108699,1.03771221506381,2.6961883160096,0.900483876466751,0.956714441085538,1.1352016652022,"increase"
"MDU Resources Reports Purchase Of Pride Electric, No Terms Disclosed",0.6,0.7,23207,"M D U RESOURCES GROUP INC",3,NA,134,35,2,"2019-09-17",23835,-0.850761402398348,0.607794336974621,1.25134212899245,0.357527291784465,0.355739844962955,0.822014107565927,0.284393607299238,"increase"
"Citigroup Maintains Sell on MetLife, Lowers Price Target to $41",0.7,0.85,23215,"METLIFE INC",3,NA,131,25,0,"2019-09-13",87842,1.04449549689889,-1.69526506215334,-1.92267996635342,-2.08806760632555,-0.208468385972083,0.948968289645546,3.16809763352535,"decrease"
"MISTRAS Reports Purchase Of New Century Software, No Terms Disclosed",0.4,0.6,23223,"MISTRAS GROUP INC",3,NA,131,35,1,"2019-09-04",93065,0.0692057365085929,3.73443961143494,8.78284562140799,11.6182526374675,-1.02740116417408,-2.88978700056495,-1.63376294052057,"uncertain"
"Sidoti & Co. Maintains Buy on McGrath RentCorp, Raises Price Target to $86",0.75,0.85,23239,"MCGRATH RENTCORP",3,NA,140,35,2,"2019-09-12",89915,2.68325731158256,1.19707984849811,-0.364963525693918,0.978099565494039,2.58342362940311,2.17490915490848,3.39430040214146,"increase"
"Mitcham Industries Q2 EPS $(0.3) Misses $(0.19) Estimate, Sales $8.9M Miss $9.75M Estimate",0.7,0.85,23247,"MIND TECHNOLOGY INC",3,NA,151,25,0,"2019-09-04",81165,4.10094223916531,7.87878781557083,2.72727757790152,-2.72727010155555,-10.4519739747047,-11.2044776830478,-13.1506847676446,"decrease"
"Earnings Preview: McCormick & Co",0.3,0.6,23255,"MCCORMICK & CO INC",3,NA,128,35,1,"2019-09-30",52090,-0.318877538666129,6.81381523609161,7.98944392363796,4.64486114111669,-2.36612875014544,-2.33572083016625,-1.90189766493505,"uncertain"
"Citigroup Maintains Buy on MKS Instruments, Raises Price Target to $115",0.7,0.85,23263,"M K S INSTRUMENTS INC",3,NA,139,35,2,"2019-09-23",86778,1.36558776721358,-1.45326741039753,-2.11095587236644,-3.05505190717266,-0.757655641064048,0.0645551653927656,-0.161032225280211,"increase"
"JP Morgan Maintains Overweight on Martin Marietta Materials, Raises Price Target to $285",0.7,0.85,23279,"MARTIN MARIETTA MATERIALS INC",3,NA,143,24,2,"2019-09-05",80204,-1.91024579107761,0.903330836445093,2.17033779516806,5.0719542093238,-0.130246835760772,2.73082224595711,3.16079809324632,"increase"
"Morgan Stanley Maintains Equal-Weight on 3M, Lowers Price Target to $173",0.6,0.8,23287,"3M CO",3,NA,134,35,0,"2019-09-27",22592,0.42727030813694,-0.0790159159805625,-5.29386209276662,-3.90809737041977,-0.103657424915582,-0.552387769790241,-1.75701172729771,"decrease"
"3M At Morgan Stanley Laguna Conference Says Co. Is Facing Headwinds In Auto Electronics China Markets",0.6,0.8,23295,"3M CO",3,NA,134,35,0,"2019-09-11",22592,-0.461920397356152,1.48738697171211,-0.380770672988728,-2.42741655055718,1.7596710473299,3.00109683701912,2.81922003633153,"decrease"
"Oppenheimer Initiates Coverage On Merit Medical Systems with Outperform Rating, Announces $40 Price Target",0.7,0.85,23303,"MERIT MEDICAL SYSTEMS INC",3,NA,141,35,2,"2019-09-24",76392,0.956935342401266,2.11690384894609,-7.29857666249724,-10.5529232009835,3.63636501133442,4.56971615436552,4.74440395871774,"increase"
"Canaccord Genuity Maintains Buy on Merit Medical Systems, Lowers Price Target to $37",0.3,0.6,23311,"MERIT MEDICAL SYSTEMS INC",3,NA,141,35,1,"2019-09-20",76392,0.900601968169212,3.63636501133442,0.561983580267489,-4.79339077975544,0.167053914628923,0.23403441944938,4.27825939960138,"uncertain"
