"headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","ret","exret","b_mkt","mkt.rf","smb","hml","rf","sum_exret_1","sum_exret_5","sum_exret_10","headline.type"
"Peabody Energy shares are trading lower after the company reported Q3 EPS of $(0.81) vs the $(0.17) estimate and worse-than-expected Q3 sales results. B. Riley downgraded the stock from Buy to Neutral following the earnings release.",0.8,0.9,9742,"PEABODY ENERGY CORP NEW",2,NA,171,34,0,"2019-10-30",16689,-11.0641926527023,-8.19256969547303,-18.0743267395474,-21.2905317544937,-19.8921367700484,-20.1454832764428,-5.1282,-4.197,1.194,0.27,-0.37,-1.16,0.007,-14.2254,-15.3409,-25.8733,"decrease"
"B. Riley Downgrades Peabody Energy to Neutral",0.6,0.8,9750,"PEABODY ENERGY CORP NEW",2,NA,128,34,0,"2019-10-30",16689,-11.0641926527023,-8.19256969547303,-18.0743267395474,-21.2905317544937,-19.8921367700484,-20.1454832764428,-5.1282,-4.197,1.194,0.27,-0.37,-1.16,0.007,-14.2254,-15.3409,-25.8733,"decrease"
"Peabody Energy shares are trading lower after the company reported Q3 EPS of $(0.81) vs the $(0.17) estimate and worse-than-expected Q3 sales results.",0.8,0.9,9758,"PEABODY ENERGY CORP NEW",2,NA,154,30,0,"2019-10-29",16689,-5.12820035219193,-13.4615336886645,-22.8365344322271,1.77665408700705,1.45477857184777,-1.47420005499559,-21.2905,-21.8832,1.1924,-0.13,0.3,0.51,0.007,-26.0802,-38.2591,-49.4075,"decrease"
"Peabody Energy Q3 EPS $(0.81) Does Not Compare To $(0.17) Estimate, Sales $1.11B Miss $1.13B Estimate",0.75,0.85,9766,"PEABODY ENERGY CORP NEW",2,NA,152,30,0,"2019-10-29",16689,-5.12820035219193,-13.4615336886645,-22.8365344322271,1.77665408700705,1.45477857184777,-1.47420005499559,-21.2905,-21.8832,1.1924,-0.13,0.3,0.51,0.007,-26.0802,-38.2591,-49.4075,"decrease"
"B. Riley Maintains Buy on Peabody Energy, Lowers Price Target to $26",0.3,0.6,9774,"PEABODY ENERGY CORP NEW",2,NA,135,30,1,"2019-10-17",16689,-3.569196164608,-1.0018773938557,-33.2977881754188,-0.695320218801498,1.81464509047684,1.28948944922256,1.655,0.8557,1.1692,0.37,0.8,-0.28,0.007,-2.673,-1.4596,-37.7377,"uncertain"
"Anheuser-Busch InBev Shares Spike ~0.5% Over $80.40, $80.60 Levels, Pullback From Session High At $80.80; Shares Up ~0.5% For Session",0.5,0.7,9782,"ANHEUSER BUSCH INBEV SA NV",2,NA,169,35,2,"2019-10-30",93013,-0.222359877079725,-2.00122938163142,-2.06299971650991,-0.802669208496809,-1.83306853005235,-12.3034899049755,0.7718,0.5437,0.6567,0.27,-0.37,-1.16,0.007,0.5406,-1.9769,-2.6123,"increase"
"Anheuser-Busch InBev shares are trading lower after the company reported worse-than-expected Q3 sales results.",0.7,0.85,9790,"ANHEUSER BUSCH INBEV SA NV",2,NA,146,30,0,"2019-10-25",93013,-1.03873694315553,-3.01845434562995,-4.09385120656266,0.153071712702513,-0.315595718228923,-1.95868758164932,-10.6659,-10.9848,0.5924,0.51,0.27,0.08,0.007,-12.4064,-15.0182,-16.6395,"decrease"
"Anheuser-Busch InBev Shares Fall 9% Premarket on Flat Earnings Growth; Lowered 2019 Ebitda Guidance",0.8,0.9,9798,"ANHEUSER BUSCH INBEV SA NV",2,NA,151,34,0,"2019-10-25",93013,-1.03873694315553,-3.01845434562995,-4.09385120656266,0.153071712702513,-0.315595718228923,-1.95868758164932,-10.6659,-10.9848,0.5924,0.51,0.27,0.08,0.007,-12.4064,-15.0182,-16.6395,"decrease"
"Anheuser-Busch InBev, Tilray Plan CBD-Infused Drinks Via Joint Venture",0.7,0.8,9806,"ANHEUSER BUSCH INBEV SA NV",2,NA,142,35,2,"2019-10-11",93013,-1.11580416560173,0.779981808367713,-11.3530450776939,-1.0483100079,-0.424142922742576,-1.54838975687728,0.8191,0.0659,0.5802,1.23,0.47,0.19,0.007,-0.9335,0.5065,-12.59,"increase"
"Anheuser-Busch Charges Into California Electric Truck Demonstration Race",0.6,0.8,9814,"ANHEUSER BUSCH INBEV SA NV",2,NA,135,29,2,"2019-10-02",93013,0.922473054379225,1.61432158429466,1.33977724981873,-1.90226510167122,-1.14382752680369,-1.72668671495445,-2.4427,-1.5936,0.5776,-1.73,0.9,-0.36,0.007,-1.0688,-0.4845,-2.2206,"increase"
"Anheuser-Busch InBev shares are trading lower in sympathy with the overall market amid global recession concerns.",0.6,0.8,9822,"ANHEUSER BUSCH INBEV SA NV",2,NA,144,30,0,"2019-10-02",93013,0.922473054379225,1.61432158429466,1.33977724981873,-1.90226510167122,-1.14382752680369,-1.72668671495445,-2.4427,-1.5936,0.5776,-1.73,0.9,-0.36,0.007,-1.0688,-0.4845,-2.2206,"decrease"
"UPDATE: Credit Suisse Maintains Outperform On Burlington Stores, Raises Tgt To $245 On 'Conservative 4Q guidance + emerging SSS/margin drivers (with accelerating tailwinds from stepped up 2019 new store opens) that should support a best-in-class EPS algo'",0.75,0.85,9830,"BURLINGTON STORES INC",2,NA,171,29,2,"2019-10-18",14182,-3.25512290000916,-3.12669877362627,-5.21610148413676,-1.46428998559713,-0.0739979317840422,1.06781072317179,-0.0494,0.5425,0.9814,-0.49,-0.36,0.86,0.007,-3.4315,-3.9563,-7.7721,"increase"
"Canada Goose Holdings Get Small Spike As Traders Circulate Unconfirmed Chatter Indicating Burlington Stores Has Approached The Company With An M&A Offer",0.6,0.7,9846,"BURLINGTON STORES INC",2,NA,142,29,2,"2019-10-04",14182,-0.273265689611435,2.8718778964115,4.38257285089332,-0.870498735457659,-2.67458002896027,-3.11781134284359,0.186,-1.0506,0.9553,1.39,-0.47,-0.07,0.007,-0.9839,1.236,2.0298,"increase"
"B. Riley Maintains Neutral on First Busey, Lowers Price Target to $27",0.6,0.8,9862,"FIRST BUSEY CORP",2,NA,133,30,0,"2019-10-04",86382,-0.0808425946161151,0.242520093184884,2.47210508178777,-0.303516210988164,-0.46464552547576,-2.55142579949026,0.4262,-0.2486,0.8817,1.39,-0.47,-0.07,0.007,-0.1055,-0.4323,0.0206000000000001,"decrease"
"Buenaventura Reports Q3 Production Results; Reaffirms FY19 Gold Production For Orcopampa, Tambomayo, Tantahuatay, Yanacohca, Narrows Estimate For La Zanja, Cuts Estimate For El Brocal",0.3,0.6,9870,"COMPANIA DE MINAS BV SA",2,NA,165,35,1,"2019-10-09",83445,1.32127664983273,0.139078612161669,-4.03337907108545,1.17484498769045,-1.81086188601327,1.17484495099247,-1.776,-1.4394,-0.2689,0.92,-0.55,-0.09,0.007,0.1828,-0.6389,-4.5041,"uncertain"
"BorgWarner shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.",0.8,0.9,9878,"BORGWARNER INC",2,NA,134,33,2,"2019-10-31",79545,4.72649037837982,10.2927082210298,6.38195706106262,-1.15897981449962,-2.92007003078671,-1.23363952625485,6.2452,7.3162,1.3317,-0.38,-0.26,-0.44,0.007,9.5197,12.1369,10.0506,"increase"
"UPDATE: BorgWarner Cuts FY19 Guidance: Adj. EPS From $4-$4.35 To $3.85-$4 vs $3.82 Estimate, Sales From $9.9B-$10.37B To $9.95B-$10.1B vs $9.99B Est.",0.6,0.8,9886,"BORGWARNER INC",2,NA,176,25,0,"2019-10-31",79545,4.72649037837982,10.2927082210298,6.38195706106262,-1.15897981449962,-2.92007003078671,-1.23363952625485,6.2452,7.3162,1.3317,-0.38,-0.26,-0.44,0.007,9.5197,12.1369,10.0506,"decrease"
"BorgWarner Cuts FY19 Guidance",0.7,0.9,9894,"BORGWARNER INC",2,NA,120,30,0,"2019-10-31",79545,4.72649037837982,10.2927082210298,6.38195706106262,-1.15897981449962,-2.92007003078671,-1.23363952625485,6.2452,7.3162,1.3317,-0.38,-0.26,-0.44,0.007,9.5197,12.1369,10.0506,"decrease"
"BorgWarner Q3 Adj. EPS $0.96 Beats $0.85 Estimate, Sales $2.492B Beat $2.39B Estimate",0.8,0.9,9902,"BORGWARNER INC",2,NA,145,29,2,"2019-10-31",79545,4.72649037837982,10.2927082210298,6.38195706106262,-1.15897981449962,-2.92007003078671,-1.23363952625485,6.2452,7.3162,1.3317,-0.38,-0.26,-0.44,0.007,9.5197,12.1369,10.0506,"increase"
"BorgWarner Reports Partnership With 1 Of China's New Energy Vehicle Brands To Supply Full-Integrated Drive Module For Pure Electric Vehicles, No Terms Disclosed",0.7,0.8,9910,"BORGWARNER INC",2,NA,143,35,2,"2019-10-29",79545,-1.15897981449962,13.5298638187241,15.1927507399824,1.7371566966176,2.82442918751802,1.07553871667021,-1.7817,-2.339,1.3203,-0.13,0.3,0.51,0.007,-2.5298,8.0102,9.3928,"increase"
"BorgWarner Highlights Co.'s Corporate Advanced Engineering Unit's First High-Voltage All-Electric Demonstration Vehicle",0.7,0.8,9918,"BORGWARNER INC",2,NA,135,35,2,"2019-10-25",79545,1.7371566966176,9.89426054490279,16.5911378903854,-1.70085113495588,-1.10720278911406,0.820933071833019,1.0687,0.0672,1.3187,0.51,0.27,0.08,0.007,0.9517,7.9416,11.1629,"increase"
"Guggenheim Initiates Coverage On BorgWarner with Neutral Rating",0.3,0.7,9926,"BORGWARNER INC",2,NA,126,35,1,"2019-10-16",79545,-0.808769557625055,4.30471587425165,2.34802428422496,1.78041495382786,1.42472780065726,6.58191490351163,1.5903,1.3465,1.3016,-0.24,0.4,0.23,0.007,-0.4496,2.5404,-0.0795999999999998,"uncertain"
"Bankwell Financial Gr Q3 GAAP EPS $0.52 Down From $0.62 YoY",0.6,0.8,9942,"BANKWELL FINANCIAL GROUP INC",2,NA,139,30,0,"2019-10-30",14650,-0.624994467943907,0.138892046747552,0.416669606828113,1.14572029560804,2.68993005340143,1.76512882252768,1.9469,2.4062,0.5137,0.27,-0.37,-1.16,0.007,2.2482,1.5986,2.0367,"decrease"
"Morgan Stanley Maintains Overweight on Blackstone Group, Raises Price Target to $60",0.75,0.85,9950,"BLACKSTONE INC",2,NA,125,24,2,"2019-10-25",92108,-0.132424698676914,2.44040707647302,-1.62590256259528,1.04834195226431,6.00814835568604,6.02973938261864,1.5562,0.9152,1.116,0.51,0.27,0.08,0.007,0.0846,1.7103,-3.8837,"increase"
"Barclays Maintains Overweight on Blackstone Group, Raises Price Target to $56",0.7,0.85,9958,"BLACKSTONE INC",2,NA,126,24,2,"2019-10-24",92108,1.55619867146015,2.13256607817616,-0.347041391227609,4.90835011005402,4.92971713747423,6.44761095654156,1.0483,0.9504,1.1328,0.25,-0.26,-0.89,0.007,1.8656,2.2283,-2.9049,"increase"
"BMO Capital Maintains Market Perform on Blackstone Group, Raises Price Target to $47",0.5,0.7,9966,"BLACKSTONE INC",2,NA,126,35,2,"2019-10-24",92108,1.55619867146015,2.13256607817616,-0.347041391227609,4.90835011005402,4.92971713747423,6.44761095654156,1.0483,0.9504,1.1328,0.25,-0.26,-0.89,0.007,1.8656,2.2283,-2.9049,"increase"
"Blackstone Group Option Alert: Jan 17 $49 Calls Sweep (3) near the Ask: 1503 @ $4.0 vs 2177 OI; Earnings 10/23 Before Open Ref=$51.8404",0.6,0.7,9974,"BLACKSTONE INC",2,NA,156,35,2,"2019-10-23",92108,1.04834195226431,2.83440685644083,1.95148414529334,0.020367327670101,1.46724340328752,2.71966366845107,4.9084,4.589,1.1364,0.25,-0.09,0.26,0.007,5.5394,5.9114,3.4146,"increase"
"Blackstone Group shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.",0.8,0.9,9982,"BLACKSTONE INC",2,NA,129,33,2,"2019-10-23",92108,1.04834195226431,2.83440685644083,1.95148414529334,0.020367327670101,1.46724340328752,2.71966366845107,4.9084,4.589,1.1364,0.25,-0.09,0.26,0.007,5.5394,5.9114,3.4146,"increase"
"Blackstone, CVC Capital To Interview Investment Banks To Consider Taking PaySafe Group Public",0.7,0.8,9998,"BLACKSTONE INC",2,NA,125,29,2,"2019-10-22",92108,4.90835011005402,7.8411454487824,8.49706326243365,1.44658144563437,2.69874667820202,4.8707513723963,0.0204,0.2252,1.132,-0.34,0.22,0.85,0.007,4.8142,6.163,5.0084,"increase"
"Blackstone Real Estate Income Trust to Acquire the Bellagio Real Estate from MGM Resorts International for $4.25 Billion in Sale-Leaseback Transaction",0.7,0.8,10006,"BLACKSTONE INC",2,NA,137,35,2,"2019-10-15",92108,-0.594603456556797,4.26841862583134,12.4442569874281,-1.29484310746193,-0.0214970839346628,0.0645552084321154,1.2688,0.0908,1.1255,1.03,0.25,-0.25,0.007,-0.3527,3.7547,9.6925,"increase"
"Bank of America Downgrades Blackstone Group to Neutral",0.6,0.8,10014,"BLACKSTONE INC",2,NA,119,25,0,"2019-10-14",92108,1.26881757751107,5.56989288314425,13.5268837968749,1.29005014896393,1.37723130046188,3.28875242682694,-1.2948,-1.023,1.1238,-0.18,-0.34,-0.04,0.007,-0.9322,2.5065,8.3557,"decrease"
"Blackstone Says No Change In Offer To Take Tallgrass Private",0.3,0.6,10022,"BLACKSTONE INC",2,NA,120,35,1,"2019-10-10",92108,1.29005014896393,2.77359933649901,11.9114194259269,1.88555270433426,1.24182932983405,-0.980181312382955,0.0861,-0.5529,1.1428,0.59,-0.4,0.26,0.007,-0.7887,-0.5763,7.4824,"uncertain"
"BMO Capital Earlier Initiated Coverage On Blackstone Group with Market Perform Rating, Announced $44 Price Target",0.3,0.6,10030,"BLACKSTONE INC",2,NA,130,35,1,"2019-10-08",92108,1.88555270433426,3.24490146906617,7.65182607359303,-2.1947555243969,-3.61192236196223,-1.62880050501977,-0.6318,1.2502,1.141,-1.61,-0.13,-0.12,0.007,2.1954,0.4745,4.1384,"uncertain"
"Nuveen Real Estate Buys $3 Billion US Industrial Portfolio From Blackstone",0.7,0.8,10038,"BLACKSTONE INC",2,NA,123,24,2,"2019-10-07",92108,-0.631810259073973,1.30718620377841,6.94988795825637,-1.44896814599633,0.578655083795954,-0.593092125833783,-2.1948,-1.7691,1.1481,-0.41,0.16,-0.02,0.007,-0.5189,-1.3854,2.1441,"increase"
"Jon Najarian Sees Unusual Options Activity In Blackstone And Luckin Coffee",0.5,0.5,10046,"BLACKSTONE INC",2,NA,124,30,1,"2019-10-04",92108,-2.1947555243969,0.383550624243512,3.11101457865606,2.05743480473757,0.868459724937698,-2.49795509696041,-1.449,-2.9584,1.1418,1.39,-0.47,-0.07,0.007,-4.7275,-3.3208,-1.3706,"uncertain"
"Blackstone shares are trading higher despite no company-specific news. This could potentially be a rebound after the stock dropped 9% over the past 5 days.",0.5,0.7,10054,"BLACKSTONE INC",2,NA,139,29,2,"2019-10-03",92108,-1.44896814599633,-2.33095471234691,0.377993279716327,-1.16500584408641,-4.46355516422065,-7.08881184611147,2.0574,1.2629,1.1602,0.8,-0.22,-0.89,0.007,-1.6955,-1.8221,-1.8455,"increase"
"Blackstone To Acquire 65% Of Great Wolf Resorts, Announces $2.9B JV With Centerbridge",0.7,0.8,10062,"BLACKSTONE INC",2,NA,130,35,2,"2019-10-02",92108,2.05743480473757,-0.407198097581529,0.321477882313181,-3.33743058145046,-5.99363216704416,-10.2983124383963,-1.165,0.7284,1.1574,-1.73,0.9,-0.36,0.007,1.9913,-0.5408,-2.7052,"increase"
"Blackstone To Acquire 65% Controlling Interest In Great Wolf Resorts And Form New $2.9B Joint Venture With Centerbridge Partners",0.7,0.8,10070,"BLACKSTONE INC",2,NA,136,33,2,"2019-10-02",92108,2.05743480473757,-0.407198097581529,0.321477882313181,-3.33743058145046,-5.99363216704416,-10.2983124383963,-1.165,0.7284,1.1574,-1.73,0.9,-0.36,0.007,1.9913,-0.5408,-2.7052,"increase"
"UPDATE: Wells Fargo Initiates Blackstone Group With Outperform, $90 Target As Firm Sees 'significant growth opportunity', 'improving business and shareholder profiles', And An 'underappreciated financial model'",0.75,0.85,10078,"BLACKSTONE INC",2,NA,152,29,2,"2019-10-01",92108,-1.16500584408641,-3.38910932189651,-0.254181111004803,-2.74791121482849,-7.20121749175238,-7.57002253941924,-3.3374,-1.6894,1.1695,-1.31,-0.46,-0.59,0.007,-0.961,-3.1754,-3.9511,"increase"
"Wells Fargo Initiates Coverage On Blackstone Group with Outperform Rating, Announces $60 Price Target",0.7,0.85,10086,"BLACKSTONE INC",2,NA,128,29,2,"2019-10-01",92108,-1.16500584408641,-3.38910932189651,-0.254181111004803,-2.74791121482849,-7.20121749175238,-7.57002253941924,-3.3374,-1.6894,1.1695,-1.31,-0.46,-0.59,0.007,-0.961,-3.1754,-3.9511,"increase"
"Boston Properties Sees FY19 EPS $3.28-$3.30 vs $3.31 Est., FFO $6.98-$7.00; Sees FY20 EPS $3.45-$3.65 vs $3.21 Est., FFO $7.45-$7.65",0.7,0.8,10094,"BOSTON PROPERTIES INC",2,NA,177,35,2,"2019-10-29",85058,4.2235478758812,2.26556947287586,1.7404290084601,0.378272077068686,0.234190205097362,1.30563599866425,0.4673,0.635,0.6258,-0.13,0.3,0.51,0.007,4.5433,2.3186,1.3024,"increase"
"Boston Properties Sees FY19 FFO $6.98-$7",0.3,0.6,10102,"BOSTON PROPERTIES INC",2,NA,128,35,1,"2019-10-29",85058,4.2235478758812,2.26556947287586,1.7404290084601,0.378272077068686,0.234190205097362,1.30563599866425,0.4673,0.635,0.6258,-0.13,0.3,0.51,0.007,4.5433,2.3186,1.3024,"uncertain"
"Boston Properties Q3 FFO $1.64, Same YoY, Sales $743.6M Beat $728.1M Estimate",0.6,0.8,10110,"BOSTON PROPERTIES INC",2,NA,142,29,2,"2019-10-29",85058,4.2235478758812,2.26556947287586,1.7404290084601,0.378272077068686,0.234190205097362,1.30563599866425,0.4673,0.635,0.6258,-0.13,0.3,0.51,0.007,4.5433,2.3186,1.3024,"increase"
"Deutsche Bank Earlier Maintained Hold on Boston Properties, Raised Price Target to $148",0.5,0.7,10118,"BOSTON PROPERTIES INC",2,NA,131,29,2,"2019-10-10",85058,0.802010297775269,0.377420521037442,4.08082636220772,0.61378562822938,-0.22629204600868,-0.660404041306506,-0.5318,-0.9952,0.6199,0.59,-0.4,0.26,0.007,-0.8635,-1.6827,1.6759,"increase"
"Deutsche Bank Maintains Buy on Boyd Gaming, Lowers Price Target to $35",0.5,0.7,10126,"BOYD GAMING CORP",2,NA,131,30,0,"2019-10-23",79758,-2.08955034613609,3.05970756485037,1.86567165253908,1.04287546128035,0.538045272849708,-0.304877828692285,2.4465,2.1838,1.5787,0.25,-0.09,0.26,0.007,-0.1135,2.4126,0.1976,"decrease"
"Chinese Bitcoin Mining Maker Files For IPO In US",0.3,0.5,10142,"CITIGROUP INC",2,NA,119,30,1,"2019-10-29",70519,-0.164174474775791,3.08775948131583,3.41838683596374,0.574003253132105,1.78422303214669,1.57349822605453,-0.6794,-1.0461,1.457,-0.13,0.3,0.51,0.007,-0.3632,-1.1116,-1.7906,"uncertain"
"'Citigroup Offers Rare Pound Bond as Brexit Deal Prospects Fade' -Bloomberg",0.5,0.6,10150,"CITIGROUP INC",2,NA,127,35,1,"2019-10-16",70519,0.143882702104747,4.24459994534523,4.99280755305587,1.3952212408185,1.59772152805351,3.78898046117642,-2.4151,-2.3117,1.4353,-0.24,0.4,0.23,0.007,-2.3235,-1.1078,-0.7391,"uncertain"
"Citigroup Announces Redemption of $1.5B of Series N Preferred Stock",0.3,0.6,10158,"CITIGROUP INC",2,NA,125,35,1,"2019-10-15",70519,-2.41505354642868,1.17943890793699,2.62566016931893,0.199713837355375,2.36082055057862,4.16728090739185,1.3952,0.2021,1.4342,1.03,0.25,-0.25,0.007,-2.1096,-0.769,-1.2199,"uncertain"
"JP Morgan Maintains Overweight on Citigroup, Lowers Price Target to $77.5",0.3,0.6,10174,"CITIGROUP INC",2,NA,129,35,1,"2019-10-10",70519,2.15679928660393,1.42814889184966,5.36286834522666,1.55120296403766,-1.05649478772017,-1.10002931987099,1.7648,0.6205,1.4155,0.59,-0.4,0.26,0.007,0.8551,-0.7987,0.8143,"uncertain"
"Preparing For Big Purchases: Credit Card Vs. Personal Loan",0.3,0.5,10182,"CITIGROUP INC",2,NA,122,30,1,"2019-10-09",70519,1.76479667425156,3.06984980529277,7.44475259379564,-2.56786495447159,-2.61073449306901,-0.449768192452116,1.5512,0.3044,1.4132,0.92,-0.55,-0.09,0.007,0.9249,-0.4825,0.7214,"uncertain"
"UBS Maintains Buy on Citigroup, Raises Price Target to $93",0.7,0.85,10190,"CITIGROUP INC",2,NA,125,24,2,"2019-10-03",70519,2.21889577805996,2.87856958587869,4.34782873737019,-2.77329329401255,-4.0822230176737,-4.6069637593412,0.664,0.4809,1.4079,0.8,-0.22,-0.89,0.007,0.787,2.104,0.6848,"increase"
"This Day In Market History: The $700B TARP Bailout",0.5,0.5,10198,"CITIGROUP INC",2,NA,124,35,1,"2019-10-03",70519,2.21889577805996,2.87856958587869,4.34782873737019,-2.77329329401255,-4.0822230176737,-4.6069637593412,0.664,0.4809,1.4079,0.8,-0.22,-0.89,0.007,0.787,2.104,0.6848,"uncertain"
"China Automotive Systems Passes Supplier Evaluation By IVECO",0.7,0.8,10206,"CHINA AUTOMOTIVE SYSTEMS INC",2,NA,129,33,2,"2019-10-07",90313,-0.512820016592741,-1.56410528635942,-4.10256613324587,-2.97029428184032,-1.99999815000611,-5.08474645401411,-0.5102,-0.3696,0.3604,-0.41,0.16,-0.02,0.007,-0.3062,-2.2914,-5.4644,"increase"
"Camden National 8-K Shows Co. COO, CFO Deborah Jordan To Retire; Replacement Not Mentioned",0.5,0.7,10222,"CAMDEN NATIONAL CORP",2,NA,134,30,0,"2019-10-25",85418,1.12051609903574,2.33249580552677,2.423968330565,-1.09239770099521,-1.04735677610197,-1.11490708196589,0.6213,-0.1923,0.8999,0.51,0.27,0.08,0.007,0.3179,0.8992,-1.1548,"decrease"
"CACI Awarded $907M US Army Task Order To Provide Intelligence Analysis To US Forces In Afghanistan",0.75,0.85,10230,"CACI INTERNATIONAL INC",2,NA,130,35,2,"2019-10-31",20512,0.384357804432511,0.956424311743143,2.89608751861727,0.501250941306353,2.93834700669802,3.15112578520398,-0.3607,-0.1176,0.8322,-0.38,-0.26,-0.44,0.007,-0.506,0.6138,1.6754,"increase"
"UPDATE: CACI Raises FY20 Guidance: EPS From $11.52-$12.30 To $11.64-$12.42, Sales From $5.5B-$5.7B To $5.55B-$5.75B",0.6,0.8,10238,"CACI INTERNATIONAL INC",2,NA,162,35,2,"2019-10-30",20512,-0.360704306513071,0.062343854522906,1.95048316392341,2.42494102567434,2.63665856800646,2.76883655691966,0.5013,0.0077,0.8314,0.27,-0.37,-1.16,0.007,-0.1099,0.1555,1.2337,"increase"
"CACI Wins $250 Million Contract to Provide Logistics and Supply Chain System Support to the Marine Corps",0.7,0.85,10254,"CACI INTERNATIONAL INC",2,NA,129,24,2,"2019-10-28",20512,2.42494102567434,2.50744968771353,4.4143961852529,0.128782435785979,1.05839697334829,0.466101080991477,0.2067,-0.4626,0.8293,0.62,0.27,-0.24,0.007,2.149,1.3048,3.2492,"increase"
"CACI Int'l. Wins $250M Contract To Support Financial, Business Mgmt. System For Dept. Of Interior",0.7,0.85,10262,"CACI INTERNATIONAL INC",2,NA,134,29,2,"2019-10-24",20512,0.128782435785979,2.91141660308598,3.89568641103712,-0.58609270490706,-4.17260011341295,-4.4404006233872,0.9284,0.502,0.8336,0.25,-0.26,-0.89,0.007,0.1473,2.1864,2.9178,"increase"
"CACI Reports Partnership With BlackBerry For Secure, Certified Gov't. Mobile Communications App, No Terms Disclosed",0.6,0.8,10270,"CACI INTERNATIONAL INC",2,NA,132,35,2,"2019-10-23",20512,0.928418897092342,4.24287417848925,4.30786320431757,-3.60765159130096,-3.8770309138331,-4.48294034071878,-0.5861,-0.6877,0.8376,0.25,-0.09,0.26,0.007,-0.1857,1.6163,1.7641,"increase"
"Morgan Stanley Maintains Equal-Weight on CACI International, Raises Price Target to $235",0.5,0.7,10286,"CACI INTERNATIONAL INC",2,NA,128,35,2,"2019-10-10",20512,-0.0043558597099035,-1.27937445420669,-5.38729555159906,0.481043430045247,-0.736801891463612,-0.319605546530988,0.9311,0.635,0.8364,0.59,-0.4,0.26,0.007,-0.5205,-3.0765,-7.0989,"increase"
"CACI Wins $70M Task Order To Assist US Navy In Assessing Weapons, Combat Systems",0.7,0.85,10302,"CACI INTERNATIONAL INC",2,NA,129,33,2,"2019-10-03",20512,1.44792795181274,2.06529390460843,0.759496607781918,-0.75613153167069,-2.9490583084429,-1.34505393088965,0.3163,-0.5037,0.8338,0.8,-0.22,-0.89,0.007,-0.0901,1.2502,-2.4613,"increase"
"RBC Capital Initiates Coverage On Conagra Brands with Sector Perform Rating, Announces $30 Price Target",0.3,0.6,10310,"CONAGRA BRANDS INC",2,NA,134,35,1,"2019-10-17",56274,-0.876231398433447,-1.09528743564388,-0.465498862575941,-0.590841379016638,-3.09575442438609,-5.2446314347908,1.7459,1.7284,0.6933,0.37,0.8,-0.28,0.007,0.9651,0.0677999999999999,0.3387,"uncertain"
"Conagra Brands shares are trading lower in sympathy with weakness in the overall market and recession concerns.",0.6,0.8,10318,"CONAGRA BRANDS INC",2,NA,132,30,0,"2019-10-02",56274,-1.2009896337986,-0.777108215902855,-4.90992388062624,-3.91134545207024,-2.64201177459652,-4.90322740917282,-3.9688,-2.7315,0.6574,-1.73,0.9,-0.36,0.007,-4.307,-4.1217,-10.0065,"decrease"
"Conagra Brands shares are trading lower after the COO sold 26,099 shares at an average price of $31.00 per shares. When an insider sells shares, the market may perceive it as a sign of weak confidence in the company's outlook.",0.6,0.8,10326,"CONAGRA BRANDS INC",2,NA,163,34,0,"2019-10-01",56274,-3.96879278123379,-5.3934878451195,-8.14111163455389,1.32100265473127,-1.03225709816535,2.60869779958455,-3.9113,-3.0678,0.6262,-1.31,-0.46,-0.59,0.007,-5.7993,-7.183,-12.6697,"decrease"
"Morgan Stanley Maintains Equal-Weight on Cheesecake Factory, Raises Price Target to $45",0.5,0.7,10334,"CHEESECAKE FACTORY INC",2,NA,136,35,2,"2019-10-30",77902,0.215827696956694,3.46522720809359,3.15744592012297,4.1389100253582,4.31259817422249,9.31335704733418,-4.751,-4.1212,0.5752,0.27,-0.37,-1.16,0.007,-3.2938,-2.3285,-2.1914,"increase"
"Cheesecake Factory Q3 Adj. EPS $0.59 Beats $0.55 Estimate, Sales $586.5M Miss $594.63M Estimate",0.3,0.6,10342,"CHEESECAKE FACTORY INC",2,NA,151,35,1,"2019-10-29",77902,-4.75102365016937,2.60392726898893,-2.01997560449441,0.166785065084696,4.96879314438377,2.61166616834916,4.1389,3.8097,0.5736,-0.13,0.3,0.51,0.007,-0.3115,5.1339,0.7562,"uncertain"
"Morgan Stanley Maintains Equal-Weight on Cheesecake Factory, Lowers Price Target to $43",0.6,0.8,10350,"CHEESECAKE FACTORY INC",2,NA,137,35,0,"2019-10-18",77902,2.42573991417885,8.88572637692127,8.85977679967171,0.156243634410203,0.391536694366956,1.34386904872552,0.221,0.3421,0.5599,-0.49,-0.36,0.86,0.007,2.1425,7.8456,7.158,"decrease"
"Barclays Maintains Underweight on Cheesecake Factory, Lowers Price Target to $37",0.7,0.8,10358,"CHEESECAKE FACTORY INC",2,NA,137,30,0,"2019-10-18",77902,2.42573991417885,8.88572637692127,8.85977679967171,0.156243634410203,0.391536694366956,1.34386904872552,0.221,0.3421,0.5599,-0.49,-0.36,0.86,0.007,2.1425,7.8456,7.158,"decrease"
