"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"31207","AIG Reports Proposals To Launch New Syndicate At Lloyd's Serving US High Net Worth Market Which Will Start Writing Business Effective Jan. 1, 2020",0.6,0.8,4356,"AMERICAN INTERNATIONAL GROUP INC",8,"the launch of a new syndicate at lloyd's targeting the us high net worth market is likely to be seen as a positive development, indicating potential for revenue growth and market expansion.",167,75,2,"2019-10-23",66800,-0.169046106748283,-0.470366887748241,-1.0159941619335,4.45907598750643,-2.40146201103926,-1.35260237154464,-1.51683249867506,"increase"
"31208","Evercore ISI Group Initiates Coverage On American International Gr with In-Line Rating",0.2,0.6,4364,"AMERICAN INTERNATIONAL GROUP INC",8,"an 'in-line' rating typically suggests that the stock is expected to perform in line with the market or sector, which is generally neutral and may not significantly impact the stock price.",150,76,1,"2019-10-17",66800,-0.51527195610106,-0.166481966152787,-2.14576359305422,-2.03478031494859,-0.621799845248461,0.239810111342953,-0.147001153943027,"uncertain"
"31209","Albany Raises FY19 Adj. EPS Guidance From $3.05-$3.35 To $3.75-$3.95",0.7,0.9,4380,"ALBANY INTERNATIONAL CORP NEW",8,"raising the fy19 adjusted eps guidance from $3.05-$3.35 to $3.75-$3.95 indicates improved financial performance, which is likely to positively impact investor sentiment and increase the stock price.",165,75,2,"2019-10-29",11731,0.306447641924024,0.721002463251352,5.19369424322362,5.34033369110789,2.57764756679535,1.74607331165997,3.18745815431554,"increase"
"31210","Albany International Q3 Adj. EPS $1.17 Beats $0.79 Estimate, Sales $271.133M Beat $268.63M Estimate",0.7,0.9,4388,"ALBANY INTERNATIONAL CORP NEW",8,"albany international's q3 adjusted eps and sales both beat estimates, which is typically viewed positively by investors and likely to increase the stock price.",170,59,2,"2019-10-29",11731,0.306447641924024,0.721002463251352,5.19369424322362,5.34033369110789,2.57764756679535,1.74607331165997,3.18745815431554,"increase"
"31211","Baird Downgrades Albany International to Neutral, Lowers Price Target to $80",0.6,0.8,4396,"ALBANY INTERNATIONAL CORP NEW",8,"a downgrade from a reputable financial institution like baird typically signals a negative outlook on the stock, which can lead to a decrease in stock price as investors react to the lowered confidence and price target.",155,70,0,"2019-10-22",11731,-7.11888149380684,-1.47058861330152,1.98156044700704,7.27817088109286,-1.42628941684961,-4.33001496889768,-2.54935378172045,"decrease"
"31212","Ashford Reports Shareholders Approved Deal With Remington",0.5,0.7,4412,"ASHFORD INC",8,"shareholder approval of a deal generally indicates a positive strategic move, but the lack of detailed information about the deal introduces some uncertainty.",142,296,2,"2019-10-24",15028,-1.71093735843897,-3.11498083174229,9.52817206861762,-2.93174229185751,-0.49283429980278,-1.45226370234305,-1.11309000669206,"increase"
"31213","AAR Reports Expansion Of Its Component Repair Services Deal With BAE Systems, No Terms Disclosed",0.6,0.8,4420,"A A R CORP",8,"the expansion of aar's component repair services deal with bae systems suggests a positive development for aar, likely leading to increased revenue and business opportunities, which typically boosts investor confidence and stock price.",153,70,2,"2019-10-09",54594,1.63366291671991,-0.487093906849623,-0.194841302378956,-0.365322627854736,-1.77485905587673,-2.17917126822991,1.0570985466674,"increase"
"31214","Applied Industrial Technologies Reaffirms FY20 Adj. EPS Guidance Of $4.20-$4.50 vs $4.73 Est.",0.6,0.8,4428,"APPLIED INDUSTRIAL TECHS INC",8,"the reaffirmed eps guidance is below the market estimate, which is likely to lead to a decrease in the stock price.",165,288,0,"2019-10-30",29612,6.05533234775066,-1.82116590440273,2.60869585437671,3.57670257162535,0.771528063341975,1.53710736854178,1.91523646872807,"decrease"
"31215","Apartment Inv & Mgmt Raises FY19 AFFO Guidance From  $2.15-$2.23 To $2.18-$2.22",0.2,0.6,4444,"APARTMENT INVESTMENT & MGMT CO",8,"the guidance adjustment is minor and within a narrow range, making it difficult to predict a significant impact on the stock price.",172,55,1,"2019-10-31",80711,0.512825278565288,0.637752329930663,-3.49854578283669,-1.22084795301646,1.14857153967023,1.05496888084833,0.57100299718944,"uncertain"
"31216","UBS Maintains Buy on Assurant, Raises Price Target to $154",0.7,0.9,4460,"ASSURANT INC",8,"ubs maintaining a 'buy' rating and raising the price target to $154 is likely to be perceived positively by investors, leading to an increase in the stock price.",147,278,2,"2019-10-10",90038,0.592947006225586,0.191172421909869,0.318624763669062,0.653178009357624,1.20013244450092,-0.446711570604608,-1.56952276283965,"increase"
"31217","SunTrust Robinson Humphrey Maintains Buy on Assurant, Raises Price Target to $145",0.6,0.8,4468,"ASSURANT INC",8,"maintaining a 'buy' rating and raising the price target are positive signals that typically lead to an increase in stock price.",150,302,2,"2019-10-03",90038,1.36851444840431,2.49798223376274,1.48747287684123,1.8108370974488,-1.43768582493067,-3.0122404902906,-2.74169320902999,"increase"
"31218","Morgan Stanley Maintains Equal-Weight on Arthur J. Gallagher, Raises Price Target to $96",0.5,0.7,4476,"GALLAGHER ARTHUR J & CO",8,"morgan stanley maintaining an equal-weight rating but raising the price target to $96 suggests a positive outlook, which is likely to increase investor confidence and potentially lead to a moderate increase in the stock price.",163,75,2,"2019-10-25",38093,-1.92961525171995,0.279485760256648,2.31414175485591,1.90050836472428,1.17581533268094,1.7060646455902,0.97420264393786,"increase"
"31219","CORRECTION: Arthur J. Gallagher Q3 Adj. EPS $0.80",0.3,0.5,4484,"GALLAGHER ARTHUR J & CO",8,"the news is a correction of the q3 adjusted eps to $0.80, but without context on whether this is above or below market expectations, the impact on the stock price is uncertain.",161,79,1,"2019-10-24",38093,1.17581533268094,-1.92961525171995,0.0109661723315612,-0.17541482041491,0.524087017402053,-0.19926964569561,0.670015044332395,"uncertain"
"31220","Arthur J. Gallagher Acquires Swedish Broker Proinova, Terms Not Disclosed",0.5,0.7,4500,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally viewed positively as they can lead to growth and expansion, but the lack of disclosed terms introduces some uncertainty.",160,56,2,"2019-10-14",38093,0.238689570687711,0.374185503460467,2.42657820205352,1.71220608986373,0.583059480413795,0.755844776062342,1.40617932510181,"increase"
"31221","Arthur J. Gallagher Reports Purchase Of The Doyle Group, No Terms Disclosed",0.4,0.7,4508,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally perceived positively as they can lead to growth and expansion, but the lack of disclosed terms introduces some uncertainty.",159,56,2,"2019-10-10",38093,0.171783694531769,0.583059480413795,2.01212085626092,4.27574919007527,0.645455904304981,-1.40017830553469,-1.90967985596158,"increase"
"31222","Arthur J. Gallagher Reports Purchase Of Horseshoe Insurance Services Holdings, No Terms Disclosed",0.5,0.7,4516,"GALLAGHER ARTHUR J & CO",8,"acquisitions are generally viewed positively as they can lead to growth and expansion, but the lack of disclosed terms introduces some uncertainty.",161,56,2,"2019-10-03",38093,0.903508346527815,2.19262540340424,0.413271241159419,2.43370761425663,-1.83079428970814,-3.61728008141127,-2.79247343537229,"increase"
"31223","Arthur J. Gallagher & Co. Acquires Anthony Hodges Consulting Limited, Terms Not Disclosed",0.5,0.7,4524,"GALLAGHER ARTHUR J & CO",8,"the acquisition of anthony hodges consulting limited is likely to be seen as a positive growth strategy, but the lack of disclosed terms introduces some uncertainty.",163,345,2,"2019-10-02",38093,-1.83079428970814,0.903508346527815,1.14675988681214,2.8726927386979,-1.81980263441801,-0.979613860279327,-2.07127003344979,"increase"
"31224","DA Davidson Maintains Buy on Akamai Technologies, Raises Price Target to $105",0.6,0.8,4540,"AKAMAI TECHNOLOGIES INC",8,"da davidson's maintained 'buy' rating and increased price target to $105 are positive signals likely to boost investor confidence and increase the stock price.",154,308,2,"2019-10-29",87299,-1.77693776786327,-0.568892946466804,-0.113776875353577,-3.60677913344133,0.370164704509079,-0.111630336970769,-0.820214848738476,"increase"
"31225","Credit Suisse Maintains Neutral on Akamai Technologies, Raises Price Target to $85",0.3,0.6,4548,"AKAMAI TECHNOLOGIES INC",8,"the raised price target to $85 suggests a positive outlook, but the neutral rating tempers the overall impact.",154,345,2,"2019-10-29",87299,-1.77693776786327,-0.568892946466804,-0.113776875353577,-3.60677913344133,0.370164704509079,-0.111630336970769,-0.820214848738476,"increase"
"31226","Morgan Stanley Maintains Overweight on Akamai Technologies, Raises Price Target to $103",0.6,0.8,4556,"AKAMAI TECHNOLOGIES INC",8,"morgan stanley maintaining an overweight rating and raising the price target to $103 is a positive signal that can increase investor confidence and likely lead to an increase in akamai technologies' stock price.",155,68,2,"2019-10-29",87299,-1.77693776786327,-0.568892946466804,-0.113776875353577,-3.60677913344133,0.370164704509079,-0.111630336970769,-0.820214848738476,"increase"
"31227","Akamai Technologies Q3 Earnings Preview",0.3,0.5,4572,"AKAMAI TECHNOLOGIES INC",8,"the headline 'akamai technologies q3 earnings preview' does not provide specific details about the earnings, making the impact on the stock price uncertain.",146,317,1,"2019-10-28",87299,0.37016470450908,-1.77693776786327,-2.20161062120087,-4.79436831228911,-0.480018183588982,-1.18598943894538,0.0673534555929222,"uncertain"
"31228","Akamai Issues Press Release Highlighting Traffic On Its Global Content Delivery Network Reached A New Peak Last Week, 106 Terabits Per Second",0.6,0.8,4588,"AKAMAI TECHNOLOGIES INC",8,"the news highlights a significant achievement in akamai's network performance, which is likely to be perceived positively by investors as it demonstrates the company's capability to handle high traffic volumes, potentially leading to increased demand for its services.",168,73,2,"2019-10-21",87299,0.415252149105072,-3.04712485522032,-2.62269669805369,-4.76656575018835,0.186124152969569,0.637855279972821,0.197087781801031,"increase"
"31229","Tech Data Forms Partnership With Akamai Technologies To Provide 'Defense-in-Depth Capabilities'",0.6,0.8,4596,"AKAMAI TECHNOLOGIES INC",8,"the partnership with tech data to provide 'defense-in-depth capabilities' is likely to be viewed positively by investors as it suggests potential for increased business opportunities and enhanced security offerings, which can drive revenue growth.",155,81,2,"2019-10-09",87299,1.62186715751886,-0.267854752019048,1.48437711840377,0.691967423635353,-2.28305999189615,-3.01397570993599,-3.00330390091162,"increase"
"31230","Akamai Technologies Accelerates Development Of Solution To Protect Websites From Magecart And Credit Card Skimming With Planned Acquisition Of ChameleonX",0.6,0.8,4604,"AKAMAI TECHNOLOGIES INC",8,"the planned acquisition of chameleonx to enhance cybersecurity solutions is likely to be viewed positively by investors, indicating growth potential and a proactive approach to addressing market needs.",165,469,2,"2019-10-09",87299,1.62186715751886,-0.267854752019048,1.48437711840377,0.691967423635353,-2.28305999189615,-3.01397570993599,-3.00330390091162,"increase"
"31231","Acadia Realty Trust Q3 EPS $0.12 Beats $0.09 Estimate, FFO $0.34",0.6,0.8,4612,"ACADIA REALTY TRUST",8,"the news reports that acadia realty trust's q3 eps of $0.12 beat the estimate of $0.09, and ffo of $0.34, which is generally positive and likely to increase the stock price.",160,77,2,"2019-10-23",79235,-0.579414004459977,-1.95406135171652,-2.87967133992278,-3.80528144849117,-0.170123297721148,2.15877730635565,2.40837881202891,"increase"
"31232","Air Lease Reports Lease Placement Of 6 New Airbus A321neo Aircraft With China Air, No Terms Disclosed",0.6,0.8,4620,"AIR LEASE CORP",8,"the lease placement of 6 new airbus a321neo aircraft with china air is likely to be viewed positively by investors as it indicates business growth and revenue generation for air lease corp.",156,66,2,"2019-10-24",12641,0.294653372839093,0.994347222149372,-0.61017045890106,5.31073106365101,1.28557747229934,1.65898014993899,3.68977611170918,"increase"
"31233","Bank of America Downgrades Albemarle to Underperform",0.7,0.9,4636,"ALBEMARLE CORP",8,"a downgrade from a major financial institution like bank of america typically signals a negative outlook, which can lead to a decrease in stock price as investors react to the perceived increased risk or reduced potential for returns.",150,71,0,"2019-10-28",80191,0.235888548195362,-1.1139047332108,6.21273175829054,6.25980757193438,-8.43772068619728,-5.73673132463982,-4.79113743099138,"decrease"
"31234","Albemarle shares are trading lower after the company cut its FY19 EPS and sales guidance. The company also issued Q3 sales guidance below analyst estimates.",0.7,0.9,4652,"ALBEMARLE CORP",8,"the news indicates that albemarle corp has cut its full-year eps and sales guidance and issued q3 sales guidance below analyst estimates, which typically leads to a decrease in stock price as it signals weaker-than-expected financial performance.",168,86,0,"2019-10-25",80191,-8.43772068619728,0.235888548195362,1.41531340323251,6.9036058696234,2.94989310204983,3.98262612348073,3.286732823812,"decrease"
"31235","Albemarle Sees Prelim. Adj. Q3 EPS $1.53 vs $1.62 Est.",0.6,0.8,4660,"ALBEMARLE CORP",8,"the preliminary adjusted q3 eps of $1.53 is below the estimated $1.62, which is likely to disappoint investors and lead to a decrease in albemarle corp's stock price.",161,76,0,"2019-10-24",80191,2.94989310204983,-8.43772068619728,-12.5413903880741,2.79337998931117,1.00314142182469,0.327188024788216,0.491586247811648,"decrease"
"31236","Albemarle Cuts Prelim. FY19 Adj. EPS From $6.25-$6.65 To $6.00-$6.20 vs $6.27 Est., Cuts Prelim. Sales Guidance From $3.65B-$3.85B To $3.6B-$3.7B vs $3.63B Est.",0.6,0.8,4668,"ALBEMARLE CORP",8,"the reduction in both eps and sales guidance below estimates is likely to negatively impact investor sentiment, leading to a decrease in stock price.",210,66,0,"2019-10-24",80191,2.94989310204983,-8.43772068619728,-12.5413903880741,2.79337998931117,1.00314142182469,0.327188024788216,0.491586247811648,"decrease"
"31237","Wells Fargo Initiates Coverage On Albemarle with Market Perform Rating, Announces $75 Price Target",0.5,0.7,4676,"ALBEMARLE CORP",8,"the 'market perform' rating and the $75 price target from wells fargo are likely to be perceived as neutral to slightly negative, as they suggest limited upside potential compared to current market expectations.",158,78,0,"2019-10-16",80191,-0.427288794890046,0.94702485948801,-0.177571394684239,-7.26546830800003,0.458859093487263,-1.50921618703164,3.68164308359298,"decrease"
"31238","Citigroup Maintains Neutral on Albemarle, Lowers Price Target to $73",0.6,0.8,4684,"ALBEMARLE CORP",8,"citigroup's lowered price target to $73 is a negative signal that is likely to decrease albemarle corp's stock price.",155,301,0,"2019-10-09",80191,-0.156989460811019,2.92452927678823,6.25786679610665,6.06918322007508,-3.01461555063725,-3.95054116629969,-5.25063566083508,"decrease"
"31239","Buckingham Maintains Neutral on Albemarle, Lowers Price Target to $75",0.6,0.8,4692,"ALBEMARLE CORP",8,"the news indicates that buckingham has maintained a neutral rating but lowered the price target to $75, which is likely to be perceived negatively by investors and could lead to a decrease in albemarle corp's stock price.",155,83,0,"2019-10-03",80191,0.991443078964949,-1.35356774553657,-2.63275941277777,1.472553531083,-2.54720821976662,-4.24337910271644,-2.30407957898517,"decrease"
"31240","UBS Maintains Buy on Albemarle, Lowers Price Target to $105",0.4,0.7,4700,"ALBEMARLE CORP",8,"while ubs maintains a 'buy' rating, the lowering of the price target to $105 suggests a less optimistic outlook, which is likely to negatively impact investor sentiment and cause a decrease in the stock price.",155,72,0,"2019-10-02",80191,-2.54720821976662,0.991443078964949,-4.46147089896911,1.517202991133,-1.74050517380238,0.249483505131098,1.66690725054679,"decrease"
"31241","Aldeyra Therapeutics Shares Resume Trade, Up 13%",0.6,0.8,4708,"ALDEYRA THERAPEUTICS INC",8,"the news indicates that aldeyra therapeutics shares have resumed trading and are up 13%, suggesting positive market sentiment and a likely increase in stock price.",157,70,2,"2019-10-31",14647,-1.06194587424398,5.00893965363503,3.04114621498721,7.69230432094072,-1.90972443670034,-3.91156492704533,-3.25342559212104,"increase"
"31242","Aldeyra Therapeutics Reports Expanded Results From Co.'s Allergen Chamber Clinical Methods Trial; Says Will Initiate Phase 3 INVIGORATE Trial In Patients With Allergic Conjunctivitis",0.6,0.8,4716,"ALDEYRA THERAPEUTICS INC",8,"the announcement of expanded results from a clinical trial and the initiation of a phase 3 trial are positive developments, indicating progress in the company's drug development pipeline, which is likely to boost investor confidence and increase the stock price.",185,74,2,"2019-10-31",14647,-1.06194587424398,5.00893965363503,3.04114621498721,7.69230432094072,-1.90972443670034,-3.91156492704533,-3.25342559212104,"increase"
"31243","Aldeyra Therapeutics Shares Halted News Pending",0.5,0.5,4724,"ALDEYRA THERAPEUTICS INC",8,"the impact on aldeyra therapeutics' stock price is uncertain because the nature of the pending news has not been disclosed, and it could be either positive or negative.",155,329,1,"2019-10-31",14647,-1.06194587424398,5.00893965363503,3.04114621498721,7.69230432094072,-1.90972443670034,-3.91156492704533,-3.25342559212104,"uncertain"
"31244","Cantor Fitzgerald Assumes Aldeyra Therapeutics at Overweight, Announces $33 Price Target",0.6,0.8,4732,"ALDEYRA THERAPEUTICS INC",8,"analyst upgrades and positive price targets typically lead to an increase in stock price as they signal confidence in the company's future performance.",163,64,2,"2019-10-22",14647,2.05479245632887,-0.503359222784638,-3.35570146589791,2.01342102302677,3.18021737039089,-1.68350035489877,1.74216686292052,"increase"
"31245","4 Stocks To Watch For October 14, 2019",0.5,0.7,4740,"ALDEYRA THERAPEUTICS INC",8,"being listed as a stock to watch generally implies increased investor interest and potential for positive movement, leading to a likely increase in stock price.",156,360,2,"2019-10-14",14647,-0.3868468105793,9.9029079079628,13.3980592818206,14.1747576072829,-1.52380811050534,-0.19304542675217,-2.26842887095193,"increase"
"31246","Alamo Group Q3 EPS $1.54 Down From $1.75 YoY, Sales $271.829M Up From $257.572M YoY",0.3,0.6,4748,"ALAMO GROUP INC",8,"while sales have increased year-over-year, the decrease in eps may cause mixed reactions among investors, leading to uncertainty in the stock price movement.",168,68,1,"2019-10-30",78950,1.53389163315296,-17.4811214208603,-14.4673989093834,-14.6215569449711,3.27325239777565,5.11681580271373,4.01302424761709,"uncertain"
"31247","Sidoti & Co. Maintains Buy on Alamo Group, Raises Price Target to $150",0.6,0.8,4756,"ALAMO GROUP INC",8,"a 'buy' rating and an increased price target from an analyst firm like sidoti & co. generally signals positive sentiment and can lead to an increase in stock price.",153,64,2,"2019-10-25",78950,-1.05006182566285,1.78513154387474,-9.82230585352737,-11.5992091237102,-0.0488204270368441,-0.243607839474735,1.39484542836894,"increase"
"31248","Align Technology shares are trading lower potentially on profit-taking as the stock rose approximately 13% on better-than-expected Q3 EPS and sales results.",0.6,0.8,4772,"ALIGN TECHNOLOGY INC",8,"the news indicates that align technology shares are trading lower due to profit-taking despite better-than-expected q3 eps and sales results, suggesting a decrease in stock price at the time of the news.",161,79,0,"2019-10-25",88860,-2.44117379188538,2.89259310811758,5.61262367777127,6.79596038273198,14.698851108551,16.7930684279707,18.7726191432887,"decrease"
"31249","Barclays Maintains Overweight on Align Tech, Lowers Price Target to $272",0.3,0.5,4812,"ALIGN TECHNOLOGY INC",8,"the maintained 'overweight' rating is positive, but the lowered price target introduces caution, leading to an uncertain overall impact on the stock price.",150,390,1,"2019-10-07",88860,1.60801708698273,-0.113810342736542,11.1863854850168,13.8366482215063,-1.7210628837347,1.02364183064239,-0.389471636915928,"uncertain"
"31250","Allegiant Announces Aircraft Base In Nashville",0.6,0.8,4820,"ALLEGIANT TRAVEL CO",8,"the announcement of a new aircraft base in nashville suggests company growth and market expansion, which is generally viewed positively by investors.",146,367,2,"2019-10-29",91659,-1.77452340722084,-0.0834720907732844,-0.327929323240261,0.292156844915881,2.75003463029861,10.6037013438972,11.8132355492159,"increase"
"31251","Buckingham Maintains Buy on Allegiant Travel, Raises Price Target to $206",0.6,0.8,4828,"ALLEGIANT TRAVEL CO",8,"a 'buy' rating and an increased price target from a reputable analyst typically signals positive sentiment and can lead to an increase in stock price.",154,67,2,"2019-10-25",91659,7.64346867799759,2.75003463029861,0.956800911177691,1.28776915541224,1.09357479959726,0.882183959481608,0.934951269104722,"increase"
"31252","Allegiant Travel shares are traidng higher after the company reported better-than-expected Q3 EPS and sales results.",0.7,0.9,4836,"ALLEGIANT TRAVEL CO",8,"the news reports that allegiant travel shares are trading higher after the company reported better-than-expected q3 eps and sales results, which typically leads to an increase in stock price as it indicates strong financial performance.",162,72,2,"2019-10-24",91659,1.09357479959726,7.64346867799759,8.38838978410939,8.90010970868336,-0.20910413004458,-0.156907628211778,0.467109709208802,"increase"
"31253","Allegiant Travel Reports Is In Talks With Potential Buyers For Teesnap",0.5,0.7,4844,"ALLEGIANT TRAVEL CO",8,"the news that allegiant travel co is in talks with potential buyers for teesnap suggests a potential divestiture, which could be seen positively by investors as it may indicate a strategic move to streamline operations or raise capital, potentially leading to an increase in stock price.",153,84,2,"2019-10-24",91659,1.09357479959726,7.64346867799759,8.38838978410939,8.90010970868336,-0.20910413004458,-0.156907628211778,0.467109709208802,"increase"
"31254","Morgan Stanley Maintains Equal-Weight on Allegiant Travel, Raises Price Target to $164",0.4,0.7,4860,"ALLEGIANT TRAVEL CO",8,"the raised price target by morgan stanley suggests a positive outlook, but the maintained 'equal-weight' rating tempers the overall impact.",156,370,2,"2019-10-10",91659,0.504778558388352,0.462065497413278,2.06924009795662,3.3817739026851,0.541347311809659,-0.0941362407417711,0.657137849067047,"increase"
"31255","Allegiant Late Tuesday Reported September Passenger Traffic Down 0.8 % YoY,  Revenue Passenger Miles Down 5.1% YoY, Available Seat Miles Down 5.6% YoY",0.6,0.8,4868,"ALLEGIANT TRAVEL CO",8,"the reported decrease in passenger traffic, revenue passenger miles, and available seat miles suggests a decline in operational performance, which is likely to negatively impact investor sentiment and lead to a decrease in stock price.",181,70,0,"2019-10-09",91659,0.541347311809659,0.504778558388352,1.70278551187524,2.77965057284866,-0.632061902433634,0.115167083347578,0.667572003490724,"decrease"
"31256","Morgan Stanley Maintains Equal-Weight on Allegiant Travel, Raises Price Target to $152",0.3,0.7,4876,"ALLEGIANT TRAVEL CO",8,"the increase in the price target to $152 is a positive signal, although the maintained 'equal-weight' rating moderates the impact.",156,295,2,"2019-10-02",91659,-0.546552054584026,-1.61517560482025,-0.422226946845405,1.2733689457517,0.247223768383265,0.677757666562173,0.367944249935936,"increase"
"31257","HC Wainwright & Co. Maintains Buy on Alimera Sciences, Lowers Price Target to $1",0.5,0.7,4884,"ALIMERA SCIENCES INC",8,"while hc wainwright & co. maintains a buy rating, the lowering of the price target to $1 suggests a less optimistic outlook, which is likely to negatively impact investor sentiment and decrease the stock price.",159,82,0,"2019-10-31",93339,-21.0584953427315,5.85744976997375,-3.14043287810204,7.62173861061193,4.87876124680042,-0.277782307066998,-2.12650281151074,"decrease"
"31258","Alimera Sciences Reports Equity Purchase Deal For Up To $20M With Lincoln Park Capital",0.5,0.7,4900,"ALIMERA SCIENCES INC",8,"an equity purchase deal for up to $20m with lincoln park capital suggests a positive influx of capital, which can be seen as a sign of financial stability and potential for growth, likely leading to an increase in stock price.",154,84,2,"2019-10-25",93339,-0.864863395690918,-1.85387022793293,-18.2115582935319,-34.5692502693654,0,2.77777500450611,2.49307569587058,"increase"
"31259","Alimera Reports Marketing Authorization for ILUVIEN In Portugal For Treatment Of Non-Infectious Posterior Uveitis",0.6,0.8,4908,"ALIMERA SCIENCES INC",8,"the marketing authorization for iluvien in portugal for the treatment of non-infectious posterior uveitis is likely to increase alimera sciences inc's stock price as it represents an expansion of their market and potential for increased revenue.",161,79,2,"2019-10-03",93339,-0.568181276321411,-5.47885894775391,-6.65142853919687,-17.9085731933455,-10.2040842175484,-22.3026636166109,-16.8241949055555,"increase"
"31260","Alimera Sciences To Present ILUVIEN Clinical Data At American Academy Of Ophthalmology Annual Meeting Oct. 12-15",0.3,0.6,4924,"ALIMERA SCIENCES INC",8,"the announcement of presenting clinical data at a major conference could be positive, but the actual impact on the stock price will depend on the content and reception of the data presented.",163,65,1,"2019-10-01",93339,-13.4734183549881,-10.2040842175484,-18.3673474526675,-18.3673475218018,7.05103799700737,3.09484057969387,1.07085170366175,"uncertain"
"31261","Alaska Air Soars In Q3",0.6,0.8,4940,"ALASKA AIRGROUP INC",8,"the headline 'alaska air soars in q3' suggests strong financial performance in the third quarter, which is likely to positively impact investor sentiment and increase the stock price.",144,65,2,"2019-10-25",28804,4.08667474985123,-2.08187494426966,-1.98406903149658,-0.558895549829908,-0.217677420005202,-0.621477506833101,-0.40556020767607,"increase"
"31262","Alaska Air Group Q3 Adj. EPS $2.63 Beats $2.5 Estimate, Sales $2.39B Beat $2.38B Estimate",0.6,0.8,4956,"ALASKA AIRGROUP INC",8,"the news reports that alaska air group's q3 adjusted eps and sales both beat estimates, which is generally positive and likely to increase the stock price.",169,60,2,"2019-10-24",28804,-0.217677420005202,4.08667474985123,0.974401118383361,3.1559019281227,-0.404680985957384,-0.18829265827146,3.0969591075986,"increase"
"31263","Buckingham Maintains Buy on Alaska Air Group, Raises Price Target to $88",0.6,0.8,4964,"ALASKA AIRGROUP INC",8,"a 'buy' rating and an increased price target from a reputable analyst typically signals positive sentiment and can lead to an increase in stock price.",152,58,2,"2019-10-21",28804,3.29144932329655,0.217267568223178,1.50637451840474,2.3030075187314,-0.209028087556362,0.0149551165820049,-0.72776695138782,"increase"
"31264","Alaska Air Narrows Q3 Revenue Per ASM Growth Guidance From 3-5% To ~4.4%, Cost Per ASM Ex Items From ~5% To ~3.4%",0.6,0.8,4972,"ALASKA AIRGROUP INC",8,"the narrowing of revenue per asm growth guidance to 4.4% and the reduction in cost per asm ex items to 3.4% are positive indicators of improved financial performance, likely leading to an increase in stock price.",174,85,2,"2019-10-10",28804,1.20105538517237,1.84957552701235,3.23675424857015,5.98027904858422,1.47198531776667,0.234524018346249,0.944736793705458,"increase"
"31265","Morgan Stanley Maintains Overweight on Alaska Air Group, Raises Price Target to $76",0.6,0.8,4988,"ALASKA AIRGROUP INC",8,"morgan stanley maintaining an overweight rating and raising the price target to $76 is a positive signal that can boost investor confidence and likely increase the stock price.",153,61,2,"2019-10-10",28804,1.20105538517237,1.84957552701235,3.23675424857015,5.98027904858422,1.47198531776667,0.234524018346249,0.944736793705458,"increase"
"31266","Morgan Stanley Maintains Overweight on Alaska Air Group, Lowers Price Target to $74",0.4,0.7,4996,"ALASKA AIRGROUP INC",8,"while morgan stanley maintains an 'overweight' rating, the lowering of the price target to $74 suggests a less optimistic outlook, which could lead to a decrease in stock price.",154,67,0,"2019-10-02",28804,-3.43340374529362,-0.669645983725786,2.21619802184412,6.55293447821754,0.0616134377196431,1.19974549350876,0.588504366854226,"decrease"
"31267","Alkermes shares are trading higher on continued strength after the company on Wednesday reported strong Q3 results.",0.7,0.9,5004,"ALKERMES PLC",8,"the news reports that alkermes shares are trading higher due to strong q3 results, which typically leads to increased investor confidence and a rise in stock price.",155,67,2,"2019-10-24",76736,4.5856773853302,-0.102566450368613,0.153849647315374,1.02564477058009,1.05690890923142,1.2764835270302,2.72727739450045,"increase"
"31268","Alkermes PLC shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.",0.7,0.9,5012,"ALKERMES PLC",8,"the news reports that alkermes plc shares are trading higher after the company reported better-than-expected q3 eps and sales results, which typically leads to a positive market reaction and an increase in stock price.",157,72,2,"2019-10-23",76736,1.05690890923142,4.5856773853302,7.10645668534808,5.65835491620859,0.217278185300529,1.65289885006215,4.06092066131027,"increase"
"31269","Alkermes Sees $150M In Cost Savings From Restructuring",0.6,0.8,5020,"ALKERMES PLC",8,"cost savings from restructuring are generally viewed positively by investors as they can lead to improved profitability, which is likely to increase the stock price.",150,57,2,"2019-10-23",76736,1.05690890923142,4.5856773853302,7.10645668534808,5.65835491620859,0.217278185300529,1.65289885006215,4.06092066131027,"increase"
"31270","Alkermes to Collaborate with Fred Hutchinson Cancer Research Center on Immuno-Oncology Drug Candidate ALKS 4230",0.5,0.7,5044,"ALKERMES PLC",8,"the collaboration with a reputable institution in the promising field of immuno-oncology is likely to be viewed positively by investors, though the early stage of development and lack of financial details introduce some uncertainties.",160,446,2,"2019-10-21",76736,1.43250813707709,0.217278185300529,6.19228371848832,9.6686622174629,2.3688668385148,-0.411526886848057,-1.38549890408868,"increase"
