custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
6364,SALESFORCE INC,Tableau CEO On Synergies With Salesforce: The 'Best Of Both Worlds',7,increase,0.8,0.7,"the positive remarks from the tableau ceo about synergies with salesforce suggest a strong collaborative future, which is likely to boost investor confidence in salesforce's growth potential.",2.0
6365,SALESFORCE INC,Tableau CEO On Synergies With Salesforce: The 'Best Of Both Worlds',8,increase,0.8,0.7,"the positive remarks from tableau's ceo about synergies with salesforce suggest a strong collaboration that could enhance salesforce's market position and growth potential, likely boosting investor sentiment.",2.0
6366,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,0,decrease,0.85,0.7,,0.0
6367,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,2,decrease,0.85,0.7,,0.0
6368,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,3,decrease,0.85,0.7,,0.0
6369,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,4,decrease,0.85,0.7,,0.0
637,TUPPERWARE BRANDS CORP,"Citigroup Maintains Neutral on Tupperware Brands, Lowers Price Target to $20",1,decrease,0.7,0.5,,0.0
6370,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,5,decrease,0.85,0.7,,0.0
6371,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,6,decrease,0.8,0.7,"a downgrade from an analyst typically signals a less favorable outlook for the company's stock, which can lead to decreased investor sentiment.",0.0
6372,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,7,decrease,0.8,0.7,"a downgrade from an analyst typically signals a less favorable outlook for the company's stock, which can lead to decreased investor sentiment.",0.0
6373,CISCO SYSTEMS INC,William Blair Downgrades Cisco Systems to Market Perform,8,decrease,0.8,0.7,"a downgrade from an analyst typically signals a less favorable outlook for the company's stock, which can lead to decreased investor sentiment.",0.0
6374,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,0,increase,0.8,0.7,,2.0
6375,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,2,increase,0.8,0.6,,2.0
6376,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,3,increase,0.85,0.7,,2.0
6377,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,4,increase,0.8,0.7,,2.0
6378,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,5,increase,0.85,0.7,,2.0
6379,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,6,increase,0.8,0.7,"the tariff exemption for bifacial solar panels is likely to reduce costs for canadian solar inc., potentially boosting their competitiveness and profitability in the u.s. market.",2.0
638,TEXAS ROADHOUSE INC,"Deutsche Bank Initiates Coverage On Texas Roadhouse with Hold Rating, Announces $56 Price Target",1,decrease,0.7,0.3,,0.0
6380,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,7,increase,0.8,0.7,"the tariff exemption for bifacial solar panels is likely to benefit canadian solar inc. by reducing costs and enhancing competitiveness in the u.s. market, which can positively influence investor sentiment.",2.0
6381,CANADIAN SOLAR INC,US Grants Tariff Exemption For Bifacial Solar Panels,8,increase,0.8,0.7,"the tariff exemption for bifacial solar panels is likely to reduce costs for canadian solar inc., potentially boosting their competitiveness and investor sentiment.",2.0
6382,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",0,uncertain,0.6,0.3,,1.0
6383,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",2,uncertain,0.6,0.3,,1.0
6384,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",3,uncertain,0.7,0.3,,1.0
6385,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",4,uncertain,0.6,0.3,,1.0
6386,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",5,uncertain,0.6,0.3,,1.0
6387,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",6,uncertain,0.6,0.3,"while maintaining a 'buy' rating suggests positive sentiment, the lowering of the price target may create mixed feelings among investors regarding future performance.",1.0
6388,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",7,decrease,0.8,0.6,"while maintaining a 'buy' rating suggests positive sentiment, the lowering of the price target to $87 may indicate reduced expectations for the stock's future performance, likely leading to a decrease in investor sentiment.",0.0
6389,C S X CORP,"Deutsche Bank Maintains Buy on CSX, Lowers Price Target to $87",8,uncertain,0.6,0.3,"while maintaining a 'buy' rating suggests positive sentiment, the lowering of the price target may create mixed feelings among investors.",1.0
639,UNITIL CORP,Janney Capital Downgrades Unitil to Neutral,1,decrease,0.7,0.5,,0.0
6390,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",0,increase,0.8,0.6,,2.0
6391,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",2,increase,0.8,0.6,,2.0
6392,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",3,increase,0.8,0.6,,2.0
6393,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",4,increase,0.8,0.6,,2.0
6394,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",5,increase,0.85,0.7,,2.0
6395,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",6,increase,0.8,0.6,the initiation of coverage with a 'buy' rating and a price target of $2.50 is likely to boost investor sentiment as it suggests positive future performance expectations for charles & colvard ltd.,2.0
6396,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",7,increase,0.8,0.6,the initiation of coverage with a 'buy' rating and a price target of $2.50 is likely to boost investor sentiment as it suggests positive future performance expectations for charles & colvard ltd.,2.0
6397,CHARLES & COLVARD LTD,"Roth Capital Initiates Coverage On Charles & Colvard with Buy Rating, Announces $2.50 Price Target",8,increase,0.8,0.6,the initiation of coverage with a 'buy' rating and a price target of $2.50 is likely to boost investor sentiment as it suggests positive future performance expectations for charles & colvard ltd.,2.0
6398,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",0,increase,0.8,0.6,,2.0
6399,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",2,increase,0.8,0.6,,2.0
64,NATIONAL BEVERAGE CORP,National Beverage Shares Fall Amid LaCroix Suit Over Chemical Content,1,decrease,0.8,0.5,,0.0
640,WALGREENS BOOTS ALLIANCE INC,A Walgreens Analyst's Takeaways From Q3 Earnings,1,uncertain,0.6,0.3,,1.0
6400,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",3,increase,0.85,0.7,,2.0
6401,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",4,increase,0.85,0.7,,2.0
6402,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",5,increase,0.85,0.7,,2.0
6403,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",6,increase,0.8,0.7,"the maintenance of a 'buy' rating and an increase in the price target typically signals positive sentiment and confidence in the company's future performance, likely boosting investor interest.",2.0
6404,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",7,increase,0.8,0.7,"the maintenance of a 'buy' rating and an increase in the price target typically signals positive sentiment and confidence in the company's future performance, likely boosting investor interest.",2.0
6405,DUPONT DE NEMOURS INC,"Deutsche Bank Maintains Buy on DuPont de Nemours, Raises Price Target to $88",8,increase,0.8,0.7,"the maintenance of a 'buy' rating and an increase in the price target typically signals positive sentiment and confidence in the company's future performance, likely boosting investor sentiment.",2.0
6406,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,0,increase,0.7,0.6,,2.0
6407,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,2,increase,0.7,0.6,,2.0
6408,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,3,increase,0.75,0.6,,2.0
6409,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,4,increase,0.75,0.6,,2.0
641,WALGREENS BOOTS ALLIANCE INC,"JP Morgan Maintains Overweight on Walgreens Boots Alliance, Lowers Price Target to $73",1,decrease,0.7,0.5,,0.0
6410,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,5,increase,0.75,0.6,,2.0
6411,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,6,increase,0.7,0.6,"the announcement of farm trade-aide payments suggests increased financial support for farmers, which could lead to higher demand for agricultural equipment, positively impacting deere & co's sales and investor sentiment.",2.0
6412,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,7,increase,0.7,0.6,"the announcement of farm trade-aide payments suggests increased financial support for farmers, which could lead to higher demand for agricultural equipment, positively impacting deere & co's sales and investor sentiment.",2.0
6413,DEERE & CO,US Ag Secretary Perdue Says Farm Trade-Aide Payments Can Begin Within 2 Months,8,increase,0.8,0.6,"the announcement of farm trade-aide payments suggests increased financial support for farmers, which could lead to higher demand for agricultural equipment, positively impacting deere & co's sales.",2.0
6414,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,0,increase,0.7,0.6,,2.0
6415,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,2,increase,0.7,0.6,,2.0
6416,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,3,increase,0.75,0.6,,2.0
6417,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,4,increase,0.7,0.6,,2.0
6418,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,5,increase,0.75,0.6,,2.0
6419,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,6,uncertain,0.6,0.3,"the option alert indicates some bullish sentiment with the call sweep, but the overall market reaction will depend on the upcoming earnings report and how it aligns with investor expectations.",1.0
642,WESTERN DIGITAL CORP,"Benchmark Analyst Mark Miller Tells Benzinga Strength In Western Digital Is Tied To Jun. 15 Power Outage At Japanese Wafer Fab, Which Is Expected To Cut NAND Output And Could Stabilize NAND Prices; Says Thinks Impact Is 'Overstated'",1,increase,0.7,0.5,,2.0
6420,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,7,uncertain,0.6,0.3,"the option alert indicates some bullish sentiment with the purchase of call options, but the overall market reaction will depend on the upcoming earnings report and how it aligns with investor expectations.",1.0
6421,DISH NETWORK CORP,DISH Network Option Alert: Jun 21 $40 Calls Sweep (2) near the Ask: 510 @ $0.59 vs 4960 OI; Earnings 8/2 Before Open [est] Ref=$37.87,8,increase,0.7,0.6,"the purchase of call options suggests that investors are anticipating a rise in dish network's stock price ahead of the upcoming earnings report, indicating bullish sentiment.",2.0
6422,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",0,increase,0.8,0.6,,2.0
6423,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",2,increase,0.8,0.6,,2.0
6424,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",3,increase,0.85,0.7,,2.0
6425,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",4,increase,0.85,0.7,,2.0
6426,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",5,increase,0.85,0.7,,2.0
6427,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",6,increase,0.8,0.7,the initiation of coverage with an 'outperform' rating and a price target of $135 is likely to boost investor sentiment positively towards darden restaurants inc.,2.0
6428,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",7,increase,0.8,0.7,"the initiation of coverage with an 'outperform' rating and a price target of $135 suggests positive expectations for darden restaurants, likely boosting investor sentiment.",2.0
6429,DARDEN RESTAURANTS INC,"Evercore ISI Group Initiates Coverage On Darden Restaurants with Outperform Rating, Announces $135 Price Target",8,increase,0.8,0.7,"the initiation of coverage with an 'outperform' rating and a price target of $135 suggests positive expectations for darden restaurants, likely boosting investor sentiment.",2.0
643,WESTERN DIGITAL CORP,"Western Digital shares are trading higher, potentially due to June 15th power outage at Japanese wafer fab which is expected to cut NAND output and possible stabilize NAND prices.",1,increase,0.8,0.5,,2.0
6430,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",0,increase,0.85,0.7,,2.0
6431,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",2,increase,0.85,0.7,,2.0
6432,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",3,increase,0.85,0.7,,2.0
6433,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",4,increase,0.85,0.7,,2.0
6434,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",5,increase,0.85,0.7,,2.0
6435,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",6,increase,0.85,0.7,"the upgrade to 'outperform' and the announcement of a price target typically signal positive sentiment and expectations for future performance, likely boosting investor confidence.",2.0
6436,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",7,increase,0.85,0.7,"the upgrade to 'outperform' and the announcement of a price target typically signal positive sentiment and confidence in the company's future performance, likely boosting investor interest.",2.0
6437,BRINKER INTERNATIONAL INC,"Telsey Advisory Group Upgrades Brinker International to Outperform, Announces $47 Price Target",8,increase,0.8,0.6,"the upgrade to 'outperform' by telsey advisory group, along with a price target increase, is likely to boost investor sentiment as it suggests a positive outlook for brinker international's performance.",2.0
6438,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",0,uncertain,0.6,0.3,,1.0
6439,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",2,uncertain,0.6,0.3,,1.0
644,WENDYS CO,"JP Morgan Maintains Overweight on Wendy's, Raises Price Target to $21",1,increase,0.8,0.5,,2.0
6440,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",3,uncertain,0.6,0.3,,1.0
6441,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",4,uncertain,0.6,0.2,,1.0
6442,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",5,uncertain,0.6,0.3,,1.0
6443,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",6,uncertain,0.6,0.2,"the initiation of coverage with an 'in-line' rating suggests a neutral stance, which may not significantly sway investor sentiment either way.",1.0
6444,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",7,uncertain,0.6,0.3,"the initiation of coverage with an 'in-line' rating suggests a neutral stance, which may not significantly sway investor sentiment either way, leading to uncertainty.",1.0
6445,BRINKER INTERNATIONAL INC,"Evercore ISI Group Initiates Coverage On Brinker International with In-Line Rating, Announces $40 Price Target",8,uncertain,0.7,0.3,"the initiation of coverage with an 'in-line' rating suggests a neutral stance, which may not significantly sway investor sentiment either way, leading to uncertainty.",1.0
6446,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,0,increase,0.7,0.6,,2.0
6447,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,2,increase,0.7,0.6,,2.0
6448,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,3,increase,0.75,0.6,,2.0
6449,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,4,increase,0.75,0.6,,2.0
645,YUM BRANDS INC,"JP Morgan Maintains Neutral on Yum Brands, Raises Price Target to $102",1,increase,0.7,0.2,,2.0
6450,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,5,increase,0.75,0.6,,2.0
6451,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,6,increase,0.7,0.6,"the article focuses on boosting credit scores, which may lead to increased demand for credit reporting services like those provided by equifax, positively impacting investor sentiment.",2.0
6452,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,7,increase,0.8,0.6,"the article provides helpful tips for improving credit scores, which may lead to more consumers seeking credit reports and services from equifax, positively impacting investor sentiment.",2.0
6453,EQUIFAX INC,It's Home Buying Season! Here Are 4 Ways To Boost Your Credit Before You Apply For A Mortgage,8,increase,0.8,0.6,"the article provides helpful tips for potential homebuyers to improve their credit, which may lead to increased mortgage applications and, consequently, more demand for credit reporting services from equifax inc.",2.0
6454,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",0,increase,0.8,0.6,,2.0
6455,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",2,increase,0.8,0.6,,2.0
6456,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",3,increase,0.8,0.6,,2.0
6457,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",4,increase,0.8,0.6,,2.0
6458,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",5,increase,0.85,0.7,,2.0
6459,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",6,increase,0.8,0.6,the reinstatement of a 'buy' rating and a price target of $21 by b. riley fbr is likely to boost investor sentiment as it suggests confidence in the company's future performance.,2.0
646,ABBVIE INC,"AbbVie shares are trading higher, rebounding after dipping on Monday following the announcement that the company will acquire Allergan for $60 billion. SVB Leerink upgraded the stock from Market Perform to Outperform.",1,increase,0.8,0.5,,2.0
6460,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",7,increase,0.8,0.6,"the reinstatement of a 'buy' rating and a specific price target typically signals positive sentiment and confidence in the company's future performance, likely boosting investor interest.",2.0
6461,ENPHASE ENERGY INC,"B. Riley FBR Reinstates Buy on Enphase Energy, Announces $21 Price Target",8,increase,0.8,0.6,"the reinstatement of a 'buy' rating by b. riley fbr, along with a price target of $21, is likely to boost investor sentiment as it indicates confidence in the company's future performance.",2.0
6462,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,0,uncertain,0.6,0.3,,1.0
6463,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,2,uncertain,0.6,0.3,,1.0
6464,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,3,uncertain,0.6,0.3,,1.0
6465,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,4,uncertain,0.6,0.3,,1.0
6466,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,5,uncertain,0.6,0.3,,1.0
6467,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,6,uncertain,0.6,0.2,"while japan's efforts to ease tensions surrounding iran could be seen as positive for stability in the region, the overall impact on investor sentiment towards ishares inc is unclear due to the complex geopolitical landscape.",1.0
6468,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,7,uncertain,0.6,0.3,"while japan's efforts to ease tensions surrounding iran could be seen as positive for regional stability, the overall impact on investor sentiment towards ishares inc is uncertain due to the complex geopolitical landscape and varying investor perceptions.",1.0
6469,ISHARES INC,Tehran-Japan Pm Abe Says Japan Aims To Play A Role For Easing Tension Surrounding Iran,8,increase,0.7,0.6,"japan's intention to ease tensions surrounding iran may lead to a more stable geopolitical environment, which could positively influence investor sentiment towards ishares inc.",2.0
647,ABBVIE INC,SVB Leerink Upgrades AbbVie to Outperform,1,increase,0.8,0.5,,2.0
6470,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,0,decrease,0.8,0.6,,0.0
6471,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,2,decrease,0.8,0.6,,0.0
6472,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,3,decrease,0.75,0.6,,0.0
6473,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,4,decrease,0.8,0.6,,0.0
6474,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,5,decrease,0.8,0.6,,0.0
6475,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,6,decrease,0.7,0.6,"the potential for us tariffs on mexican imports could negatively impact the mexican economy, which may lead to decreased investor sentiment towards ishares inc, particularly if it is exposed to mexican markets or assets.",0.0
6476,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,7,decrease,0.7,0.6,"the statement from the mexico central bank chief suggests that potential us tariffs could negatively impact the mexican economy, which may lead to decreased investor sentiment towards ishares inc, particularly if it is associated with mexican assets.",0.0
6477,ISHARES INC,Mexico Central Bank Chief Says Any US Tariffs On Mexican Imports Would Have Adverse Effect On Economy And Price Formation,8,decrease,0.7,0.6,"the statement from the mexico central bank chief suggests that potential us tariffs could negatively impact the mexican economy, which may lead to decreased investor sentiment towards ishares inc, particularly if it includes exposure to mexican assets.",0.0
6478,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,0,decrease,0.7,0.6,,0.0
6479,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,2,decrease,0.8,0.6,,0.0
648,A E C O M,AECOM Wins Contract With US Department Of State To Provide Diplomatic Platform Support Services; Contract Ceiling Is $6B Over 5-Yr Period,1,increase,0.8,0.7,,2.0
6480,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,3,decrease,0.75,0.6,,0.0
6481,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,4,decrease,0.75,0.6,,0.0
6482,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,5,decrease,0.75,0.6,,0.0
6483,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,6,decrease,0.7,0.6,"the statement from jp morgan's jamie dimon suggests that further us tariffs would have a negative impact, which could lead to decreased investor sentiment towards ishares inc, particularly if it is perceived that tariffs could affect the broader market or specific sectors negatively.",0.0
6484,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,7,decrease,0.8,0.6,"the statement from jp morgan's jamie dimon suggests that further us tariffs would have a negative impact, which could lead to concerns about economic stability and negatively affect investor sentiment towards ishares inc.",0.0
6485,ISHARES INC,JP Morgan's Jamie Dimon Says Direct Effect On Further US Tariffs Would Be Negative,8,decrease,0.8,0.6,"the statement from jp morgan's jamie dimon suggests that further us tariffs would have a negative impact, which could lead to decreased investor sentiment towards ishares inc, particularly if it is perceived that tariffs could harm the broader market or specific sectors.",0.0
6486,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",0,uncertain,0.5,0.5,,1.0
6487,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",2,uncertain,0.6,0.3,,1.0
6488,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",3,uncertain,0.6,0.3,,1.0
6489,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",4,uncertain,0.6,0.3,,1.0
649,ACCENTURE PLC IRELAND,A Preview Of Accenture's Q3 Earnings,1,uncertain,0.6,0.5,,1.0
6490,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",5,uncertain,0.6,0.3,,1.0
6491,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",6,uncertain,0.6,0.3,"the announcement of a new migration plan may have mixed implications for investor sentiment regarding ishares inc, depending on how the plan affects economic stability and investor confidence in mexico.",1.0
6492,ISHARES INC,"Mexico Foreign Minister Ebrard Says Mexico Will Reveal Details, Costs Of New Migration Plan On Friday",7,uncertain,0.5,0.1,"the announcement regarding mexico's new migration plan may have mixed implications for investor sentiment, as it could affect economic stability and labor markets, but the specific details and costs are yet to be revealed.",1.0
