StrategyID,BillID,Description,PromptingStrategy,Model,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM
9,87-HR-10629,"To establish a Communications Satellite Authority to provide for the development of a global communication system, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,16,"Space, Science, Technology, and Communications",16,"Space, Science, Technology, and Communications",0.98,
10,87-HR-10629,"To establish a Communications Satellite Authority to provide for the development of a global communication system, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,16,"Space, Science, Technology, and Communications",16,"Space, Science, Technology, and Communications",0.95,
11,87-HR-10629,"To establish a Communications Satellite Authority to provide for the development of a global communication system, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,16,"Space, Science, Technology, and Communications",16,"Space, Science, Technology, and Communications",0.95,
1,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",No Modification,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.75,
2,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.8,
3,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,7,Environment,0.85,
4,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.85,
5,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.85,
6,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.85,This bill relates to health as it involves the temporary suspension of duty on a specific chemical compound.
7,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.8,"The description of the bill mentions a chemical compound, indicating a focus on health-related issues."
8,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,3,Health,0.85,The duty suspension on a chemical compound suggests a potential impact on health-related industries or regulations.
9,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
10,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.92,
11,101-HR-1972,"To suspend temporarily the duty on 2,5 dichloro-4-(3-methyl-5-oxo-2 pyrazolin-l-yl) benzene sulfonic acid.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.92,
1,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,No Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
2,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
3,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
4,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
5,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
6,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,"The bill pertains to the temporary suspension of duty on a specific chemical, which falls under the category of Foreign Trade."
7,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,"The bill pertains to the temporary suspension of duty on a specific chemical, which falls under the category of Foreign Trade."
8,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,"The bill pertains to the temporary suspension of duty on a specific chemical, which falls under the category of Foreign Trade."
9,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
10,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
11,107-S-2295,A bill to extend the temporary suspension of duty on Solvent Blue 124.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.9,
1,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,No Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
2,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,16,"Space, Science, Technology, and Communications",0.85,
3,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,16,"Space, Science, Technology, and Communications",0.85,
4,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,16,"Space, Science, Technology, and Communications",0.85,
5,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Persona Modification,gpt-3.5-turbo,17,Foreign Trade,16,"Space, Science, Technology, and Communications",0.85,
6,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,The bill relates to domestic commerce and trade by extending the suspension of duty on three-dimensional cameras.
7,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,The bill pertains to domestic commerce by extending the suspension of duty on three-dimensional cameras.
8,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,"The bill pertains to the suspension of duty on three-dimensional cameras, which falls under the realm of domestic commerce and finance."
9,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
10,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
11,103-HR-939,To extend the suspension of duty on three-dimensional cameras.,Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
1,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",No Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,
2,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
3,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
4,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,
5,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,
6,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,"The bill pertains to the suspension of duty on a specific chemical compound, which falls under the realm of domestic commerce and finance."
7,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,"The bill pertains to the suspension of duty on a specific chemical compound, which falls under the realm of domestic commerce and finance."
8,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.85,"The bill pertains to the suspension of duty on a specific chemical compound, which falls under the realm of domestic commerce and finance."
9,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.95,
10,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.92,
11,103-HR-3175,"To extend retroactively until January 1, 1996, the prior suspension of duty on L-alanyl - L-proline, also known as Ala Pro.",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.92,
1,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",No Modification,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
2,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
3,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,14,"Banking, Finance, and Domestic Commerce",0.75,
4,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
5,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Persona Modification,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
6,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,"The bill focuses on regulating trade in toys, dolls, playthings, and novelties, which falls under the category of Foreign Trade."
7,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.9,"The bill focuses on trade regulations for toys, dolls, playthings, and novelties, falling under the category of Foreign Trade."
8,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Chain-of-Thoughts Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,"The bill focuses on trade regulations for toys, dolls, playthings, and novelties, indicating a concern for foreign trade."
9,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.9,
10,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
11,91-HR-17482,"To provide for orderly trade in toys, dolls, playthings, and novelties",Few-Shot Prompting,gpt-3.5-turbo,17,Foreign Trade,17,Foreign Trade,0.85,
1,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",No Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
2,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
3,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
4,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
5,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
6,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,"The bill pertains to providing financial assistance to the city of New York for expenses related to the United Nations, which falls under International Affairs and Foreign Aid."
7,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,"The bill pertains to providing financial assistance to the city of New York for expenses related to the United Nations, which falls under International Affairs and Foreign Aid."
8,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,"The bill pertains to providing financial assistance to the city of New York for expenses related to the United Nations, falling under International Affairs and Foreign Aid."
9,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
10,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
11,88-S-1305,"A bill to authorize the appropriation of $1,500,000 as an ex gratia payment to the city of New York to assist in defraying the extraordinary and unprecedented expenses incurred during the Fifteenth General Assembly of the United Nations.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.92,
1,86-HR-1232,To create a U.S. Foreign Service Academy,No Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
2,86-HR-1232,To create a U.S. Foreign Service Academy,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
3,86-HR-1232,To create a U.S. Foreign Service Academy,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
4,86-HR-1232,To create a U.S. Foreign Service Academy,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
5,86-HR-1232,To create a U.S. Foreign Service Academy,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
6,86-HR-1232,To create a U.S. Foreign Service Academy,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.9,"The bill pertains to creating a U.S. Foreign Service Academy, which falls under International Affairs and Foreign Aid."
7,86-HR-1232,To create a U.S. Foreign Service Academy,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.9,"The bill focuses on creating a U.S. Foreign Service Academy, which falls under the realm of International Affairs and Foreign Aid."
8,86-HR-1232,To create a U.S. Foreign Service Academy,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,"The bill focuses on creating a U.S. Foreign Service Academy, which falls under the category of International Affairs and Foreign Aid."
9,86-HR-1232,To create a U.S. Foreign Service Academy,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
10,86-HR-1232,To create a U.S. Foreign Service Academy,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
11,86-HR-1232,To create a U.S. Foreign Service Academy,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
1,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,No Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
2,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
3,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
4,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
5,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
6,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,"The bill pertains to amending the Foreign Assistance Act of 1961, specifically related to prohibiting the payment of debts incurred by the communist government of Cuba."
7,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,"The bill pertains to amending the Foreign Assistance Act of 1961, specifically related to prohibiting payment of debts to the communist government of Cuba, falling under the category of International Affairs and Foreign Aid."
8,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,"The bill pertains to amending the Foreign Assistance Act of 1961, specifically related to prohibiting the payment of debts incurred by the communist government of Cuba."
9,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
10,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
11,106-S-1829,A bill to amend the Foreign Assistance Act of 1961 to prohibit the payment of debts incurred by the communist government of Cuba.,Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.92,
1,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",No Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,
2,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,
3,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
4,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.85,
5,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,
6,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,"The bill focuses on promoting women's inclusion and participation in international mediation and negotiation processes, aligning with foreign trade and international affairs."
7,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,"The bill focuses on promoting women's inclusion in mediation and negotiation processes related to international conflict resolution, which falls under the category of International Affairs and Foreign Aid."
8,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,"The bill focuses on promoting women's inclusion and participation in mediation and negotiation processes related to preventing violent conflict, aligning with international affairs and foreign aid efforts."
9,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
10,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.95,
11,114-S-224,"A bill to ensure the United States promotes womens meaningful inclusion and participation in mediation and negotiation processes undertaken in order to prevent, mitigate, and resolve violent conflict and implements the United States National Action Plan on Women, Peace, and Security.",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,18,International Affairs and Foreign Aid,0.92,
1,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",No Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,
2,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,
3,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,
4,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,
5,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Persona Modification,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,
6,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,"The bill focuses on protecting the rights of vessels engaged in fisheries in international waters, which falls under public lands and water management."
7,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,"The bill focuses on protecting the rights of vessels engaged in fisheries in international waters, which falls under public lands and water management."
8,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Chain-of-Thoughts Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,20,Public Lands and Water Management,0.85,"The bill focuses on protecting the rights of vessels engaged in fisheries in international waters, which falls under public lands and water management."
9,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,15,Defense,0.95,
10,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,17,Foreign Trade,0.85,
11,88-HR-7815,"To aid in the protection of the rights of vessels of the United States engaged in the fisheries and related activities in international waters, and for other purposes",Few-Shot Prompting,gpt-3.5-turbo,18,International Affairs and Foreign Aid,15,Defense,0.92,
